YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,2,18,3,B6,130,N599JB,RSW,JFK,600,556,-4,21,617,161,150,120,1074,817,9,841,826,-15,0,0,,,,,,
2015,2,18,3,B6,583,N633JB,JFK,MCO,600,556,-4,35,631,171,218,170,944,921,13,851,934,43,0,0,,43,0,0,0,0
2015,2,18,3,DL,2617,N986DL,BDL,DTW,600,556,-4,15,611,120,113,92,549,743,6,800,749,-11,0,0,,,,,,
2015,2,18,3,DL,1634,N750AT,SEA,SLC,600,556,-4,14,610,118,107,83,689,833,10,858,843,-15,0,0,,,,,,
2015,2,18,3,DL,1831,N696DL,PDX,SLC,600,556,-4,9,605,104,89,76,630,821,4,844,825,-19,0,0,,,,,,
2015,2,18,3,DL,1931,N987DL,JAN,ATL,600,556,-4,24,620,83,77,49,341,809,4,823,813,-10,0,0,,,,,,
2015,2,18,3,DL,2030,N315NB,MDW,ATL,600,556,-4,12,608,120,104,86,591,834,6,900,840,-20,0,0,,,,,,
2015,2,18,3,DL,1404,N3766,LAX,SLC,600,556,-4,19,615,114,108,85,590,840,4,854,844,-10,0,0,,,,,,
2015,2,18,3,DL,1602,N900PC,LAS,ATL,600,556,-4,16,612,226,208,187,1747,1219,5,1246,1224,-22,0,0,,,,,,
2015,2,18,3,EV,4149,N15980,FNT,ORD,600,556,-4,32,628,67,82,41,223,609,9,607,618,11,0,0,,,,,,
2015,2,18,3,EV,4462,N13124,PWM,EWR,600,556,-4,19,615,96,97,71,284,726,7,736,733,-3,0,0,,,,,,
2015,2,18,3,UA,1471,N73275,MSY,IAH,600,556,-4,9,605,81,68,54,305,659,5,721,704,-17,0,0,,,,,,
2015,2,18,3,UA,1584,N68836,FLL,EWR,600,556,-4,12,608,174,151,129,1065,817,10,854,827,-27,0,0,,,,,,
2015,2,18,3,WN,896,N788SA,ALB,BWI,600,556,-4,30,626,85,98,63,289,729,5,725,734,9,0,0,,,,,,
2015,2,18,3,WN,359,N913WN,AUS,LAX,600,556,-4,22,618,205,205,173,1242,711,10,725,721,-4,0,0,,,,,,
2015,2,18,3,WN,4275,N253WN,BHM,DAL,600,556,-4,31,627,120,138,102,587,809,5,800,814,14,0,0,,,,,,
2015,2,18,3,WN,562,N406WN,LAS,LAX,600,556,-4,12,608,65,72,40,236,648,20,705,708,3,0,0,,,,,,
2015,2,18,3,WN,162,N958WN,PDX,MCI,600,556,-4,8,604,200,176,164,1482,1048,4,1120,1052,-28,0,0,,,,,,
2015,2,18,3,WN,448,N663SW,SAT,STL,600,556,-4,9,605,125,130,116,786,801,5,805,806,1,0,0,,,,,,
2015,2,18,3,WN,477,N290WN,SMF,SAN,600,556,-4,9,605,90,85,73,480,718,3,730,721,-9,0,0,,,,,,
2015,2,18,3,WN,541,N476WN,CAK,ATL,600,556,-4,30,626,125,118,82,528,748,6,805,754,-11,0,0,,,,,,
2015,2,18,3,WN,3211,N411WN,CLE,BWI,600,556,-4,19,615,85,74,52,314,707,3,725,710,-15,0,0,,,,,,
2015,2,18,3,WN,786,N560WN,DCA,HOU,600,556,-4,23,619,225,221,193,1218,832,5,845,837,-8,0,0,,,,,,
2015,2,18,3,EV,4513,N14920,CLE,ORD,600,556,-4,18,614,95,87,61,315,615,8,635,623,-12,0,0,,,,,,
2015,2,18,3,EV,4740,N14998,GRB,ORD,600,556,-4,22,618,63,68,36,173,654,10,703,704,1,0,0,,,,,,
2015,2,18,3,MQ,3235,N670MQ,TXK,DFW,600,556,-4,7,603,57,47,35,181,638,5,657,643,-14,0,0,,,,,,
2015,2,18,3,NK,624,N531NK,DEN,ORD,600,556,-4,13,609,145,151,117,888,906,21,925,927,2,0,0,,,,,,
2015,2,18,3,OO,5214,N221SW,ACV,SFO,600,556,-4,16,612,87,88,67,250,719,5,727,724,-3,0,0,,,,,,
2015,2,18,3,OO,4613,N632SK,PDX,SEA,600,556,-4,18,614,50,51,30,129,644,3,650,647,-3,0,0,,,,,,
2015,2,18,3,OO,5462,N965SW,SPI,ORD,600,556,-4,27,623,64,70,35,174,658,8,704,706,2,0,0,,,,,,
2015,2,18,3,OO,4992,N795SK,FSD,ORD,600,556,-4,25,621,99,101,68,462,729,8,739,737,-2,0,0,,,,,,
2015,2,18,3,UA,250,N422UA,PDX,IAH,600,556,-4,11,607,242,221,205,1825,1132,5,1202,1137,-25,0,0,,,,,,
2015,2,18,3,UA,272,N831UA,BOS,EWR,600,556,-4,11,607,84,74,55,200,702,8,724,710,-14,0,0,,,,,,
2015,2,18,3,EV,5843,N17115,MTJ,DEN,603,556,-7,16,612,67,,,196,1432,7,710,1439,,1,0,,,,,,
2015,2,18,3,B6,794,N760JB,AUS,JFK,605,556,-9,23,619,203,197,165,1521,1004,9,1028,1013,-15,0,0,,,,,,
2015,2,18,3,WN,526,N712SW,TUL,DEN,605,556,-9,18,614,115,116,92,541,646,6,700,652,-8,0,0,,,,,,
2015,2,18,3,UA,1273,N39728,LGA,IAH,545,557,12,20,617,250,250,214,1416,851,16,855,907,12,0,0,,,,,,
2015,2,18,3,AA,175,N3ARAA,DCA,DFW,600,557,-3,13,610,217,201,182,1192,812,6,837,818,-19,0,0,,,,,,
2015,2,18,3,AA,281,N3ASAA,MIA,DFW,600,557,-3,13,610,200,201,180,1121,810,8,820,818,-2,0,0,,,,,,
2015,2,18,3,AA,1103,N3FDAA,LGA,DFW,600,557,-3,22,619,247,243,213,1389,852,8,907,900,-7,0,0,,,,,,
2015,2,18,3,AA,1345,N439AA,TUL,DFW,600,557,-3,10,607,73,61,42,237,649,9,713,658,-15,0,0,,,,,,
2015,2,18,3,B6,272,N584JB,FLL,LGA,600,557,-3,9,606,161,140,125,1076,811,6,841,817,-24,0,0,,,,,,
2015,2,18,3,B6,1502,N661JB,FLL,JFK,600,557,-3,15,612,163,142,119,1069,811,8,843,819,-24,0,0,,,,,,
2015,2,18,3,B6,2180,N306JB,EWR,BOS,600,557,-3,34,631,67,72,34,200,705,4,707,709,2,0,0,,,,,,
2015,2,18,3,DL,2568,N325US,DFW,SLC,600,557,-3,16,613,172,174,153,989,746,5,752,751,-1,0,0,,,,,,
2015,2,18,3,DL,771,N958DN,MKE,ATL,600,557,-3,23,620,133,126,99,669,859,4,913,903,-10,0,0,,,,,,
2015,2,18,3,DL,1234,N947DL,PNS,ATL,600,557,-3,28,625,68,78,42,271,807,8,808,815,7,0,0,,,,,,
2015,2,18,3,DL,2352,N928DL,ALB,ATL,600,557,-3,20,617,185,177,151,853,848,6,905,854,-11,0,0,,,,,,
2015,2,18,3,EV,4148,N13989,CVG,EWR,600,557,-3,75,712,119,163,82,569,834,6,759,840,41,0,0,,41,0,0,0,0
2015,2,18,3,US,668,N705UW,RSW,PHL,600,557,-3,13,610,158,133,117,993,807,3,838,810,-28,0,0,,,,,,
2015,2,18,3,US,1942,N754UW,PVD,CLT,600,557,-3,15,612,145,155,128,683,820,12,825,832,7,0,0,,,,,,
2015,2,18,3,UA,636,N832UA,DFW,ORD,600,557,-3,35,632,145,160,113,802,825,12,825,837,12,0,0,,,,,,
2015,2,18,3,WN,794,N523SW,AUS,DAL,600,557,-3,14,611,60,59,41,189,652,4,700,656,-4,0,0,,,,,,
2015,2,18,3,WN,2283,N759GS,LAS,OAK,600,557,-3,9,606,90,80,65,407,711,6,730,717,-13,0,0,,,,,,
2015,2,18,3,WN,4959,N7717D,MDW,HOU,600,557,-3,17,614,170,157,133,937,827,7,850,834,-16,0,0,,,,,,
2015,2,18,3,WN,3851,N217JC,ONT,SMF,600,557,-3,28,625,85,94,61,390,726,5,725,731,6,0,0,,,,,,
2015,2,18,3,WN,158,N7733B,PDX,DEN,600,557,-3,14,611,145,137,114,991,905,9,925,914,-11,0,0,,,,,,
2015,2,18,3,WN,4426,N710SW,RNO,PHX,600,557,-3,17,614,105,105,83,601,837,5,845,842,-3,0,0,,,,,,
2015,2,18,3,WN,234,N669SW,SEA,PHX,600,557,-3,26,623,165,175,143,1107,946,6,945,952,7,0,0,,,,,,
2015,2,18,3,WN,4391,N956WN,SFO,DEN,600,557,-3,12,609,150,140,118,967,907,10,930,917,-13,0,0,,,,,,
2015,2,18,3,WN,2789,N607SW,SFO,SAN,600,557,-3,8,605,90,83,69,447,714,6,730,720,-10,0,0,,,,,,
2015,2,18,3,WN,622,N525SW,DAL,AUS,600,557,-3,26,623,55,62,31,189,654,5,655,659,4,0,0,,,,,,
2015,2,18,3,WN,4774,N7730A,DAL,BWI,600,557,-3,28,625,165,168,135,1209,940,5,945,945,0,0,0,,,,,,
2015,2,18,3,WN,1059,N957WN,DAY,BWI,600,557,-3,26,623,85,91,61,406,724,4,725,728,3,0,0,,,,,,
2015,2,18,3,WN,3392,N930WN,DEN,LAX,600,557,-3,16,613,160,138,116,862,709,6,740,715,-25,0,0,,,,,,
2015,2,18,3,WN,1796,N734SA,EWR,MDW,600,557,-3,24,621,150,144,114,711,715,6,730,721,-9,0,0,,,,,,
2015,2,18,3,WN,260,N652SW,HOU,ATL,600,557,-3,9,606,115,112,88,696,834,15,855,849,-6,0,0,,,,,,
2015,2,18,3,WN,718,N209WN,HOU,MCO,600,557,-3,8,605,130,119,96,849,841,15,910,856,-14,0,0,,,,,,
2015,2,18,3,EV,4974,N136EV,AVP,ATL,600,557,-3,25,622,146,147,112,714,814,10,826,824,-2,0,0,,,,,,
2015,2,18,3,EV,5594,N723EV,MLI,ATL,600,557,-3,59,656,108,155,89,633,925,7,848,932,44,0,0,,44,0,0,0,0
2015,2,18,3,MQ,3141,N600MQ,FWA,ORD,600,557,-3,21,618,68,72,35,157,553,16,608,609,1,0,0,,,,,,
2015,2,18,3,MQ,3221,N675MQ,CMH,MIA,600,557,-3,77,714,169,234,152,990,946,5,849,951,62,0,0,,62,0,0,0,0
2015,2,18,3,MQ,3224,N619MQ,LRD,DFW,600,557,-3,13,610,80,84,59,396,709,12,720,721,1,0,0,,,,,,
2015,2,18,3,NK,972,N624NK,DFW,FLL,600,557,-3,10,607,155,151,133,1119,920,8,935,928,-7,0,0,,,,,,
2015,2,18,3,EV,5680,N14179,CLT,EWR,600,557,-3,28,625,107,106,68,529,733,10,747,743,-4,0,0,,,,,,
2015,2,18,3,OO,5466,N580SW,CLD,LAX,600,557,-3,15,612,52,51,24,86,636,12,652,648,-4,0,0,,,,,,
2015,2,18,3,OO,5590,N105SY,DCA,ORD,600,557,-3,21,618,138,128,102,612,700,5,718,705,-13,0,0,,,,,,
2015,2,18,3,UA,1725,N76519,DEN,SFO,600,557,-3,16,613,161,159,137,967,730,6,741,736,-5,0,0,,,,,,
2015,2,18,3,UA,1759,N68805,ORD,MCO,600,557,-3,16,613,163,147,127,1005,920,4,943,924,-19,0,0,,,,,,
2015,2,18,3,EV,4246,N27190,EWR,DTW,603,557,-6,19,616,121,138,89,488,745,30,804,815,11,0,0,,,,,,
2015,2,18,3,EV,4420,N16976,SYR,EWR,605,557,-8,25,622,78,78,44,195,706,9,723,715,-8,0,0,,,,,,
2015,2,18,3,UA,1082,N34222,SFO,EWR,607,557,-10,19,616,328,317,287,2565,1403,11,1435,1414,-21,0,0,,,,,,
2015,2,18,3,AA,913,N3KKAA,DCA,MIA,600,558,-2,14,612,163,183,158,919,850,11,843,901,18,0,0,,18,0,0,0,0
2015,2,18,3,AA,1088,N4YAAA,LAS,DFW,600,558,-2,17,615,160,154,125,1055,1020,12,1040,1032,-8,0,0,,,,,,
2015,2,18,3,AA,1462,N502AA,ONT,DFW,600,558,-2,15,613,179,171,146,1188,1039,10,1059,1049,-10,0,0,,,,,,
2015,2,18,3,B6,605,N640JB,EWR,FLL,600,558,-2,31,629,180,212,173,1065,922,8,900,930,30,0,0,,30,0,0,0,0
2015,2,18,3,B6,1184,N606JB,MCO,JFK,600,558,-2,11,609,150,137,104,944,753,22,830,815,-15,0,0,,,,,,
2015,2,18,3,DL,2666,N607AT,LGA,BOS,600,558,-2,17,615,66,63,34,184,649,12,706,701,-5,0,0,,,,,,
2015,2,18,3,DL,2022,N919DE,RDU,DTW,600,558,-2,20,618,108,111,82,501,740,9,748,749,1,0,0,,,,,,
2015,2,18,3,DL,2155,N896AT,EWR,DTW,600,558,-2,13,611,121,103,84,488,735,6,801,741,-20,0,0,,,,,,
2015,2,18,3,DL,1407,N929AT,ECP,ATL,600,558,-2,19,617,71,68,43,240,800,6,811,806,-5,0,0,,,,,,
2015,2,18,3,DL,1533,N751AT,SRQ,ATL,600,558,-2,12,610,95,86,69,444,719,5,735,724,-11,0,0,,,,,,
2015,2,18,3,US,556,N657AW,BOS,PHX,600,558,-2,23,621,375,350,308,2300,929,19,1015,948,-27,0,0,,,,,,
2015,2,18,3,US,1792,N716UW,FLL,PHL,600,558,-2,11,609,160,136,122,992,811,3,840,814,-26,0,0,,,,,,
2015,2,18,3,OO,6497,N758SK,FAT,DEN,600,558,-2,27,625,140,158,120,844,925,11,920,936,16,0,0,,16,0,0,0,0
2015,2,18,3,UA,568,N841UA,PSP,DEN,600,558,-2,9,607,134,126,111,776,858,6,914,904,-10,0,0,,,,,,
2015,2,18,3,UA,668,N469UA,ORD,LGA,600,558,-2,15,613,127,111,93,733,846,3,907,849,-18,0,0,,,,,,
2015,2,18,3,UA,1419,N71411,TPA,ORD,600,558,-2,12,610,171,158,141,1012,731,5,751,736,-15,0,0,,,,,,
2015,2,18,3,WN,3919,N432WN,BHM,BWI,600,558,-2,20,618,115,108,83,682,841,5,855,846,-9,0,0,,,,,,
2015,2,18,3,WN,3754,N458WN,LAX,DEN,600,558,-2,16,614,145,141,117,862,911,8,925,919,-6,0,0,,,,,,
2015,2,18,3,WN,2779,N928WN,MDW,FLL,600,558,-2,18,616,185,181,156,1166,952,7,1005,959,-6,0,0,,,,,,
2015,2,18,3,WN,885,N634SW,MEM,MDW,600,558,-2,23,621,105,108,76,480,737,9,745,746,1,0,0,,,,,,
2015,2,18,3,WN,556,N275WN,MKE,STL,600,558,-2,24,622,85,85,57,317,719,4,725,723,-2,0,0,,,,,,
2015,2,18,3,WN,2248,N273WN,OAK,DEN,600,558,-2,21,619,150,146,119,957,918,6,930,924,-6,0,0,,,,,,
2015,2,18,3,WN,4338,N7706A,OAK,PHX,600,558,-2,20,618,110,119,92,646,850,7,850,857,7,0,0,,,,,,
2015,2,18,3,WN,3406,N550WN,ONT,SJC,600,558,-2,19,617,75,71,48,333,705,4,715,709,-6,0,0,,,,,,
2015,2,18,3,WN,1819,N250WN,EWR,HOU,600,558,-2,28,626,255,251,218,1411,904,5,915,909,-6,0,0,,,,,,
2015,2,18,3,WN,4879,N755SA,FLL,LAS,600,558,-2,13,611,350,335,317,2173,828,5,850,833,-17,0,0,,,,,,
2015,2,18,3,EV,5230,N741EV,CID,ATL,600,558,-2,32,630,128,143,101,694,911,10,908,921,13,0,0,,,,,,
2015,2,18,3,EV,5435,N917EV,MLU,ATL,600,558,-2,26,624,87,96,63,448,827,7,827,834,7,0,0,,,,,,
2015,2,18,3,EV,5058,N131EV,BTV,ATL,600,558,-2,30,628,185,200,164,961,912,6,905,918,13,0,0,,,,,,
2015,2,18,3,F9,1256,N208FR,ORD,MIA,600,558,-2,14,612,180,189,163,1197,955,12,1000,1007,7,0,0,,,,,,
2015,2,18,3,MQ,3111,N642MQ,CAE,DFW,600,558,-2,17,615,189,193,168,922,803,8,809,811,2,0,0,,,,,,
2015,2,18,3,MQ,3215,N627MQ,DAY,ORD,600,558,-2,32,630,83,87,46,240,616,9,623,625,2,0,0,,,,,,
2015,2,18,3,OO,6457,N566SW,SMX,LAX,600,558,-2,18,616,64,75,46,134,702,11,704,713,9,0,0,,,,,,
2015,2,18,3,UA,436,N825UA,CLE,EWR,601,558,-3,20,618,95,90,65,404,723,5,736,728,-8,0,0,,,,,,
2015,2,18,3,EV,5917,N15572,JAN,ORD,602,558,-4,40,638,133,166,118,677,836,8,815,844,29,0,0,,29,0,0,0,0
2015,2,18,3,B6,1600,N317JB,BOS,DCA,605,558,-7,28,626,107,115,84,399,750,3,752,753,1,0,0,,,,,,
2015,2,18,3,DL,770,N941DL,PHF,ATL,605,558,-7,33,631,115,126,87,508,758,6,800,804,4,0,0,,,,,,
2015,2,18,3,DL,2255,N584NW,MCO,DTW,605,558,-7,17,615,153,163,124,957,819,22,838,841,3,0,0,,,,,,
2015,2,18,3,OO,6377,N594SW,FAR,DEN,605,558,-7,36,634,134,125,82,627,656,7,719,703,-16,0,0,,,,,,
2015,2,18,3,MQ,3681,N668MQ,FSM,DFW,605,558,-7,9,607,68,57,39,227,646,9,713,655,-18,0,0,,,,,,
2015,2,18,3,OO,5526,N114SY,ORD,BOS,605,558,-7,25,623,137,145,115,867,918,5,922,923,1,0,0,,,,,,
2015,2,19,4,OO,4972,N118SY,BOI,ORD,554,552,-2,18,610,211,190,168,1437,958,4,1025,1002,-23,0,0,,,,,,
2015,2,19,4,NK,224,N627NK,ORD,LGA,556,552,-4,12,604,124,122,103,733,847,7,900,854,-6,0,0,,,,,,
2015,2,19,4,OO,2631,N693BR,ICT,ORD,558,552,-6,20,612,117,115,84,588,736,11,755,747,-8,0,0,,,,,,
2015,2,19,4,MQ,3698,N506MQ,MAF,DFW,559,552,-7,13,605,66,65,46,309,651,6,705,657,-8,0,0,,,,,,
2015,2,19,4,AS,162,N518AS,FAI,ANC,600,552,-8,9,601,78,56,43,261,644,4,718,648,-30,0,0,,,,,,
2015,2,19,4,B6,382,N229JB,RIC,BOS,600,552,-8,15,607,92,82,62,474,709,5,732,714,-18,0,0,,,,,,
2015,2,19,4,EV,4148,N14562,CVG,EWR,600,552,-8,33,625,119,133,94,569,759,6,759,805,6,0,0,,,,,,
2015,2,19,4,US,2126,N959UW,LGA,BOS,600,552,-8,19,611,61,60,33,184,644,8,701,652,-9,0,0,,,,,,
2015,2,19,4,US,2137,N944UW,DCA,LGA,600,552,-8,13,605,67,58,41,214,646,4,707,650,-17,0,0,,,,,,
2015,2,19,4,US,2148,N949UW,BOS,LGA,600,552,-8,59,651,82,117,47,184,738,11,722,749,27,0,0,,27,0,0,0,0
2015,2,19,4,EV,4623,N15980,DCA,CLE,600,552,-8,20,612,88,94,61,310,713,13,728,726,-2,0,0,,,,,,
2015,2,19,4,MQ,3224,N939MQ,LRD,DFW,600,552,-8,12,604,80,80,63,396,707,5,720,712,-8,0,0,,,,,,
2015,2,19,4,OO,7404,N427SW,INL,HIB,600,552,-8,25,617,54,51,19,86,636,7,654,643,-11,0,0,,,,,,
2015,2,19,4,OO,7382,N8884E,CPR,SLC,600,552,-8,8,600,81,132,116,320,756,8,721,804,43,0,0,,43,0,0,0,0
2015,2,19,4,UA,654,N420UA,ORD,MCO,600,552,-8,21,613,162,143,118,1005,911,4,942,915,-27,0,0,,,,,,
2015,2,19,4,MQ,3408,N660MQ,SJT,DFW,605,552,-13,9,601,60,54,40,229,641,5,705,646,-19,0,0,,,,,,
2015,2,19,4,AA,2410,N3AGAA,LAX,DFW,555,553,-2,18,611,178,162,136,1235,1027,8,1053,1035,-18,0,0,,,,,,
2015,2,19,4,WN,770,N272WN,STL,BWI,555,553,-2,7,600,125,113,99,738,839,7,900,846,-14,0,0,,,,,,
2015,2,19,4,MQ,3338,N637MQ,GSP,DFW,556,553,-3,17,610,179,190,158,862,748,15,755,803,8,0,0,,,,,,
2015,2,19,4,MQ,2957,N690MQ,AMA,DFW,559,553,-6,29,622,75,85,44,312,706,12,714,718,4,0,0,,,,,,
2015,2,19,4,AA,171,N788AA,JFK,LAX,600,553,-7,22,615,382,383,351,2475,906,10,922,916,-6,0,0,,,,,,
2015,2,19,4,AA,1100,N3JPAA,DFW,LGA,600,553,-7,10,603,188,181,167,1389,950,4,1008,954,-14,0,0,,,,,,
2015,2,19,4,AA,1345,N493AA,TUL,DFW,600,553,-7,12,605,73,58,41,237,646,5,713,651,-22,0,0,,,,,,
2015,2,19,4,AS,699,N565AS,GEG,SEA,600,553,-7,20,613,72,74,44,224,657,10,712,707,-5,0,0,,,,,,
2015,2,19,4,AS,200,N713AS,SEA,SJC,600,553,-7,28,621,122,144,110,697,811,6,802,817,15,0,0,,15,0,0,0,0
2015,2,19,4,AS,342,N461AS,SEA,OAK,600,553,-7,15,608,118,121,101,671,749,5,758,754,-4,0,0,,,,,,
2015,2,19,4,AS,631,N459AS,PHX,SEA,600,553,-7,13,606,185,181,160,1107,746,8,805,754,-11,0,0,,,,,,
2015,2,19,4,B6,198,N656JB,MCO,LGA,600,553,-7,14,607,145,142,122,950,809,6,825,815,-10,0,0,,,,,,
2015,2,19,4,B6,2180,N318JB,EWR,BOS,600,553,-7,14,607,67,62,34,200,641,14,707,655,-12,0,0,,,,,,
2015,2,19,4,DL,1407,N895AT,ECP,ATL,600,553,-7,24,617,71,97,44,240,801,29,811,830,19,0,0,,19,0,0,0,0
2015,2,19,4,DL,894,N914DL,FNT,ATL,600,553,-7,24,617,147,125,96,645,753,5,827,758,-29,0,0,,,,,,
2015,2,19,4,EV,4434,N11109,BWI,EWR,600,553,-7,11,604,56,58,39,169,643,8,656,651,-5,0,0,,,,,,
2015,2,19,4,EV,4389,N14125,RIC,ORD,600,553,-7,12,605,140,121,102,642,647,7,720,654,-26,0,0,,,,,,
2015,2,19,4,US,610,N542UW,SFO,PHX,600,553,-7,12,605,115,119,83,651,828,24,855,852,-3,0,0,,,,,,
2015,2,19,4,WN,4475,N669SW,PHX,SLC,600,553,-7,10,603,100,91,76,507,719,5,740,724,-16,0,0,,,,,,
2015,2,19,4,EV,4585,N15983,MCI,ORD,600,553,-7,12,605,94,84,65,403,710,7,734,717,-17,0,0,,,,,,
2015,2,19,4,OO,6292,N764SK,SLC,DEN,600,553,-7,14,607,85,80,55,391,702,11,725,713,-12,0,0,,,,,,
2015,2,19,4,UA,1527,N14231,LAX,EWR,600,553,-7,16,609,315,309,284,2454,1353,9,1415,1402,-13,0,0,,,,,,
2015,2,19,4,UA,728,N853UA,LAS,SFO,600,553,-7,12,605,101,84,68,414,713,4,741,717,-24,0,0,,,,,,
2015,2,19,4,WN,4826,N793SA,MDW,MCO,555,554,-1,11,605,160,132,115,990,900,6,935,906,-29,0,0,,,,,,
2015,2,19,4,AA,304,N4WKAA,SLC,DFW,558,554,-4,15,609,162,145,115,989,904,15,940,919,-21,0,0,,,,,,
2015,2,19,4,AA,1039,N006AA,MCI,DFW,559,554,-5,21,615,104,107,69,460,724,17,743,741,-2,0,0,,,,,,
2015,2,19,4,AA,999,N4XYAA,HOU,DFW,559,554,-5,17,611,61,70,48,247,659,5,700,704,4,0,0,,,,,,
2015,2,19,4,AA,72,N5ENAA,DFW,MCO,600,554,-6,17,611,142,137,115,985,906,5,922,911,-11,0,0,,,,,,
2015,2,19,4,AA,1214,N4YPAA,AUS,ORD,600,554,-6,10,604,155,163,141,978,825,12,835,837,2,0,0,,,,,,
2015,2,19,4,AA,2246,N3LEAA,ORD,PBI,600,554,-6,17,611,168,149,129,1144,920,3,948,923,-25,0,0,,,,,,
2015,2,19,4,B6,154,N536JB,PBI,JFK,600,554,-6,12,606,154,154,136,1028,822,6,834,828,-6,0,0,,,,,,
2015,2,19,4,B6,353,N703JB,JFK,PBI,600,554,-6,13,607,178,170,153,1028,840,4,858,844,-14,0,0,,,,,,
2015,2,19,4,AA,1573,N4WJAA,TPA,DFW,600,554,-6,10,604,173,174,153,929,737,11,753,748,-5,0,0,,,,,,
2015,2,19,4,B6,1184,N597JB,MCO,JFK,600,554,-6,18,612,150,145,116,944,808,11,830,819,-11,0,0,,,,,,
2015,2,19,4,DL,1404,N373DA,LAX,SLC,600,554,-6,28,622,114,111,79,590,841,4,854,845,-9,0,0,,,,,,
2015,2,19,4,DL,1499,N954DL,MEM,ATL,600,554,-6,20,614,83,73,47,332,801,6,823,807,-16,0,0,,,,,,
2015,2,19,4,DL,2467,N970DL,DAB,ATL,600,554,-6,12,606,85,84,67,366,713,5,725,718,-7,0,0,,,,,,
2015,2,19,4,DL,2613,N956AT,EVV,ATL,600,554,-6,83,717,90,138,48,350,905,7,830,912,42,0,0,,42,0,0,0,0
2015,2,19,4,DL,2632,N919AT,CLT,DTW,600,554,-6,15,609,105,97,76,500,725,6,745,731,-14,0,0,,,,,,
2015,2,19,4,DL,2022,N909DE,RDU,DTW,600,554,-6,8,602,108,96,77,501,719,11,748,730,-18,0,0,,,,,,
2015,2,19,4,EV,4150,N26549,EWR,CVG,600,554,-6,17,611,136,125,102,569,753,6,816,759,-17,0,0,,,,,,
2015,2,19,4,US,865,N740UW,BDL,CLT,600,554,-6,22,616,137,129,103,644,759,4,817,803,-14,0,0,,,,,,
2015,2,19,4,WN,3919,N413WN,BHM,BWI,600,554,-6,11,605,115,109,90,682,835,8,855,843,-12,0,0,,,,,,
2015,2,19,4,WN,866,N781WN,DCA,ATL,600,554,-6,9,603,130,121,81,547,724,31,810,755,-15,0,0,,,,,,
2015,2,19,4,WN,212,N7752B,TUS,LAX,600,554,-6,9,603,95,102,85,451,628,8,635,636,1,0,0,,,,,,
2015,2,19,4,WN,4128,N7708E,OAK,LAX,600,554,-6,7,601,80,74,57,337,658,10,720,708,-12,0,0,,,,,,
2015,2,19,4,WN,448,N366SW,SAT,STL,600,554,-6,10,604,125,127,112,786,756,5,805,801,-4,0,0,,,,,,
2015,2,19,4,EV,5144,N528CA,SWF,DTW,600,554,-6,17,611,124,107,85,479,736,5,804,741,-23,0,0,,,,,,
2015,2,19,4,MQ,3141,N663MQ,FWA,ORD,600,554,-6,18,612,68,59,33,157,545,8,608,553,-15,0,0,,,,,,
2015,2,19,4,MQ,3540,N699MQ,PNS,MIA,600,554,-6,9,603,104,93,77,530,820,7,844,827,-17,0,0,,,,,,
2015,2,19,4,OO,5522,N969SW,PSC,DEN,600,554,-6,24,618,140,142,110,852,908,8,920,916,-4,0,0,,,,,,
2015,2,19,4,OO,5330,N946SW,EAU,ORD,600,554,-6,26,620,79,76,39,268,659,11,719,710,-9,0,0,,,,,,
2015,2,19,4,HA,202,N491HA,HNL,ITO,600,554,-6,10,604,50,50,35,216,639,5,650,644,-6,0,0,,,,,,
2015,2,19,4,OO,5462,N702BR,SPI,ORD,600,554,-6,18,612,64,63,36,174,648,9,704,657,-7,0,0,,,,,,
2015,2,19,4,UA,323,N801UA,MSY,IAH,600,554,-6,10,604,80,71,55,305,659,6,720,705,-15,0,0,,,,,,
2015,2,19,4,UA,428,N435UA,PDX,IAH,600,554,-6,10,604,242,218,202,1825,1126,6,1202,1132,-30,0,0,,,,,,
2015,2,19,4,UA,530,N433UA,SAT,ORD,600,554,-6,9,603,167,193,144,1041,827,40,847,907,20,0,0,,20,0,0,0,0
2015,2,19,4,UA,532,N446UA,DEN,ORD,600,554,-6,14,608,155,159,112,888,900,33,935,933,-2,0,0,,,,,,
2015,2,19,4,UA,668,N456UA,ORD,LGA,600,554,-6,21,615,127,129,103,733,858,5,907,903,-4,0,0,,,,,,
2015,2,19,4,UA,1699,N33266,BOS,SFO,600,554,-6,33,627,418,427,388,2704,955,6,958,1001,3,0,0,,,,,,
2015,2,19,4,UA,1725,N37422,DEN,SFO,600,554,-6,12,606,161,157,140,967,726,5,741,731,-10,0,0,,,,,,
