,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
2023-08-06,17.96100405859456,18.65701472919865,17.478338855318377,17.942677783859466,12314320,142.7674277664364,148.44430664347928,140.43176010619263,143.0893642745176,10031203,71.32596452093485,73.77022766365357,69.31729127616414,71.67774152938941,3784880
2023-08-07,18.000444332142752,18.516856460795623,17.485017212387184,17.91367097685218,13811514,140.36525271858687,145.24245550048101,137.66612692400125,140.42825562904602,10271547,70.57468938238209,72.91322635236183,67.67971065693074,70.46036599963446,12919404
2023-08-08,16.892118622106324,17.431445757919867,16.43466795126531,16.961803401803923,5018236,139.48498276656315,144.1905344639624,135.13179715935118,138.88890798605476,7473944,70.85045153965885,72.99321357255742,68.09785974356024,70.84882283824017,13711487
2023-08-09,15.90358957123945,16.17163030336581,15.47793824819401,15.897352863080531,12641247,140.1157767726681,142.86272556849914,135.45703160412847,140.12806589512314,3282844,71.3807552389694,73.18758811821714,69.79855126439973,71.64008261615875,11007979
2023-08-10,16.0918768796163,16.605865388346615,15.936122610261707,16.15062815993613,9668189,142.4843170285133,147.00522600373225,137.57597559910545,142.53234090930013,2877341,71.40402304594063,72.73374286760446,70.80822421750788,71.52901015651969,14347343
2023-08-11,15.872383586305483,16.52746048180356,15.431261110540062,15.94698931200446,13026662,139.5930234105468,141.61696492371732,137.6878685325123,139.72151440521333,14329841,71.93667400998012,72.74214042826472,70.98384601110602,72.00946975922456,7949877
2023-08-12,15.582369297259747,15.911794869861303,15.278901046786364,15.61422549083636,13263792,147.32856628507488,152.32076099805758,144.4473643363202,147.20566475129908,3417429,67.00698224626326,68.12288661995797,65.46857267229552,66.75120759770624,6862028
2023-08-13,16.187377049102523,16.496815012931837,15.769544631337736,16.217038811174966,9693286,146.29721517243638,149.7722826000201,143.75944730003363,146.38462871318234,8206649,67.62236224528898,69.19479868368116,66.09293098797879,67.46054926668255,11891223
2023-08-14,14.955600061080153,15.368036789722462,14.498603717470733,15.029597021909172,3307807,149.69523761852486,154.47855855162177,146.77569910979096,150.37592047946606,5299989,70.066008279042,71.55211000811323,69.10559404987079,70.12498031467189,13262006
2023-08-15,16.084731726689373,16.63946338096635,15.814871545864861,16.09844519751856,12036973,141.4969906164763,145.1263797502159,139.53126320674164,142.13148964107523,4471909,71.72735491145578,73.68134351750938,69.35702274637775,71.84241856705297,4084235
2023-08-16,17.0821800127633,17.716825525025033,16.777221919389643,17.06620698626631,10156925,138.8941357085318,142.80098496420732,137.16039784427764,138.87957914651548,14323523,74.18072657630518,75.87094042063323,72.05307825236396,73.90951406012258,9574624
2023-08-17,16.671727262286485,16.816483013195384,15.988423813312261,16.59800771288131,6184889,139.07523332949637,141.02590770268617,136.41596406688933,138.7708040386218,6744398,74.8880565401569,76.12738407479925,73.03004734671745,75.07362499446047,3947356
2023-08-18,16.099169874083344,16.513389051722804,15.53942650431661,16.0901216628511,2021661,137.7844913410147,138.95167303933027,132.32177174945778,137.49639637819658,5260474,75.5911895917551,76.75783056416451,72.4461642209925,75.33603935229439,5939290
2023-08-19,16.314195730228217,16.944434587469825,16.094833295080903,16.343459078408767,6465147,134.6119618162951,137.41469902613534,130.3481478942242,134.4382201112236,9097282,81.71177124563775,84.9040492721886,80.66771750166694,81.66999131826465,12692652
2023-08-20,16.401295225912374,17.073527186546798,16.19958925666974,16.421751369024253,5485470,133.87497671962905,135.9942144469815,129.29499947157808,134.34721692611473,10765006,85.31775338894676,87.6759355873057,82.01460648667249,84.97536970444536,2436507
2023-08-21,16.04551848410956,16.40632536703683,15.727504189207014,16.053561194112834,4248681,133.21249155705544,137.08593455481432,128.1889284620044,132.7983467572263,14564795,79.29860465327538,81.83157670310027,76.80585765827516,79.23164823028982,5404823
2023-08-22,16.25373825277707,16.79578096562499,15.770418111778246,16.25153103749097,13265299,133.32661523166956,135.6359211308395,128.65784252531884,133.88579036423278,7360969,78.77285942139858,79.29616557069016,76.11839942899861,78.48574872430866,7412080
2023-08-23,17.373377451375873,17.96602054618098,16.949344756341535,17.315124690556647,6891384,131.5995903081341,134.06458612185597,129.9699238510093,132.16747525583904,9267108,76.04650295095954,79.43904347336604,74.12665922297626,76.40934373086999,6338854
2023-08-24,17.80015972361028,18.238894092804053,17.256306631552036,17.819097600269373,8863442,130.2456491286225,133.54195129102033,128.79871315082696,130.66450703544973,2806453,76.2447879441283,79.44067332534573,75.37554749251471,76.50447591009326,14174104
2023-08-25,18.895890127346437,19.274164822519797,18.205959993892133,18.825223993228175,13155820,131.25347351321454,134.51079312394413,128.4297009155039,130.66608631922418,14225273,73.30333578116013,74.62426375581619,72.33472814212595,73.23462032335237,5689442
2023-08-26,17.166808854261063,17.59771563223216,16.4552881682419,17.13713522048423,2500317,128.8880917887811,133.53490260011898,124.89199329496304,128.7800212403422,6818690,75.60056155509783,78.7595210188086,74.93308366198194,75.84286573500992,13928869
2023-08-27,18.293912026977225,18.521203690815216,17.94460801822653,18.25426352136605,12271395,132.75225753841463,136.79426434224735,129.37871404095517,132.78303888035774,12183228,76.31772214960449,79.12290211433756,74.12354549618182,76.4179773422539,10418742
2023-08-28,17.493963261244907,17.974001101751785,17.134899810771767,17.466107210109495,6563357,136.4681651446304,139.5453640293121,134.24260259371923,136.96612899052275,12689269,74.91583225959327,77.75595562907283,72.41726633717099,75.16714967245032,9140771
2023-08-29,17.10693028003144,17.679858076978228,16.838065409986218,17.144698026361837,9365928,132.66520961776973,135.6774100926534,128.70921963575427,132.50976129750975,6244046,76.7069127011942,77.61741095765994,74.74547343077298,76.70981607959204,2652978
2023-08-30,17.543485630397175,18.227005101321694,17.371528251398335,17.5700172849593,14064232,138.82833749013602,142.48352816176904,136.3520387614926,138.70836976451147,3869186,76.15698954998263,78.94830153636698,75.45694660127754,76.52402706010376,9295581
2023-08-31,17.064304964881753,17.5728750420804,16.40062085123166,16.98971060569379,11927955,136.7380317208752,141.38392065472246,131.29705867948317,136.4890521710734,6491671,71.1736077082169,73.73142539224497,69.85793586642099,71.29066572745928,3790665
2023-09-01,18.08080621770736,18.367649824394594,17.62940655824349,18.006323185532064,7302260,140.0977281307083,145.27936463945412,138.19317265242202,139.8223595957952,13195104,68.24746675335865,70.46870016551769,66.84541334142564,68.35275883159304,10132743
2023-09-02,17.284659737556584,17.961690444402837,16.81318301595759,17.289930008288838,3036401,141.5742325523086,144.05659747359684,137.1874453186186,141.78434614264563,10763218,65.30746851125517,67.01095825116332,63.71849158991514,65.02024503050562,10098145
2023-09-03,16.46307952147869,16.897305265032564,15.921303546256292,16.543174190241654,7998786,141.6694404430335,143.36491844974333,138.94660996629625,141.94168622325128,4051383,65.78265018721481,67.87891602733066,63.869123763043646,65.56905552155453,3150905
2023-09-04,16.565070623828284,17.027917855669582,15.92604220653326,16.551293822307695,5006784,137.73648459319858,140.58018388747672,136.31720936669532,138.34648668255198,6383679,65.11605912921537,66.06342944916135,63.92814901848293,65.1925700442144,6149207
2023-09-05,17.17484252356355,17.5047116831108,16.742429166304312,17.180866337646435,10418277,143.00875130845682,146.3717689294707,138.42876270259887,142.4477408605512,10334604,65.4176451711741,67.77765263160474,63.33389405016439,65.4627485245654,4185565
2023-09-06,17.724230447954362,18.041315058209392,17.18937783041654,17.728114127424895,2129155,141.23708484526384,146.0697824701871,135.69266676365936,141.06900345801634,8447815,62.86233565599313,65.66309060865647,62.21208909682264,63.162280951306975,5179507
2023-09-07,18.08146899406515,18.563757382846607,17.488721653404475,18.110182838471907,6957600,144.21971921605635,148.2589640061729,139.54449915378288,144.45611400965706,13375876,64.55326025759148,65.39546359070873,63.4290798973698,64.60637065262814,8541857
2023-09-08,18.550208785395014,19.24068101254904,17.91353562506911,18.595023982045,7142546,138.5266730560349,144.26278767782333,133.3575721094922,138.7963948966566,13143102,67.54264154805526,68.48510826655072,65.9386715842659,67.25772358483185,3388479
2023-09-09,18.580769487254123,18.905860837968415,18.45934325535979,18.669813722897587,4092756,137.3437360208162,139.03032310096827,135.32774389944265,137.1070981982678,9165360,68.3615044850926,70.87733299945047,66.45817135538704,68.24713369183938,7758838
2023-09-10,18.40532906024354,18.97537957788412,18.104804388674186,18.396860115464076,2335476,136.0426652757697,138.77076563362058,131.03551693763453,136.15973700312253,14765073,67.62046067995959,68.61288529510493,65.67531820148552,67.49602816666288,3456964
2023-09-11,18.872537822535346,19.447795779847567,18.46648115938138,18.77950932778678,2820959,135.54009388671525,138.3011620667445,130.0911994912824,135.34583313730053,14600918,67.23224490511265,69.28847278503684,66.25727821906915,67.33325222007542,8448437
2023-09-12,19.063586551387022,19.62123498654447,18.772151442388544,19.00851183301036,12335130,136.8818443821568,141.66416965993668,133.77833254214877,137.28488530598895,8968490,67.53273944643485,68.69198192072328,66.85450034932819,67.55553396692818,6565613
2023-09-13,18.80862498640694,19.182229104993446,18.474045447593454,18.75700247124972,10773019,137.68142807148482,140.47834471906108,133.7090880153945,137.6720795558196,11468162,66.85497960391032,68.32882544201263,65.69877780575813,66.83938391065635,6144928
2023-09-14,19.265786933477113,19.982361956378647,18.877858831982774,19.316387505458536,8325294,140.63272021068227,146.45936123693033,138.94355406145064,140.85586791399024,2099927,68.93057874662497,71.1536193585947,67.36336701386371,68.63284293421654,2679905
2023-09-15,18.442388949300717,18.91302156658496,18.092114677467773,18.36019584066536,6274659,140.4009754941612,144.34305344010005,137.80781019298388,140.87841200574496,10463980,70.0835601950786,71.78541476180551,68.0477767382209,70.10994935594432,3937075
2023-09-16,18.83291121841681,19.384026860135503,18.62564185980506,18.891937920668095,12499276,144.2056439079539,148.410580020189,139.8339290885147,143.63908520144628,11657604,73.05479407957905,73.7832191019865,71.19200137181842,73.01233176274698,9544783
2023-09-17,20.301201276981352,21.055558873021866,19.7904452290727,20.326815949562082,13585262,142.1308474779957,147.47037813906059,136.6981968821338,141.84967145855452,8118277,77.46718479049649,78.22921519403565,75.01883569598806,77.1512415637717,4454532
2023-09-18,20.633475950337004,21.216658385664527,19.958901470934336,20.554206033839463,6142377,137.77531142130348,141.14913012785294,135.93512842525334,137.81672092259905,7653126,74.70485510179621,75.28671336743136,72.67402157537663,74.48371459893944,4511674
2023-09-19,19.67094961111217,20.21174269438437,19.37860602644551,19.680478109291567,8827873,139.5863115242444,143.97568508364975,137.70589270355867,139.17538262831613,13143315,72.48698844045029,73.97770839871266,71.06333088343438,72.24993871508009,12975094
2023-09-20,19.569812825066418,19.919281767912903,19.036410292696093,19.56105552432377,11604915,137.6375993808311,141.26153267233065,132.98054626517728,137.80898803204286,2858916,76.03172233555941,77.54633567498162,74.25260890731076,75.9691527674572,7677597
2023-09-21,20.080663126067726,20.823949241463517,19.762305256793123,20.161199236186384,6566322,138.31006709504288,142.68501798675828,136.75542705617409,138.67308289180406,9211108,74.27357889506233,75.11895618676087,71.79662447163936,74.09713973853516,3408805
2023-09-22,19.452324991414123,19.715517519962564,19.086633161466274,19.36557637455981,5628638,133.69213513336823,135.48463321619587,131.14506211319815,133.16694638518243,10644745,76.35092691824661,78.2849149892186,73.50894106015897,76.27447183934099,7706921
2023-09-23,21.234654450843564,21.805960612298147,20.82516116745558,21.198032952712754,4650172,132.71943557717742,134.3918971186156,127.63186379294679,132.3833137294587,2724499,80.66237526999251,81.36209681520485,79.17125665584385,80.26652885373176,10795565
2023-09-24,20.371339964346692,21.04780393188822,19.931220117725857,20.305653459817773,6839705,135.35306456788268,137.89604581841647,133.28141971853972,134.845523851269,3548307,81.1888656881918,83.74212929193655,80.31487341878129,81.42380374143136,3578501
2023-09-25,20.33049450164539,20.90418955691937,19.996903676666143,20.312643243153115,7765333,135.32798323875934,139.74918329254623,130.63341660087815,134.8536928947575,11019266,80.35646476406463,82.72270665029605,79.35618337458612,80.37042518372493,7593049
2023-09-26,19.348951391421423,19.966003831518776,18.70665766786798,19.269988584147654,14165260,136.70586074653755,139.10530999676882,131.88843055602666,137.19217244477065,9903646,81.89840825727424,83.28825754105041,78.9996471439613,81.73411400957097,10237597
2023-09-27,18.940436690192957,19.325152680669206,18.289013291202036,18.98782101803191,14632588,136.5732441913684,141.81304791482043,132.85179425711502,137.03544649909543,13233173,82.89067343508573,85.23048162827841,81.46965370816069,83.14412928877194,3555274
2023-09-28,19.083687270081125,19.32472039787204,18.323548970234434,19.056799325728427,7883391,135.9881769475869,138.36778555947888,133.55201383536462,135.50266747614975,11236902,82.83863401714873,84.58478836468949,80.40048037860909,82.64191204362363,9406075
2023-09-29,20.288215509152145,20.93747426144552,19.994119381529387,20.244654711753384,14758426,135.60627386333624,139.52809943245194,130.83137793987117,136.14429765671767,4102871,82.90293433743656,85.3084066078346,80.85318139180015,83.26553836592501,13675471
2023-09-30,20.957605899676448,21.420797285351064,20.304102151993593,20.882440059207607,5426949,136.85376103462394,141.80544966906612,135.24806262977447,137.16193244683072,13669835,80.15053511070981,82.70748697482934,77.26318611432207,80.07517498631407,3690866
2023-10-01,21.8331914968874,22.401729179865814,21.36293879574794,21.828567094922345,12841055,132.43246987757826,137.0141668952094,129.81208670406397,132.665799749347,12267418,77.53042199547846,79.48205068665122,74.53996627852422,77.39833440561405,4300959
2023-10-02,21.590968776903598,21.783648400233876,20.97488108232725,21.53158050636587,6103572,131.75838398984015,133.1322994519258,128.88862811099855,131.4339873419313,7264696,77.99818229143281,79.21994205262135,75.84877646509949,77.76307694966418,7370291
2023-10-03,21.359939128741413,21.605332381216616,20.932922472866405,21.304611499459607,6018279,131.73209366592366,136.34463176089568,127.13526075833188,131.47926382534953,14354963,76.70772168503709,78.54216903426735,75.43092919285469,76.73097804314538,13270642
2023-10-04,20.733554913082294,21.225137014870363,20.12594908348576,20.636507970341405,8355484,135.56545239950557,141.03065562863367,131.49398142557956,136.23275313299234,9417529,75.55205144955869,77.13602437883173,74.28002498846767,75.30099862514216,11535609
2023-10-05,20.258583978485404,20.80232908286442,19.67533698793159,20.194773202984372,9470709,136.37502221297606,141.42561279646088,133.38573603570583,136.20950399535297,3186192,74.82266888755886,76.8100640442951,72.11791419421964,75.09168196698737,5943550
2023-10-06,20.22922286556622,20.815697298651937,19.81919546603426,20.30895001375587,11463347,131.00068341391307,133.07152894602325,129.37311827647244,131.5207014557651,10585438,77.01169754850702,79.73237006319688,74.04051937127306,77.0896188357599,2145612
2023-10-07,19.177321875677446,19.691959187640528,18.626873733822066,19.17359597243329,13256623,134.51221709335178,136.65661734112686,129.31383992379315,134.38515652816147,12781751,79.81358664846157,81.91955978195112,78.85695766923634,79.76486785267969,6951441
2023-10-08,19.192925350539024,19.7197748719378,18.89124397194482,19.16583262009551,8475537,133.80555684225797,135.71655023140866,131.96184731397344,133.72663578446208,4112181,78.98522834430943,82.17188207203318,76.88884816339322,79.32821411478317,11802821
2023-10-09,19.112084717303112,19.331283350421533,18.577188238011246,19.09168227967927,7544285,133.3714712890694,136.1399355363822,132.0865313722336,133.54087254964065,6466304,78.57424259916563,80.93749436229015,75.81268912846616,78.50649000640641,7070306
2023-10-10,18.038635455252322,18.501311043412798,17.347391869581326,18.035365483373635,6028400,132.28645432886242,135.09775485481785,130.08532849528945,132.7205784496825,13495617,81.26190518491633,83.23558447713073,79.87373986509796,81.40774452595667,13261416
2023-10-11,18.26535856442579,18.553761097577265,17.941430487055307,18.310382983211223,7828213,128.98925456194692,133.40823006059563,126.84595212957846,129.0335771695283,10307232,79.87345226513628,81.05512357563241,77.35524180399743,79.92059182094812,9448370
2023-10-12,19.138775870167,19.877817846791945,18.745011523171417,19.23211815300915,3599338,127.46445727661832,129.97984676842157,123.26967728698916,127.84184271558097,2855872,79.26434996374535,82.76834914975926,76.75853560444713,79.64262312746153,4871204
2023-10-13,18.588724327613118,18.741416209929895,18.114829443233244,18.51990692931033,9015535,130.72535850503564,132.06950754204453,125.96684717901282,130.45921040560327,10161748,79.19229514903283,82.23218966519329,76.77573533595704,79.33603448433992,3796825
2023-10-14,18.857137422109396,19.041251232688392,18.590837839240397,18.843476107899555,8517108,134.55357595422095,138.11364897226824,133.24494879435431,134.70517223784316,4715314,80.33635273403317,82.96620988055808,77.75591612213785,80.18878709472311,13380061
2023-10-15,17.683223568141997,18.305453393430437,17.47093468345514,17.721990229961655,8764482,132.67607589740626,136.8488366634782,131.32534375026833,133.3362774810797,3484077,80.54004911392231,83.25993000631063,79.19686869178351,80.32245402365753,4566999
2023-10-16,18.709773277993857,19.36096342361842,18.08888934376021,18.694585054714118,9327301,129.87857779038208,134.40511833360478,128.18918812088265,129.78949004076554,3614805,79.19909940435939,82.20029267437593,77.89894700467158,79.44513340452535,13787936
2023-10-17,18.175612736987034,18.878515225395,17.948248681644106,18.228497945125714,10646621,129.52579567672984,131.20103673615486,126.02877933232013,129.43757202437263,2076406,81.13130154983935,83.67086155701045,79.96733895164951,81.39309487882026,8133362
2023-10-18,18.49755937778971,18.906686162775756,18.000340799962505,18.570456709074175,11177625,131.7257395704662,136.38708795091176,129.59663313481002,131.78655210789088,12267997,73.64924102983036,76.13900417629816,71.19491343419472,73.53921819183678,12441031
2023-10-19,17.49811208562416,18.061736105990377,16.82745030162072,17.506789733422654,9744290,135.56141641343882,138.65743172998415,132.96601422970963,135.76988663224722,2881213,72.97948577121211,74.2943475691873,70.53637596406126,72.92795795400863,7053856
2023-10-20,16.171782998751237,16.801421154846096,15.918430482609645,16.223187991045126,11553841,136.76253594168546,140.778214783137,132.90056183097997,137.0275284167657,10040670,70.48505656461306,72.47374481132222,68.1941635206361,70.81613261799666,8271185
2023-10-21,16.762958268885697,17.071531177652695,16.076424481989573,16.694991521249744,3169554,137.1450507176538,140.91333035225566,135.22597957286777,136.9780115457245,11462439,74.49001105200225,77.12079128641786,73.84092241977386,74.69988179490768,5012735
2023-10-22,17.49448747678684,18.09775744976508,17.198710634724122,17.437595828198486,13885364,133.74107823286036,138.17939348478217,130.34652963963097,133.99828718765843,9350188,78.64050850360438,79.8731712460766,77.0693237675566,78.81809248106732,4806266
2023-10-23,17.918349047455745,18.641774342790708,17.283185814574008,17.97587848908406,8926802,129.61666381537492,132.83254022478894,125.86396535172197,130.2472629392814,6641164,80.91944512593717,84.18020167876786,78.05610006661931,81.06291919195462,9400405
2023-10-24,16.574600087144038,17.135918319370667,16.18035637490506,16.564848931046193,14986564,132.7411440658315,136.14162290650984,128.06631065297162,132.83443352558734,4159921,85.4253167933134,87.16943253529878,82.76870465851329,85.31487015597668,3203091
2023-10-25,18.150540462234613,18.864501883486025,17.479947212227106,18.14874002950813,3104321,132.9685255204066,136.8293675810126,128.30764984647675,132.31340165042397,6933656,89.17885952425075,90.62318228456608,87.41888493070616,88.98885133243317,14258466
2023-10-26,16.3511524601452,16.67378723380052,16.115969114004358,16.390948656358898,14641100,134.91255243325432,137.20360250433384,130.88441861806032,134.5708915177325,3146658,89.90401664571057,93.06428087251209,88.9668402759336,90.06365440732301,5636613
2023-10-27,16.540154843058232,16.698047455009032,16.022162344495772,16.46226918507478,14556501,129.7272967097266,134.11500033495327,125.87712917387634,129.26717882777692,8350210,91.65573351515634,93.90258565408729,88.77895895045592,92.0731452273733,8709009
2023-10-28,16.533483243297276,16.779441209459247,15.913916888146238,16.48509016254161,5916028,131.62086510855977,134.798839624559,127.32388600648449,131.48120974853595,6017470,93.37632617967225,95.61667051512528,89.8366111055116,93.42468037345341,2957500
2023-10-29,15.815143721919572,16.05716474686264,15.406159006824058,15.83700796291539,2512209,131.431331086163,135.52336345631858,128.41394954476692,132.06972509990956,5491321,88.57622626872174,91.0366571988415,85.96765085934166,88.25467764653388,14791501
2023-10-30,16.259011013411563,16.73680226559805,15.849525400801879,16.33679110260143,7710556,132.32665889621788,136.34421881889767,130.49364496353547,132.791022494979,11086300,92.38648424118351,95.19352940264201,91.08359310208374,92.65702232296942,2780723
2023-10-31,15.537209535777484,15.754292466503932,15.285503621334923,15.513092991526861,6489310,131.632436917367,133.20112602226888,128.10448984512897,131.57698167201403,12250991,97.16014506181169,100.87631165415021,94.32186176004329,97.52244692134514,2360686
2023-11-01,15.008205145158604,15.353849323561311,14.887156324115915,15.0597149266663,11817189,124.26392876457345,126.43531914503764,122.14683721205357,123.90403460324704,4511703,97.30258771383131,99.0273426097062,94.6131195506202,97.65173296385494,12797158
2023-11-02,15.448884502025917,16.081052287366198,15.171070854999957,15.473576055914142,9521632,120.50141691167951,121.52112936593376,116.84050388817373,119.9848823291542,10272314,97.21671470205514,100.01325874259183,94.4163057690687,97.5708265915455,10647290
2023-11-03,16.11307883821113,16.42722343458705,15.498549251769052,16.11738380444951,3501729,120.24659622511442,123.86527856547825,117.83907794980726,119.81745821772397,11485998,95.54298548895574,97.67523658041688,93.4059849545412,95.51723070039287,7309959
2023-11-04,15.672536706869343,16.102361713028465,15.502978056135587,15.724290089568797,2279947,118.29093555647479,120.59276071206523,116.66909595751949,118.40236955573855,12728362,97.38912964277134,100.9247513578228,95.3662285705686,97.14684308443206,6162656
2023-11-05,15.760734968743167,16.144111213833465,15.482016633694895,15.827942471722452,9817365,117.98598298459288,120.21099691786061,113.13248166430157,117.63403256489293,6892467,96.19292911121396,98.995047387619,93.83131986608483,96.23171142311784,8728201
2023-11-06,15.832443353664653,16.218191275598308,15.568075581928225,15.835800100610799,13627229,122.58229012164774,125.65029645229859,119.00358304835339,122.35869045825905,14219285,91.23950132721299,94.18426369092526,88.34284471927417,91.0457226833749,8703908
2023-11-07,16.435638446904594,16.62424811872706,16.125782276678976,16.43321743643387,7788583,120.17175418578442,124.79758555054872,118.49131199975143,120.38876219659078,5739298,87.97525774743669,90.64863028265805,85.67390312953204,88.15563473551458,9551904
2023-11-08,16.647568529130105,17.01526851954796,16.03786828404587,16.612729747368448,11358503,118.89303943083819,121.79573280370947,115.53839258159665,118.8869885323972,14057594,85.96372451224453,88.08314293443054,82.9720765291557,86.32442329398678,8601233
2023-11-09,15.304885517325669,15.850434639737724,15.031664731444724,15.265404061701997,2985207,117.58115850415476,121.36772008715869,112.99144418828175,117.21309504048358,13946851,81.83673060102247,84.41075374519731,80.71018149335875,81.93272095474775,12844657
2023-11-10,16.10372367881995,16.507365565681816,15.51809826225259,16.13794727026243,14313048,112.3558137941137,115.42224375276612,108.51405756359284,112.67153586015822,13319258,81.76432901946505,83.70197154864661,80.23909930402247,81.87585555738075,13401784
2023-11-11,16.63652350517575,16.838595298837387,16.114239376472884,16.57840720838217,8268363,112.71302124160928,116.29250673470628,112.11208998035276,113.2484562348068,8271743,79.17369901166711,80.66206723868463,77.97326068112662,79.28829544700721,14691462
2023-11-12,16.953496409312887,17.335739362189447,16.708791055685,17.00175414935931,3917364,116.0923467882091,117.87176198294866,113.88282848058101,115.98509017060502,14798409,81.03590265934046,83.76968202833098,79.76325308540457,80.97292379513631,14022251
2023-11-13,16.901423248796704,17.386272061503792,16.707400386223895,16.896907494281415,8418225,112.30696343943106,116.01675708469196,108.17239359376863,112.41525570100525,3686649,81.0368274904428,82.66220494686704,78.55846158522813,81.14905308149316,7166121
2023-11-14,17.652766548076478,17.819896475688047,17.0035454048689,17.595844456104295,3145975,113.22540861142986,115.34838323204661,109.9325300041494,113.04030452897389,4594390,79.88234282191667,81.8532160423213,77.84056063307214,79.83141481268007,13972342
2023-11-15,15.83796603793846,16.33375793776759,15.262908981401972,15.823545276578406,14495716,117.39932802773451,118.52577950196746,113.52632271387034,116.8419781779277,9624567,79.83270956207639,82.07197984923744,76.555506578511,79.54582726752828,3373785
2023-11-16,16.962828544100674,17.484767683255782,16.27052599619163,16.89430465291649,5454541,116.50312542775012,120.00787437981373,113.31028695633108,117.03768662191932,6306712,79.76359967949644,82.94558561662059,77.84903251815325,79.87949220061657,13553255
2023-11-17,17.22347305187269,17.711016857499853,16.734683743318154,17.25123464994544,14590829,120.80370932153842,125.4837826668017,117.84813651550571,121.30332799609069,12975977,77.4844108277545,78.82452036105666,74.73114661293167,77.62590419870571,3827791
2023-11-18,18.541255061026565,18.73168506724687,18.204309762552555,18.482066774838668,2967588,126.58984368085892,130.98962059405613,122.71053071345773,126.8333835263778,11736894,80.03619396555465,81.84331196212223,77.93299714447114,79.65078564445287,5052100
2023-11-19,17.75712907157253,18.421340610083732,17.329283553126487,17.790255605196233,14862141,120.99491492978206,124.73816740544521,119.60398588504947,121.38014276205048,13324061,78.25943853983317,79.64638862577331,77.47157422992196,78.51789039708012,6527850
2023-11-20,15.787312569519052,15.931500256432914,15.513571592723109,15.742560858556269,9770609,116.98631435679853,120.56363827497151,116.23698443970483,117.44703610511311,3262133,77.65269204237035,78.79301636157295,75.02723124607841,77.27673149496475,13330547
2023-11-21,16.37524943976517,16.769660726513703,15.967893094971958,16.330161255831804,12439232,116.2234454822607,119.14009307853306,112.4231169341439,116.46052475205882,12585920,76.76800952181593,78.45333250660337,74.56897838938755,76.48567227193949,12965819
2023-11-22,16.053061873247835,16.563146764615794,15.517794239298299,16.076899523128446,3041601,115.55811682863246,117.61185838229181,113.43603701567254,115.0950457031336,3898284,79.8789503343228,82.17915768947326,77.44760423432508,79.56539258262389,7651052
2023-11-23,15.657072965071611,16.11994821589266,15.284514723913041,15.621774997369336,4010661,119.65024582222652,121.2254960873488,117.96158195726588,119.45502915002746,7993851,78.178218962547,79.91059274318727,77.48858525071446,78.47183011769508,6764949
2023-11-24,15.796432255365138,16.283687411429053,15.609326277661756,15.86854723254286,10914512,117.75052288840942,121.52796728484986,113.38713224245208,117.77313459512057,7186859,77.73299907350822,80.80063008774715,75.28837493062204,77.71453390378574,6825513
2023-11-25,15.369690484771453,15.708768799864359,15.045170637468846,15.299292080862479,7316623,119.60250898868962,122.04187649994552,115.51070933284404,119.10532102624417,7007410,80.54455515698878,81.88185594874061,79.51290491529194,80.54271485592608,5994224
2023-11-26,15.639984174530973,15.735863912295837,15.215997530243524,15.565930181646559,8328864,116.77623783720048,120.35761470540803,113.7792975706307,116.99305898323841,2182417,80.18004641162918,82.2608559435521,79.01742123206672,80.33187778378849,8510685
2023-11-27,15.255468282871464,15.92435122118619,14.960128214043172,15.329452380336908,10239479,115.37123077515608,118.50746619391838,114.05417122990875,115.33169812548763,6414850,83.80386976808192,86.06683584062782,81.30657631002926,83.75176204103037,8980187
2023-11-28,15.198079040425826,15.44530158558545,14.984551456172957,15.229937602602451,8068102,118.19386091124542,119.75557181455667,115.4403089259738,118.56270141426646,10979886,85.3127543312899,87.2134605822087,82.26620356057288,85.14217948058287,7227665
2023-11-29,15.494860721644661,15.79139599651908,14.902034430285024,15.450138205169104,8987836,116.73125655570858,118.88922339674373,115.1077926115283,116.43031322752398,2815609,85.12732546433026,86.13860463738823,82.38002443225055,85.00369023854411,9985316
2023-11-30,16.197277049778624,16.726284769954717,15.851984411052259,16.27200588633106,13156532,122.0484396607808,124.31161343298922,117.94349267916313,121.59313772240623,6756918,84.00740229927263,86.25131814844023,82.09523973048222,84.12738327725764,2567881
2023-12-01,16.19109912798647,16.876514536057083,15.826588982020889,16.227471571359708,11748466,122.2321497946287,126.0186736747054,120.9967771979977,122.78053563185642,13572148,82.07104548098808,84.90434153849657,79.35231311557159,82.1124203376354,3749116
2023-12-02,16.111807916583366,16.515781106379542,15.810916910880168,16.12645285582533,5969864,126.31303384652205,129.06966764750527,123.95568672787569,126.46961844754351,14337160,79.14965057712581,79.98784723008123,77.50212477269616,79.07593610428515,5451199
2023-12-03,15.983874617472763,16.641215858011037,15.635834783878293,16.035136357179095,11350713,124.86376481123612,128.56750678377335,119.47674995318906,124.3830562100169,10561085,80.17898799592923,81.22358333793534,78.13846847383644,80.0493318410821,9784984
2023-12-04,15.749899971398632,15.944980420988314,15.485711532295362,15.75381747801294,4058700,128.49242810257783,133.7294593314335,125.70676080940632,128.61826577866393,9972733,74.00239970353881,75.32734922759695,71.7001777154164,74.10666631633633,7612078
