DayofMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay
15,1,AA,13487,13930,-9,-21
1,2,OO,15376,14107,-9,-16
23,2,EV,13244,14100,21,38
14,1,EV,11193,11618,-8,6
6,2,WN,12191,11259,0,-11
14,7,WN,13232,12889,31,34
21,5,WN,14869,13796,-2,-7
29,7,US,14107,10721,-4,7
27,1,UA,12266,14492,-8,-9
11,6,DL,12451,10397,3,-4
29,1,DL,13930,13487,-5,-17
31,4,WN,13342,12953,12,-4
4,6,US,14100,13204,66,45
1,4,US,11298,11057,2,-8
28,1,WN,14893,14679,-1,-7
18,4,DL,14908,14869,-7,-13
5,5,AA,12889,13930,6,-8
20,6,DL,11292,13487,-7,-6
9,1,AS,14747,14107,-8,13
19,3,FL,13204,10721,3,-10
25,2,DL,10397,11057,-5,1
20,6,AS,14747,12889,-8,-12
8,7,FL,12339,13204,-4,-16
12,7,AA,12953,11298,-7,-34
23,3,FL,13204,12191,-1,3
7,3,UA,11618,14683,-1,-26
2,1,US,12953,10721,-7,-1
30,2,US,14100,12889,-3,-9
24,2,AA,12892,12478,0,-16
6,1,9E,13198,11193,3,5
20,4,WN,12889,10140,0,-4
15,7,UA,13204,14771,-2,-11
24,6,YV,13930,12339,0,-4
14,1,US,11057,10397,-3,-4
5,3,US,11057,14843,16,25
10,6,FL,14122,13204,-5,4
4,7,WN,14831,12892,3,-4
23,2,US,10397,11057,4,12
9,5,B6,10721,14831,40,44
3,3,DL,12892,11193,10,7
30,5,WN,14831,14679,64,66
10,2,US,10721,11278,-4,-6
19,7,DL,11433,13204,-9,-19
8,3,WN,12191,11259,-2,-8
7,7,AA,15016,12892,0,-2
15,1,DL,10397,14869,-5,-24
22,1,DL,14122,13487,40,32
21,7,VX,14057,12892,-1,-12
7,1,MQ,14831,12892,-3,-6
16,2,UA,14908,14771,-8,9
10,6,F9,11292,13487,9,-2
13,5,FL,14524,13204,-12,-23
9,3,YV,14107,12954,34,39
24,3,UA,12266,14771,7,17
20,5,FL,14492,10397,-3,-4
25,4,WN,14771,13232,0,-16
15,1,UA,12889,13930,2,-38
2,4,WN,10529,13204,301,291
31,5,AA,13204,11298,4,-9
18,7,DL,14492,13487,1,-19
25,7,DL,13851,10397,-6,-8
14,2,DL,11193,14869,-3,-29
10,4,UA,12892,12478,20,12
28,7,UA,13930,11618,-4,-24
14,1,DL,12892,11433,-1,-33
1,1,WN,15304,13495,5,-1
5,4,AA,11298,12953,-1,-2
15,1,UA,11292,12266,46,33
7,1,WN,15376,12892,2,-1
6,6,DL,14122,10397,-6,7
2,2,MQ,11057,13303,153,141
9,2,US,14100,12892,61,54
18,2,DL,15016,11433,38,29
4,5,EV,13930,11433,73,73
18,2,AA,12892,13830,0,33
19,1,DL,14893,14869,-3,-2
8,7,AA,11298,14100,-1,-11
11,4,FL,10397,12191,9,46
16,1,WN,10529,13232,2,-6
29,1,AA,11298,12953,-1,-30
20,7,UA,11618,13930,-6,-2
28,3,WN,14893,12892,30,25
31,4,B6,10721,13495,5,-1
25,4,UA,12173,12266,4,10
19,5,UA,12266,11618,4,-12
12,7,DL,12191,10397,8,2
16,2,WN,13495,13198,1,-2
15,1,WN,12191,15016,40,34
6,6,UA,11292,12892,6,-12
16,3,EV,11066,11042,-10,-18
9,5,US,14107,14747,-1,-8
13,7,DL,13487,12892,-5,4
9,1,OO,14869,14570,-9,-12
8,7,WN,12889,13891,0,-1
14,7,F9,13232,11292,0,12
6,7,US,14100,13930,-3,-16
15,3,WN,10423,12191,0,2
24,6,MQ,13930,11042,6,13
3,3,VX,14771,12892,0,-1
23,1,WN,14107,13232,7,-21
28,7,B6,14869,12954,-7,-21
21,1,UA,11618,11697,-3,-19
10,3,AA,14492,13930,172,196
1,7,UA,11618,13930,-3,-27
10,3,B6,12478,15304,105,129
3,2,WN,10821,14635,-1,-9
31,3,WN,12889,10423,30,24
17,6,UA,11697,12266,14,12
16,4,VX,12892,12889,6,0
23,1,OO,13198,11193,-11,-4
3,1,YV,15016,11057,-10,-9
1,1,EV,12266,14524,80,75
15,2,DL,14771,11433,-2,-9
31,4,WN,12889,12892,-1,-14
5,1,F9,11292,12889,192,189
20,6,US,14679,14107,-2,-7
7,3,WN,13204,13931,-6,-12
12,5,HA,14107,12173,-9,-25
8,4,DL,11433,13487,-2,-6
30,4,EV,14524,11042,-6,-5
15,3,VX,11697,12892,-5,-17
9,2,B6,12478,10721,-6,-5
18,4,YV,11057,10423,1,-9
18,4,HA,12173,13830,4,3
12,6,B6,11278,13204,7,-18
7,6,OO,12892,14107,6,5
9,3,AS,14747,14771,-8,-26
23,2,AA,11298,10821,92,77
25,2,UA,12953,13930,161,154
19,7,WN,11292,14492,-3,17
25,4,AA,12892,12173,-4,-11
24,3,UA,13303,12266,-6,-1
11,2,WN,14679,13796,-6,-3
13,7,WN,10529,10821,22,10
31,4,EV,12451,11618,50,82
2,5,WN,14908,14831,8,7
11,2,DL,10397,14635,4,-8
21,3,DL,11298,11433,-15,-29
14,7,HA,12173,14747,0,-9
13,4,B6,14122,10721,-6,-18
16,7,DL,13487,11433,-3,-21
18,6,AA,11298,11066,-1,-12
27,6,DL,10397,14843,2,-2
15,6,AA,12478,13303,38,7
20,2,WN,14057,13796,-1,-4
7,5,UA,14570,12266,-7,-19
21,5,UA,14771,14908,110,114
16,1,US,10721,11278,-7,-24
16,4,FL,11697,10397,-5,5
12,5,DL,14869,14057,-2,-6
9,2,DL,11298,10397,-2,-1
26,3,AA,10140,11298,-3,-9
29,1,DL,11433,14635,-4,-18
24,1,DL,12451,10397,-2,44
30,4,WN,10821,13342,0,-7
9,5,YV,12953,11057,204,196
25,5,MQ,11433,12953,127,129
15,2,AA,13930,11278,-3,-11
1,6,DL,11433,13342,-6,-19
6,5,OO,14869,10800,-7,-17
28,7,WN,10423,12889,1,4
16,4,B6,12478,13204,24,0
7,6,WN,11292,10140,19,20
6,1,AA,10423,11298,-7,-16
6,1,DL,13487,14771,-4,-12
19,6,US,11697,14100,-5,-24
2,5,WN,13232,11292,0,9
8,1,US,14107,14747,-10,-10
13,2,WN,11292,14057,10,4
5,5,WN,14683,13232,8,1
22,1,WN,12191,11259,-4,-2
22,1,UA,14771,13930,2,-3
2,4,US,11278,11057,-1,4
28,1,UA,10721,11618,-7,-11
25,5,UA,13930,12889,0,-14
24,3,WN,12191,10693,3,-2
31,4,WN,15304,10792,-3,-9
16,3,UA,14635,13930,-4,-19
14,1,AA,10529,11298,-3,-6
30,2,9E,13244,11278,-10,-13
25,6,AS,14057,14107,-5,6
19,5,US,11292,11057,-1,61
3,4,UA,11042,12266,-6,-17
8,1,DL,14122,10397,-3,-10
14,5,MQ,13930,12266,83,65
1,4,DL,13930,11433,-7,-20
28,6,US,14107,14908,-10,-3
9,2,WN,12889,13796,327,318
13,2,DL,12889,12478,-6,-1
2,2,US,12953,11057,1,18
20,1,VX,12892,12478,31,44
7,7,AA,10721,13303,-4,-29
23,4,WN,10821,12451,-1,1
22,1,WN,12889,15376,-1,-4
6,2,WN,11278,10423,6,4
26,7,DL,10397,12339,-4,-10
17,3,FL,11066,13204,3,5
12,4,VX,14771,12478,13,76
28,7,MQ,12478,11278,-7,0
24,3,AA,12892,13204,-6,3
5,5,WN,11618,11292,-1,-20
28,5,MQ,13303,11042,-5,-3
27,6,OO,14869,12266,-3,-10
25,3,US,11292,14107,-1,11
12,4,YV,12339,12264,-4,-11
18,4,WN,13796,10800,-3,-7
19,6,UA,10821,12266,-1,0
26,5,DL,10529,10397,67,60
10,3,B6,12953,14027,-3,-17
25,4,AA,10721,13303,33,47
14,6,DL,12953,14027,-3,2
20,6,WN,13198,14107,40,35
22,1,WN,13204,10821,31,16
17,4,AS,10299,14747,-13,-7
27,1,AA,10693,11298,4,-9
10,4,AA,10140,11298,-6,-15
9,2,DL,13204,13244,-5,-10
18,6,UA,11618,12889,35,8
21,3,AA,10529,13303,-3,0
16,3,DL,13487,11292,-2,-12
17,5,WN,10423,12191,23,21
15,1,US,14122,11057,-4,1
31,6,DL,11292,13487,-5,-14
1,6,OO,14771,13198,-5,7
16,2,AA,11298,10529,-7,-6
15,2,AA,11298,15016,-6,-14
5,6,DL,12953,13487,-6,-16
18,2,VX,12478,14771,-2,-1
30,3,WN,13232,12892,-5,-14
18,4,DL,13487,13871,0,28
3,5,EV,11433,15016,-2,-4
17,3,WN,11697,13232,7,-5
4,5,AA,15376,11298,-5,-4
12,5,WN,13891,14831,-2,-6
4,2,MQ,13930,11057,-8,-9
21,2,EV,11042,14524,-5,-5
27,4,OO,14771,13198,4,33
2,2,EV,11193,13930,0,-12
5,3,AA,11298,13204,43,72
1,1,DL,10397,11298,-2,-16
21,6,US,14107,13342,-6,-19
14,7,VX,12892,10721,2,10
23,5,DL,11042,10397,-2,-9
5,4,F9,13871,11292,11,9
11,5,DL,10721,10397,3,-20
11,3,OO,14057,14747,-9,-12
9,7,AA,11298,10821,70,63
20,1,UA,14057,14771,-7,-14
22,4,UA,12266,11618,1,45
26,6,EV,13198,12266,-10,-6
17,3,US,14100,14492,-6,-16
17,4,US,11057,13930,-3,-2
10,5,9E,12478,11278,-9,-26
6,6,US,11057,12451,-8,-13
11,5,WN,14747,13796,15,-9
15,3,WN,13232,12953,-1,-13
10,1,DL,10529,10397,79,87
25,6,WN,12892,13198,29,21
11,5,UA,14057,11292,19,9
19,5,9E,11193,14122,75,69
5,6,WN,10821,11066,-1,-4
29,4,WN,12339,14107,23,7
12,5,EV,11193,13930,37,40
17,2,WN,10693,12892,-4,2
22,2,UA,12892,14771,-6,-15
20,7,WN,14893,11292,7,9
18,5,EV,10693,10397,-5,-16
27,7,US,14107,13198,-4,-16
6,7,AA,11298,14027,6,11
13,7,MQ,14122,13303,-7,-24
6,5,WN,15376,12892,11,3
8,1,WN,13891,14893,-1,-8
18,7,WN,13198,10693,3,-2
9,7,DL,14100,14869,-3,-32
26,5,WN,15016,15304,0,-3
5,5,DL,12953,13303,49,55
12,5,OO,11298,13930,-14,-23
25,4,AS,11697,14747,-4,-6
23,3,UA,11618,10721,-7,3
4,2,DL,12451,10397,6,-6
20,6,DL,12478,12892,9,-9
31,6,UA,14771,12266,-7,-10
27,7,UA,13930,11618,-7,-33
27,6,9E,12478,10821,97,72
6,4,FL,10397,13495,11,1
13,5,YV,11057,11193,-9,-7
12,3,WN,13232,10423,0,0
15,1,YV,12173,13830,29,30
6,5,US,14122,11057,-5,-8
21,3,DL,14635,10397,16,9
10,2,WN,11292,12339,63,70
18,3,US,12266,14107,-7,-13
23,2,AA,14831,11298,-6,-15
9,2,AA,13303,12266,-2,-8
14,6,WN,13198,14107,-2,-1
2,7,AA,13303,14100,99,98
2,1,WN,11292,14771,8,-9
17,3,DL,12339,10397,0,-7
15,6,AA,12264,11298,3,-12
25,4,AA,11618,13303,-5,-1
13,4,FL,10821,15304,145,149
22,4,AA,13204,13930,-6,8
28,5,DL,10397,11292,-4,-16
7,1,B6,11057,12478,156,159
16,2,WN,12892,14831,0,0
6,5,WN,15304,10693,-3,-5
29,7,US,11057,13495,-4,0
1,1,UA,12266,14747,1,-7
14,2,AA,12478,13930,0,-28
2,7,WN,13495,13204,-5,-1
29,1,WN,12889,14679,4,3
8,7,UA,12892,12264,-10,7
13,1,B6,12478,10140,52,-5
17,4,OO,15376,12266,-5,-9
16,3,9E,13244,12266,0,0
24,3,MQ,13198,13930,2,-7
11,5,UA,11298,11618,19,54
29,3,OO,14869,13930,-3,32
28,2,WN,13232,12264,7,-6
24,3,F9,14747,11292,12,9
14,7,US,11057,12953,45,43
25,5,HA,12173,14747,0,9
17,5,UA,12892,13830,0,-9
4,3,MQ,11042,13930,-2,-8
17,5,AA,11278,15016,-9,-13
29,6,WN,15016,11259,13,5
2,2,WN,10397,14730,36,9
6,5,DL,12339,10397,42,32
2,2,AS,14771,14747,-2,0
21,6,FL,14492,10397,6,0
26,5,DL,13204,12953,40,30
11,4,UA,13830,11292,-1,21
19,6,MQ,13930,11066,-7,-10
7,2,EV,11298,12266,-6,-11
16,3,AA,13851,11298,-12,-19
3,1,WN,10423,13232,0,-12
29,4,AA,13303,11278,-4,-7
14,7,B6,10721,11278,1,-4
9,3,WN,13204,14843,2,1
29,7,DL,10397,11066,12,4
20,6,WN,14730,13232,4,3
4,4,OO,12889,12892,-2,-14
13,6,DL,14869,11298,-6,-5
1,4,AA,11298,13930,5,-5
23,1,DL,10397,14679,9,-1
15,6,WN,14831,12892,-3,-11
5,6,US,11057,10397,24,13
30,2,WN,13796,14057,1,-15
10,4,EV,13487,11042,-3,-10
4,4,AA,12478,14843,-4,-41
7,3,UA,12266,14771,44,19
26,7,WN,11292,14683,0,-2
20,1,AA,15376,13930,37,15
6,1,DL,12953,13204,-6,-3
23,2,EV,13930,10693,11,13
21,2,WN,13495,11618,3,3
21,5,WN,10140,12892,26,26
23,1,WN,14679,12889,17,6
7,3,UA,12892,14122,-6,-12
5,1,FL,15304,10792,-6,-7
30,2,UA,11618,14908,41,20
15,2,UA,13930,14908,-4,-4
6,2,UA,14747,12266,23,20
11,6,UA,13495,11618,8,34
7,7,DL,10397,14635,-1,-21
21,1,VX,12478,12892,-1,-12
2,5,DL,14100,10397,51,45
17,1,DL,13303,10397,-4,3
22,3,DL,10397,14492,-1,-10
26,4,UA,13930,10721,1,0
5,3,WN,12191,14747,3,8
14,5,US,10529,11057,14,3
20,6,UA,13204,12266,6,-1
20,1,DL,13487,12889,-5,-32
4,5,YV,11193,13930,13,19
29,6,DL,13930,10397,52,44
10,5,WN,13232,13871,50,38
2,4,OO,13487,13871,0,8
23,4,DL,10397,15304,-2,-6
29,3,UA,14771,12892,11,-1
29,6,DL,11433,14492,112,105
31,4,DL,11433,13204,-3,-17
5,5,AA,11298,14524,-2,4
1,7,MQ,14683,13930,-8,-13
26,5,FL,10397,13244,0,-6
11,4,AA,14747,11298,114,85
8,7,AA,13930,12892,37,15
21,7,US,14107,10299,4,0
31,3,AS,13830,14747,-3,3
29,4,B6,12478,13796,-8,-47
8,1,AA,12892,12173,-5,-5
29,6,DL,11433,14771,-3,-15
2,2,AS,11278,14747,-3,-31
11,5,OO,11292,10140,1,1
16,4,WN,11292,13342,23,15
21,7,B6,14771,11697,-2,-14
6,5,OO,14730,13930,6,7
7,2,AA,11278,13303,-11,25
2,7,WN,13232,14908,6,6
2,4,AA,12266,12478,9,27
15,7,AA,12264,13303,124,132
26,1,EV,11292,11042,0,3
18,5,OO,14771,13851,-7,-5
2,5,AA,14843,11298,-12,3
7,7,EV,11057,12264,10,5
11,2,WN,12191,14107,21,14
16,5,MQ,13930,11066,45,49
26,5,UA,14908,14771,72,75
12,1,AA,14771,11298,0,-13
15,1,US,12889,14100,-6,-36
15,1,B6,14843,13204,3,15
27,5,US,14100,13487,11,1
16,1,AS,14747,13796,-6,12
10,4,US,14683,11057,-2,-4
10,3,WN,14570,12889,0,-5
21,7,EV,12339,12266,-8,-20
30,5,EV,11042,14524,-3,-8
26,4,UA,12266,13204,-2,-15
5,3,B6,14027,11618,-2,-1
5,3,US,14100,10721,-3,-19
30,2,AA,11618,11298,-2,-3
24,6,MQ,14730,11298,-2,-16
16,5,AA,13303,15304,3,-6
26,6,UA,12266,14771,2,-22
18,4,AA,13930,13487,0,0
13,6,WN,13487,13198,2,-6
25,4,WN,14107,14831,-5,-11
26,4,MQ,12953,14492,-5,-21
14,3,UA,14747,13930,20,19
19,4,UA,13930,10721,107,119
17,1,US,11057,13931,-2,0
26,7,EV,13930,11066,-2,-9
7,7,DL,11433,10397,-3,-2
27,1,DL,13487,12953,-6,-18
23,7,AA,15016,11298,75,70
14,3,US,15304,11278,-3,-2
9,7,DL,14679,14869,-1,-3
11,4,WN,12191,14492,0,0
16,2,UA,13930,12953,1,-8
13,6,AS,10299,14747,-3,-4
13,1,US,10721,14100,-3,0
27,4,AA,11298,10140,26,18
17,1,YV,10397,13930,-1,-7
29,3,US,13204,14107,-10,11
20,5,US,10397,14107,-4,-7
10,3,AA,12892,12173,45,34
25,3,F9,11292,14747,-1,-8
1,7,FL,12451,10397,2,-5
18,7,WN,13232,14747,0,-24
24,4,DL,10693,12892,-1,-3
14,1,AA,11298,14057,12,21
21,7,FL,13342,11278,-6,-8
25,7,DL,10693,10397,-6,-15
7,2,MQ,12478,14122,14,2
3,5,DL,13204,12892,-5,-13
29,4,WN,15016,13198,-2,-12
23,2,HA,13830,12173,-6,0
25,6,UA,11278,13930,3,-1
2,4,B6,12954,14747,-6,-14
7,3,9E,12478,12451,2,0
6,4,US,12953,11278,-3,1
16,3,WN,10693,11618,7,0
1,7,WN,10821,14307,-4,4
8,1,WN,10800,13796,91,97
18,4,US,14107,12173,-3,-7
21,2,DL,10397,12264,1,-6
19,1,MQ,10821,13930,-14,-26
16,1,OO,13930,11298,29,21
3,1,AA,12266,13303,-3,-6
29,1,AS,13891,14747,-10,8
9,7,B6,13930,12478,-3,-12
11,5,US,11057,10821,1,-7
10,6,DL,12478,14747,13,-12
31,3,AA,14683,11298,-3,-13
6,1,WN,11259,15016,-1,-5
3,4,DL,12889,13487,-9,-34
12,5,WN,14679,14831,1,-7
10,1,WN,11259,12191,4,-4
27,6,DL,10397,14107,-1,-20
18,5,9E,11278,12478,-5,-36
9,7,WN,15304,12889,17,9
6,1,9E,12478,11278,-5,-36
1,3,DL,10397,13930,74,46
6,1,9E,13930,12478,39,22
14,7,UA,11618,14843,-7,-17
31,3,FL,10397,11066,36,28
19,6,WN,11278,15016,7,7
13,5,UA,12266,14683,-1,-13
25,7,AA,15376,13930,-12,-15
25,6,AA,11298,11057,12,1
13,6,AA,11292,11298,-3,-15
26,7,B6,12954,12889,-5,-9
3,2,DL,12953,10397,7,12
13,1,OO,12954,14869,-6,-8
4,4,WN,10821,10792,-4,5
19,4,WN,12892,11292,26,17
28,5,WN,15016,13871,0,-2
6,7,WN,12889,10800,-2,-3
6,4,WN,15304,11292,40,27
14,7,WN,13796,14869,0,-3
15,3,UA,14771,10721,27,24
7,7,WN,13342,10821,0,-7
23,3,OO,12266,11433,4,6
12,1,AA,14771,12892,85,79
25,4,OO,12264,14683,-3,5
19,3,US,13204,11057,-1,-9
1,4,US,14107,13871,-2,-12
20,6,WN,11259,12191,2,-5
20,6,EV,11618,14492,10,18
4,4,DL,11697,10397,-3,3
26,3,US,11278,12953,-1,-2
30,2,WN,14893,14679,45,40
4,3,UA,14771,12478,1,-1
21,1,EV,10693,13930,-6,-14
24,2,9E,11193,10529,-7,-13
30,4,AS,14057,14679,-9,-9
5,6,HA,12173,13830,-8,-6
27,5,DL,11433,13487,-2,-12
2,5,DL,13487,13204,-8,-25
1,1,US,11057,15304,4,-4
22,1,WN,12191,10693,-3,-1
16,2,YV,14683,14107,-7,-14
28,5,US,14107,12478,-4,-13
11,3,WN,11618,13495,219,176
29,6,AA,13930,13303,16,23
8,4,YV,10140,14107,-3,4
28,5,UA,12264,14893,173,174
22,2,AA,14771,11298,-7,-20
7,5,WN,12191,10721,1,-18
26,5,FL,10397,13204,90,70
28,7,UA,12892,13830,8,-8
1,7,UA,11292,14893,-4,-20
18,5,AA,13303,11278,-7,-11
3,4,FL,14122,13204,14,36
17,1,OO,12892,14831,-3,-2
13,5,WN,14107,13796,0,5
5,4,DL,14893,14869,-1,-6
21,3,MQ,12953,13487,-3,-28
23,2,AA,11298,12953,0,0
11,4,UA,12892,13830,12,9
18,4,9E,12478,14492,26,19
18,5,WN,14679,13796,-3,-14
3,6,US,14747,14107,-2,0
14,3,UA,11042,12266,-1,0
8,1,EV,12451,12264,42,43
20,5,F9,10693,11292,-2,3
14,2,DL,10397,13204,-4,-7
9,7,OO,13871,11292,21,14
14,1,US,14100,12889,-1,3
12,5,OO,14057,14747,-5,4
7,7,EV,13204,11042,-10,-26
6,7,WN,14893,14107,6,6
22,3,UA,14908,12266,0,-21
9,7,US,14107,13891,30,25
15,7,YV,14107,13871,-6,-4
1,4,B6,13796,12954,-5,-9
1,3,AA,14683,11298,-11,-25
20,6,B6,14492,12478,-11,-10
26,5,EV,11057,11618,23,21
30,2,US,14107,13487,1,6
18,4,AA,13487,11298,0,-10
4,2,MQ,11433,12953,6,-2
28,7,DL,10397,14492,-5,-5
9,1,WN,13342,14747,3,0
10,3,DL,10397,10140,-3,-24
18,2,UA,11298,12266,95,86
15,2,AA,11298,11057,-1,17
27,6,US,11057,14307,-4,-6
4,7,MQ,13303,10397,0,8
14,2,US,11057,13303,29,5
3,1,MQ,14679,12892,9,21
1,4,US,14107,11057,-2,-17
17,1,OO,13930,14869,15,16
18,7,WN,14679,13796,5,2
18,2,US,14107,14100,3,-9
22,7,WN,13495,15304,-1,-4
30,1,WN,11259,10140,2,-2
20,2,WN,14635,13232,8,-5
21,6,DL,12892,12889,-5,-11
19,7,WN,15304,10821,12,16
14,3,DL,13204,10397,-1,-6
7,7,DL,10397,14107,14,-6
22,2,9E,11057,12478,0,-21
30,2,UA,11618,13930,-3,-3
27,6,WN,13796,10800,2,-3
24,3,DL,11278,13487,154,167
5,7,EV,10397,11042,-3,-8
4,7,WN,14107,14679,3,-3
24,4,FL,10397,13244,15,4
30,1,WN,14057,14869,3,-14
24,4,AA,11298,11292,-3,-12
27,2,UA,10397,13930,-4,-13
27,4,WN,11618,14107,82,55
23,1,DL,12889,13487,-2,2
14,5,WN,12892,12889,7,7
20,5,F9,13487,11292,16,4
6,6,DL,11433,10693,-3,10
31,4,US,12266,11057,6,15
21,7,UA,14057,12264,-7,-21
15,3,US,10140,14107,-2,10
21,1,UA,13871,13930,13,14
20,2,AS,10299,12173,-10,-16
11,4,AA,13303,10821,3,-2
28,7,HA,12173,12478,-4,-12
19,5,AA,13495,11298,35,29
17,4,WN,10693,10821,24,2
7,3,9E,13244,13342,-4,22
20,7,DL,10397,15016,-4,-2
25,2,WN,10721,13342,34,26
6,2,WN,13232,14893,4,1
24,1,MQ,10693,12953,-8,16
17,5,EV,10397,11618,77,67
31,6,DL,10140,13487,21,8
6,6,US,13204,11278,186,189
21,1,WN,12889,13232,-1,-14
20,5,WN,13232,11292,17,17
16,2,WN,13232,11618,-1,-8
23,2,WN,13342,11292,39,40
24,3,DL,14869,12478,23,15
12,4,WN,13891,12889,37,38
15,3,US,14679,11057,-2,14
16,1,9E,10721,11193,4,3
27,5,WN,10821,11057,55,39
22,6,AA,13495,13303,-6,-16
9,2,UA,14027,11618,-8,-23
23,5,DL,13232,10397,-4,-16
27,7,MQ,13930,10821,-1,-19
30,2,UA,12889,11618,-7,-41
17,3,OO,14771,12892,58,56
7,7,US,13487,14100,-9,-31
22,1,US,14100,11292,-4,0
9,7,AS,14057,14679,-10,-2
7,5,AA,14492,13930,11,-5
2,7,DL,12889,11433,-4,-17
19,7,DL,10821,10397,44,71
6,7,OO,14869,14683,-8,7
19,6,B6,11697,12478,-9,-28
14,5,WN,14747,13232,12,1
12,7,EV,10693,13930,24,18
21,3,WN,14679,11292,1,3
27,7,WN,11278,10423,1,-3
15,2,US,14107,13487,14,-6
4,3,AS,14057,12892,-8,9
29,7,WN,15304,13232,21,11
28,6,UA,12892,12266,23,13
12,5,US,14100,14122,26,43
24,1,EV,11618,10529,34,10
6,7,WN,14107,14679,52,41
14,6,WN,10821,12191,7,-16
13,5,YV,14730,11057,-5,-6
15,3,DL,14100,10397,-2,-5
4,4,WN,12889,10423,-3,-20
24,6,OO,12892,14771,7,3
9,2,YV,14730,11057,14,1
3,4,UA,13930,11618,8,-1
21,1,MQ,12892,12266,-4,22
10,3,DL,13198,10397,-2,-1
16,1,WN,10821,13931,26,22
14,7,AA,11298,13930,36,30
22,4,OO,11433,13930,2,52
23,4,UA,12889,12266,82,72
30,2,AA,10423,11298,-2,-9
28,3,WN,15016,13232,-6,-9
29,2,US,14107,11298,-7,-9
8,4,EV,11618,14524,82,66
10,3,OO,14869,13891,-3,-20
29,2,UA,10299,11292,-8,-17
13,6,OO,10397,11042,41,22
2,2,EV,13851,10397,2,-1
26,5,AS,14747,13204,26,-4
26,5,AA,12892,14771,-2,-7
7,2,WN,15016,12191,0,-9
26,6,DL,13198,13487,-6,-7
14,5,WN,13204,11057,62,73
17,1,EV,11618,13871,-9,11
16,5,UA,12892,11292,-6,-9
14,3,DL,10397,14683,8,-2
2,2,EV,11618,11066,-2,-2
18,7,DL,12953,13303,-5,-17
13,4,UA,13930,11618,86,74
21,6,DL,10397,13198,44,48
23,2,MQ,13303,10693,-1,-4
21,2,WN,14679,14107,0,-5
19,3,US,11057,11298,0,-11
28,6,WN,13487,13232,-2,-10
4,5,EV,11193,11278,5,-4
24,1,DL,12953,15304,-5,-21
11,4,EV,11433,11618,103,97
20,6,WN,14635,15016,44,23
10,6,MQ,13930,14683,-1,-5
12,5,US,11057,11618,109,125
22,4,WN,11259,14683,0,0
19,4,DL,11433,15304,-2,-5
16,2,WN,14683,12889,3,2
9,2,US,15304,11278,-3,1
21,3,UA,10423,11618,-3,-25
19,6,WN,14122,14107,7,-4
13,7,EV,13930,13198,-5,-12
22,7,DL,11278,14869,5,2
7,7,AA,14771,12892,0,0
10,4,EV,12266,11193,-2,-5
12,6,UA,12266,11278,-6,-13
15,3,UA,14771,13930,10,0
18,4,AA,14492,11298,-2,-10
3,1,WN,12892,14831,0,-6
29,1,9E,11193,13930,-6,-15
15,6,AA,11292,13930,-3,-9
13,7,WN,13232,15304,0,-16
17,1,DL,10397,10693,182,167
8,7,MQ,12953,11042,-8,4
15,3,WN,14570,12892,-5,-10
30,2,US,14100,11057,-7,-18
13,7,AA,13303,12953,-4,-9
19,5,UA,14771,14679,126,104
7,6,OO,13930,13342,1,2
24,5,F9,11292,14679,-2,-3
22,3,DL,14635,13487,7,-13
8,2,YV,14683,11057,-1,4
27,1,EV,11298,12266,7,-2
27,2,OO,13930,14730,22,18
21,2,US,11042,11057,5,15
2,2,WN,13232,13198,51,48
2,5,EV,11618,11433,48,42
3,4,MQ,12892,14831,14,15
8,1,WN,14683,12191,-3,9
16,2,UA,11618,14057,0,8
4,7,AA,13303,12953,-4,-1
30,1,EV,11618,14730,-3,-17
23,4,OO,14057,10800,0,3
29,1,US,11298,14107,-3,-15
13,1,OO,12892,14570,-6,-11
7,7,9E,11433,14307,3,11
17,3,9E,12478,13495,38,20
18,5,WN,13796,14679,6,1
19,3,AA,13303,12892,25,14
23,4,DL,10397,11057,-2,-19
26,7,AA,12889,13930,48,36
17,4,US,12953,10721,41,30
9,3,DL,11278,13487,-2,-8
17,3,YV,10140,14107,-2,-2
10,3,9E,11193,11278,26,13
8,6,VX,11618,14771,-4,-45
27,5,WN,13232,13487,-3,-6
30,1,FL,15304,10821,-5,-19
13,6,AA,13930,12889,3,-2
30,1,DL,14492,10397,-10,-4
2,2,WN,11259,12191,109,103
23,3,DL,13487,14100,-5,-14
13,1,MQ,11278,14492,50,45
2,2,FL,10821,15304,59,57
19,6,UA,12889,11042,-4,-19
28,5,DL,14635,10397,-4,-8
22,7,DL,13487,10721,-1,-17
17,6,EV,11433,15016,-6,-15
4,6,DL,11433,10529,-7,-19
18,5,9E,14492,10821,-3,-13
14,3,OO,13232,13487,-3,1
7,5,UA,13930,14524,-2,-8
13,5,MQ,12953,11057,112,104
27,4,AA,13930,15016,83,87
18,7,MQ,13930,11057,-3,1
20,6,WN,12892,14771,-4,-3
16,1,UA,14679,14771,-6,-12
25,5,MQ,13930,12266,48,38
14,5,FL,14635,12339,4,20
13,6,AS,12892,14747,-3,1
12,5,EV,13851,12266,-3,-10
11,6,AA,12889,11298,-5,-4
30,2,WN,11292,13851,6,-2
30,4,DL,14635,11433,-7,-28
27,6,UA,12266,12264,37,15
3,3,AA,13930,13198,15,8
5,3,AA,11292,11298,-3,-9
1,6,MQ,11042,13303,99,90
