FlightDate,Carrier,FlightNum,Origin,Dest,Flights,Distance
2017-09-01,OO,3083,LAX,EUG,1.0,748.0
2017-09-04,WN,613,MKE,LGA,1.0,738.0
2017-09-01,EV,5262,BOS,RIC,1.0,474.0
2017-09-17,WN,3154,ATL,JAX,1.0,270.0
2017-09-07,EV,4001,IAH,STL,1.0,667.0
2017-09-04,WN,1533,LAS,PHX,1.0,255.0
2017-09-01,WN,1499,SJC,DEN,1.0,948.0
2017-09-22,HA,541,ITO,HNL,1.0,216.0
2017-09-29,HA,526,HNL,OGG,1.0,100.0
2017-09-07,WN,724,IAD,ATL,1.0,534.0
2017-09-16,UA,1117,MSY,IAH,1.0,305.0
2017-09-12,EV,4170,IND,EWR,1.0,645.0
2017-09-25,DL,1926,ATL,MCI,1.0,692.0
2017-09-08,HA,527,KOA,HNL,1.0,163.0
2017-09-12,WN,1713,MKE,BOS,1.0,860.0
2017-09-11,AA,643,CLT,LAS,1.0,1916.0
2017-09-17,B6,100,LAX,FLL,1.0,2343.0
2017-09-30,OO,4457,DTW,GRB,1.0,287.0
2017-09-28,F9,1066,RDU,PHL,1.0,337.0
2017-09-26,UA,2031,SFO,DEN,1.0,967.0
2017-09-04,AA,2569,IAD,DFW,1.0,1172.0
2017-09-14,EV,3855,CMH,IAH,1.0,986.0
2017-09-28,UA,1241,IAH,SNA,1.0,1346.0
2017-09-07,NK,706,DTW,LAX,1.0,1979.0
2017-09-21,F9,802,PDX,DEN,1.0,991.0
2017-09-22,B6,2802,JFK,BUF,1.0,301.0
2017-09-09,WN,3478,PHX,BNA,1.0,1449.0
2017-09-27,OO,5038,LAX,SBA,1.0,89.0
2017-09-05,DL,2877,MCO,DTW,1.0,957.0
2017-09-25,AA,1760,CLT,FLL,1.0,632.0
2017-09-03,DL,2444,FLL,DTW,1.0,1127.0
2017-09-06,EV,4031,FSD,ORD,1.0,462.0
2017-09-30,UA,240,SAN,ORD,1.0,1723.0
2017-09-28,HA,242,HNL,ITO,1.0,216.0
2017-09-24,OO,5436,PHX,LAX,1.0,370.0
2017-09-11,WN,1578,ATL,DTW,1.0,594.0
2017-09-06,AA,2642,SNA,ORD,1.0,1726.0
2017-09-12,EV,5461,LGA,CLE,1.0,419.0
2017-09-04,WN,361,LGA,MDW,1.0,725.0
2017-09-28,UA,488,LAX,EWR,1.0,2454.0
2017-09-25,UA,477,BOS,SFO,1.0,2704.0
2017-09-25,DL,1424,DTW,MCO,1.0,957.0
2017-09-16,UA,1819,DEN,IAH,1.0,862.0
2017-09-27,F9,1361,CLE,SAN,1.0,2026.0
2017-09-16,WN,3659,MSP,BNA,1.0,695.0
2017-09-06,WN,5725,LAX,PHX,1.0,370.0
2017-09-01,WN,5948,MCO,MEM,1.0,684.0
2017-09-19,WN,1430,LGA,BNA,1.0,764.0
2017-09-15,DL,2453,ATL,DAB,1.0,366.0
2017-09-19,EV,3911,PWM,ORD,1.0,900.0
2017-09-12,WN,2022,BOI,LAS,1.0,519.0
2017-09-08,WN,6327,BNA,PHL,1.0,675.0
2017-09-28,UA,489,BDL,ORD,1.0,783.0
2017-09-14,DL,2275,ATL,ORF,1.0,516.0
2017-09-30,B6,1099,LGA,MCO,1.0,950.0
2017-09-29,DL,2486,ATL,DFW,1.0,731.0
2017-09-09,WN,2920,BWI,ROC,1.0,277.0
2017-09-12,AA,1597,MSY,DFW,1.0,447.0
2017-09-01,WN,6054,MCI,BWI,1.0,967.0
2017-09-02,OO,4813,MDT,DTW,1.0,371.0
2017-09-12,WN,1578,SDF,MCO,1.0,719.0
2017-09-27,DL,1796,MSP,LGA,1.0,1020.0
2017-09-28,EV,5330,LGA,CLE,1.0,419.0
2017-09-24,AA,2506,SNA,DFW,1.0,1205.0
2017-09-23,B6,157,BOS,IAD,1.0,413.0
2017-09-29,WN,5878,SMF,SAN,1.0,480.0
2017-09-11,AA,2237,DCA,DFW,1.0,1192.0
2017-09-11,WN,1315,MDW,SNA,1.0,1731.0
2017-09-01,NK,858,SAN,IAH,1.0,1303.0
2017-09-25,DL,956,DEN,CVG,1.0,1069.0
2017-09-03,WN,3970,PHX,LIT,1.0,1136.0
2017-09-05,AA,1598,EWR,ORD,1.0,719.0
2017-09-20,DL,2490,ATL,BNA,1.0,214.0
2017-09-23,AA,27,LAS,LAX,1.0,236.0
2017-09-29,OO,2933,ORD,ATL,1.0,606.0
2017-09-26,NK,1069,CLE,LAS,1.0,1824.0
2017-09-06,OO,3463,ONT,PDX,1.0,838.0
2017-09-02,AS,736,SEA,BOS,1.0,2496.0
2017-09-03,WN,2967,CLT,DAL,1.0,926.0
2017-09-20,UA,535,SFO,EWR,1.0,2565.0
2017-09-20,UA,259,SFO,SEA,1.0,679.0
2017-09-17,WN,4821,DSM,STL,1.0,259.0
2017-09-15,DL,1859,SFO,JFK,1.0,2586.0
2017-09-28,AA,2610,DFW,ABQ,1.0,569.0
2017-09-08,WN,15,DAL,HOU,1.0,239.0
2017-09-10,EV,5252,DTW,HPN,1.0,505.0
2017-09-22,WN,206,HOU,MSY,1.0,302.0
2017-09-23,EV,4446,HRL,IAH,1.0,295.0
2017-09-15,F9,1258,AUS,ORD,1.0,977.0
2017-09-06,AA,1489,CLT,EWR,1.0,529.0
2017-09-15,DL,2031,PBI,ATL,1.0,545.0
2017-09-27,WN,45,MEM,DAL,1.0,423.0
2017-09-11,DL,1543,MSP,LAX,1.0,1535.0
2017-09-30,DL,2203,LAS,ATL,1.0,1747.0
2017-09-23,OO,5148,SBA,LAX,1.0,89.0
2017-09-16,OO,4538,SLC,BOI,1.0,290.0
2017-09-03,DL,1858,MSP,SMF,1.0,1517.0
2017-09-05,OO,3048,TVC,ORD,1.0,224.0
2017-09-11,EV,3954,CMH,IAH,1.0,986.0
2017-09-10,AA,684,PHX,LIH,1.0,2979.0
2017-09-27,WN,1918,PHX,ABQ,1.0,328.0
2017-09-12,OO,5048,RKS,DEN,1.0,260.0
2017-09-30,DL,2275,ATL,ORF,1.0,516.0
2017-09-20,OO,5599,ORD,BUF,1.0,474.0
2017-09-01,UA,1867,SFO,SEA,1.0,679.0
2017-09-05,AA,2526,ORD,DFW,1.0,802.0
2017-09-08,B6,1816,JFK,SYR,1.0,209.0
2017-09-28,WN,5948,MCO,MEM,1.0,684.0
2017-09-27,WN,1273,MCO,SAT,1.0,1041.0
2017-09-16,VX,1958,SFO,SAN,1.0,447.0
2017-09-09,WN,2882,HOU,SAT,1.0,192.0
2017-09-05,OO,5965,BTR,IAH,1.0,253.0
2017-09-28,OO,4914,SLC,BIL,1.0,387.0
2017-09-29,DL,2399,ATL,RIC,1.0,481.0
2017-09-02,B6,930,RSW,JFK,1.0,1074.0
2017-09-05,B6,1308,IAD,JFK,1.0,228.0
2017-09-14,OO,3166,ORD,BNA,1.0,409.0
2017-09-06,DL,1202,SLC,JFK,1.0,1990.0
2017-09-25,B6,648,SLC,BOS,1.0,2105.0
2017-09-22,DL,1695,CMH,ATL,1.0,447.0
2017-09-13,EV,3944,AVP,EWR,1.0,93.0
2017-09-12,DL,886,ATL,LGA,1.0,762.0
2017-09-04,WN,1537,DEN,SFO,1.0,967.0
2017-09-22,WN,1770,LAS,DEN,1.0,628.0
2017-09-27,UA,1111,SFO,LIH,1.0,2447.0
2017-09-28,WN,1563,LAS,LAX,1.0,236.0
2017-09-01,UA,894,IAD,LAX,1.0,2288.0
2017-09-13,DL,2523,DTW,BOS,1.0,632.0
2017-09-29,AS,403,LAS,SEA,1.0,867.0
2017-09-08,WN,1576,BWI,CLE,1.0,314.0
2017-09-20,OO,5583,LAX,SMF,1.0,373.0
2017-09-10,OO,4784,STL,DTW,1.0,440.0
2017-09-09,AA,2464,MIA,MCO,1.0,192.0
2017-09-18,EV,3878,IAH,TUL,1.0,429.0
2017-09-17,AA,2457,DFW,TPA,1.0,929.0
2017-09-10,UA,280,SEA,IAH,1.0,1874.0
2017-09-08,B6,2402,JFK,BUF,1.0,301.0
2017-09-11,WN,1211,SAN,SFO,1.0,447.0
2017-09-15,DL,1372,LAS,LAX,1.0,236.0
2017-09-13,F9,520,DEN,CLE,1.0,1201.0
2017-09-30,WN,892,MDW,TUS,1.0,1440.0
2017-09-02,DL,1964,ATL,JAX,1.0,270.0
2017-09-05,OO,3014,SAN,LAX,1.0,109.0
2017-09-04,AA,1909,CLT,MSY,1.0,651.0
2017-09-19,F9,665,DEN,SFO,1.0,967.0
2017-09-25,OO,3256,ORD,CVG,1.0,264.0
2017-09-05,B6,1,JFK,FLL,1.0,1069.0
2017-09-04,WN,4432,LAS,SNA,1.0,226.0
2017-09-28,UA,1499,IAH,ORD,1.0,925.0
2017-09-06,WN,6513,FLL,STL,1.0,1057.0
2017-09-08,NK,768,ATL,DTW,1.0,594.0
2017-09-14,DL,1959,DTW,TPA,1.0,983.0
2017-09-23,DL,856,CRW,ATL,1.0,363.0
2017-09-12,DL,2989,SEA,ORD,1.0,1721.0
2017-09-21,EV,2872,DFW,LRD,1.0,396.0
2017-09-24,WN,3198,STL,LIT,1.0,296.0
2017-09-29,DL,1059,BOS,SLC,1.0,2105.0
2017-09-26,WN,1619,DCA,TPA,1.0,814.0
2017-09-27,OO,3457,BUR,PDX,1.0,817.0
2017-09-24,F9,1124,LAS,RDU,1.0,2026.0
2017-09-07,HA,103,HNL,LIH,1.0,102.0
2017-09-19,WN,1832,DTW,BWI,1.0,409.0
2017-09-14,OO,5242,DEN,LNK,1.0,423.0
2017-09-24,AA,2031,PIT,CLT,1.0,366.0
2017-09-07,DL,1485,LGA,MCO,1.0,950.0
2017-09-17,VX,1940,SFO,LAX,1.0,337.0
2017-09-28,WN,1923,BNA,LGA,1.0,764.0
2017-09-28,UA,212,SFO,EWR,1.0,2565.0
2017-09-03,OO,5507,DEN,ASE,1.0,125.0
2017-09-05,OO,4643,SEA,PDX,1.0,129.0
2017-09-15,AS,499,SAN,SEA,1.0,1050.0
2017-09-21,B6,215,BOS,DFW,1.0,1562.0
2017-09-07,AA,711,ORD,PHX,1.0,1440.0
2017-09-29,UA,1814,IAH,TPA,1.0,787.0
2017-09-09,AA,655,PHL,SEA,1.0,2378.0
2017-09-11,B6,493,BOS,DEN,1.0,1754.0
2017-09-29,WN,38,HOU,DAL,1.0,239.0
2017-09-30,AA,2329,DFW,PDX,1.0,1616.0
2017-09-29,AA,2665,TUL,DFW,1.0,237.0
2017-09-30,UA,1953,LGA,ORD,1.0,733.0
2017-09-27,DL,1080,STL,ATL,1.0,484.0
2017-09-14,NK,356,SAN,LAS,1.0,258.0
2017-09-14,WN,658,BUR,DEN,1.0,850.0
2017-09-28,AA,2231,BOS,DFW,1.0,1562.0
2017-09-22,HA,344,LIH,HNL,1.0,102.0
2017-09-16,UA,1647,IAH,LAS,1.0,1222.0
2017-09-01,OO,5415,LAX,SAN,1.0,109.0
2017-09-28,UA,1084,MSY,IAH,1.0,305.0
2017-09-17,OO,3078,PHX,STS,1.0,699.0
2017-09-06,WN,1484,SDF,MDW,1.0,271.0
2017-09-14,UA,503,SBA,SFO,1.0,262.0
2017-09-28,WN,1133,SNA,SMF,1.0,404.0
2017-09-01,DL,1986,BOS,CVG,1.0,752.0
2017-09-27,UA,384,SAN,SFO,1.0,447.0
2017-09-11,WN,606,SFO,BUR,1.0,326.0
2017-09-27,OO,5380,DEN,HLN,1.0,594.0
2017-09-11,DL,1879,LGA,FLL,1.0,1076.0
2017-09-21,NK,768,ATL,DTW,1.0,594.0
2017-09-21,B6,1816,JFK,SYR,1.0,209.0
2017-09-03,WN,3582,MHT,BWI,1.0,377.0
2017-09-14,OO,5431,SCE,ORD,1.0,528.0
2017-09-23,EV,4152,IAH,HSV,1.0,595.0
2017-09-26,AA,2473,IAH,DFW,1.0,224.0
2017-09-12,DL,1788,ORD,MSP,1.0,334.0
2017-09-08,AS,955,LAS,SEA,1.0,867.0
2017-09-06,WN,5529,LAX,LAS,1.0,236.0
2017-09-30,DL,1128,ATL,LAX,1.0,1947.0
2017-09-16,WN,2420,LAS,SFO,1.0,414.0
2017-09-22,AA,2580,LAX,MSY,1.0,1670.0
2017-09-29,WN,5423,ELP,HOU,1.0,677.0
2017-09-11,OO,5832,SLC,DEN,1.0,391.0
2017-09-29,DL,673,EWR,ATL,1.0,746.0
2017-09-06,WN,1882,OMA,LAS,1.0,1099.0
2017-09-19,DL,1545,DCA,ATL,1.0,547.0
2017-09-09,NK,805,ATL,LAS,1.0,1747.0
2017-09-06,DL,2218,HNL,SEA,1.0,2677.0
2017-09-27,DL,1915,MSP,ATL,1.0,907.0
2017-09-22,UA,1925,IAH,BNA,1.0,657.0
2017-09-18,AA,1358,ORD,LAX,1.0,1744.0
2017-09-29,WN,1445,MDW,LAS,1.0,1521.0
2017-09-20,WN,778,HOU,MEM,1.0,484.0
2017-09-11,B6,1371,LGA,FLL,1.0,1076.0
2017-09-06,AA,538,MSY,DCA,1.0,969.0
2017-09-04,DL,2792,ATL,BOS,1.0,946.0
2017-09-17,AS,648,SEA,TUS,1.0,1216.0
2017-09-18,WN,2162,SMF,SAN,1.0,480.0
2017-09-08,WN,552,MCO,SJU,1.0,1189.0
2017-09-26,AS,672,SEA,DEN,1.0,1024.0
2017-09-03,UA,1290,ORD,IAH,1.0,925.0
2017-09-29,EV,4330,IAH,RIC,1.0,1157.0
2017-09-28,WN,167,LAX,OAK,1.0,337.0
2017-09-28,EV,5364,FSM,ATL,1.0,579.0
2017-09-26,DL,829,MSP,SLC,1.0,991.0
2017-09-09,DL,1446,ATL,CAE,1.0,192.0
2017-09-28,HA,245,OGG,HNL,1.0,100.0
2017-09-06,WN,1578,ATL,DTW,1.0,594.0
2017-09-15,OO,2982,PHX,DRO,1.0,353.0
2017-09-11,AS,62,SIT,KTN,1.0,183.0
2017-09-16,WN,2810,LAX,PHX,1.0,370.0
2017-09-11,WN,1617,RNO,DEN,1.0,804.0
2017-09-18,DL,2192,DTW,PIT,1.0,201.0
2017-09-30,AA,856,RIC,CLT,1.0,257.0
2017-09-13,WN,804,TPA,MDW,1.0,997.0
2017-09-27,OO,4938,BOI,SEA,1.0,399.0
2017-09-02,WN,2333,SLC,DEN,1.0,391.0
2017-09-21,WN,5407,STL,BWI,1.0,738.0
2017-09-19,WN,1086,MCO,IND,1.0,829.0
2017-09-09,DL,403,SAN,JFK,1.0,2446.0
2017-09-09,UA,1189,ORD,RSW,1.0,1120.0
2017-09-08,OO,3489,FAT,SEA,1.0,748.0
2017-09-05,AA,582,TPA,PHX,1.0,1788.0
2017-09-11,AA,363,BZN,DFW,1.0,1163.0
2017-09-27,DL,2822,JFK,SJU,1.0,1598.0
2017-09-18,EV,4032,IAH,TUS,1.0,936.0
2017-09-01,DL,588,SEA,MSP,1.0,1399.0
2017-09-23,WN,2140,BWI,MCO,1.0,787.0
2017-09-04,VX,315,MCO,LAX,1.0,2218.0
2017-09-13,AS,95,SEA,ANC,1.0,1448.0
2017-09-04,WN,5673,BUF,MDW,1.0,468.0
2017-09-12,OO,3405,PDX,SEA,1.0,129.0
2017-09-18,WN,948,LAS,PHX,1.0,255.0
2017-09-12,DL,2604,PDX,DTW,1.0,1953.0
2017-09-29,VX,1899,LAX,SFO,1.0,337.0
2017-09-08,AA,624,SEA,CLT,1.0,2279.0
2017-09-05,F9,721,DCA,DEN,1.0,1476.0
2017-09-20,WN,5790,MDW,SAN,1.0,1728.0
2017-09-24,WN,4484,PHL,BNA,1.0,675.0
2017-09-27,DL,1970,MSY,ATL,1.0,425.0
2017-09-14,EV,5299,RST,MSP,1.0,76.0
2017-09-24,OO,4570,TUL,MSP,1.0,615.0
2017-09-12,AA,2591,BNA,MIA,1.0,806.0
2017-09-07,NK,381,MSP,DEN,1.0,680.0
2017-09-29,WN,1529,DCA,ATL,1.0,547.0
2017-09-20,OO,5104,DEN,JMS,1.0,573.0
2017-09-19,B6,224,LAX,JFK,1.0,2475.0
2017-09-18,WN,1598,BNA,TPA,1.0,612.0
2017-09-19,B6,2074,TPA,EWR,1.0,997.0
2017-09-10,WN,4313,SAN,SMF,1.0,480.0
2017-09-05,UA,993,IAH,SEA,1.0,1874.0
2017-09-27,AA,78,SLC,DFW,1.0,989.0
2017-09-24,DL,1558,TPA,LAX,1.0,2158.0
2017-09-19,WN,5420,STL,MCI,1.0,237.0
2017-09-29,AA,593,SMF,PHX,1.0,647.0
2017-09-19,DL,1783,SLC,LAS,1.0,368.0
2017-09-21,F9,1479,ATL,LAX,1.0,1947.0
2017-09-24,WN,4530,PIT,DEN,1.0,1290.0
2017-09-26,OO,5421,DEN,ASE,1.0,125.0
2017-09-05,DL,1280,SLC,MSP,1.0,991.0
2017-09-28,WN,715,MCI,DAL,1.0,460.0
2017-09-18,AA,1210,DFW,MSP,1.0,852.0
2017-09-18,OO,5353,BIS,DEN,1.0,516.0
2017-09-05,AA,2293,DFW,DCA,1.0,1192.0
2017-09-13,AA,483,PHX,SAT,1.0,843.0
2017-09-30,OO,7359,DTW,ITH,1.0,353.0
2017-09-20,UA,656,ORD,BUF,1.0,474.0
2017-09-25,WN,1982,SAT,ATL,1.0,874.0
2017-09-15,DL,1776,MSP,DCA,1.0,931.0
2017-09-20,VX,1928,SFO,LAX,1.0,337.0
2017-09-07,DL,120,MSP,LGA,1.0,1020.0
2017-09-07,DL,1770,SEA,MSP,1.0,1399.0
2017-09-20,DL,925,LGA,MCO,1.0,950.0
2017-09-29,WN,1769,ELP,PHX,1.0,347.0
2017-09-12,EV,4323,MHT,ORD,1.0,843.0
2017-09-30,NK,992,MSY,ORD,1.0,837.0
2017-09-12,DL,2450,SEA,SLC,1.0,689.0
2017-09-17,EV,4322,RIC,EWR,1.0,277.0
2017-09-20,EV,5476,ATL,CAE,1.0,192.0
2017-09-14,WN,171,MDW,MSP,1.0,349.0
2017-09-15,EV,5408,XNA,ATL,1.0,589.0
2017-09-26,WN,299,FLL,TPA,1.0,197.0
2017-09-30,WN,1719,PDX,SFO,1.0,550.0
2017-09-11,WN,794,BWI,BUF,1.0,281.0
2017-09-15,WN,1819,EWR,MCO,1.0,937.0
2017-09-23,OO,4681,MSP,EWR,1.0,1008.0
2017-09-18,UA,639,SFO,ORD,1.0,1846.0
2017-09-21,DL,95,ATL,DTW,1.0,594.0
2017-09-27,OO,4670,IAH,DTW,1.0,1075.0
2017-09-16,AA,1688,SAN,DFW,1.0,1171.0
2017-09-23,AA,1805,SAT,CLT,1.0,1095.0
2017-09-19,WN,6008,SAT,DAL,1.0,248.0
2017-09-17,DL,1537,MSP,AUS,1.0,1042.0
2017-09-04,OO,3145,ORD,BNA,1.0,409.0
2017-09-05,WN,5690,PHX,MDW,1.0,1444.0
2017-09-19,B6,2115,DCA,JAX,1.0,634.0
2017-09-16,HA,1,LAX,HNL,1.0,2556.0
2017-09-02,EV,4425,MAF,IAH,1.0,429.0
2017-09-16,WN,4737,MCO,BUF,1.0,1011.0
2017-09-28,UA,1701,DFW,ORD,1.0,802.0
2017-09-30,WN,1706,LAS,DAL,1.0,1067.0
2017-09-08,AA,360,IND,DFW,1.0,761.0
2017-09-10,OO,5946,FCA,DEN,1.0,752.0
2017-09-03,WN,1230,LGA,MDW,1.0,725.0
2017-09-27,WN,5620,OAK,SNA,1.0,371.0
2017-09-04,AA,2055,CLT,ORD,1.0,599.0
2017-09-10,AA,2427,MIA,DFW,1.0,1121.0
2017-09-12,WN,921,DSM,STL,1.0,259.0
2017-09-09,WN,2199,ELP,DAL,1.0,562.0
2017-09-18,B6,1522,LGB,PDX,1.0,846.0
2017-09-26,OO,3022,BFL,PHX,1.0,425.0
2017-09-19,OO,5028,SBP,SFO,1.0,190.0
2017-09-04,AA,931,SFO,MIA,1.0,2585.0
2017-09-05,AA,2139,BOS,DCA,1.0,399.0
2017-09-11,WN,5872,PVD,DCA,1.0,356.0
2017-09-16,B6,33,BTV,JFK,1.0,266.0
2017-09-08,WN,1964,DEN,PDX,1.0,991.0
2017-09-08,WN,116,OAK,SNA,1.0,371.0
2017-09-30,DL,800,BOS,ATL,1.0,946.0
2017-09-22,VX,1156,LAX,EWR,1.0,2454.0
2017-09-12,OO,5417,SFO,SBA,1.0,262.0
2017-09-22,WN,5992,LAX,ATL,1.0,1947.0
2017-09-24,DL,1496,LGA,MSP,1.0,1020.0
2017-09-11,UA,219,ORD,HNL,1.0,4243.0
2017-09-26,AA,1118,DFW,LGA,1.0,1389.0
2017-09-10,EV,4303,SHV,IAH,1.0,192.0
2017-09-01,DL,2187,ATL,LAS,1.0,1747.0
2017-09-16,WN,3448,CHS,BWI,1.0,472.0
2017-09-01,AA,359,LGA,ORD,1.0,733.0
2017-09-28,UA,504,BDL,ORD,1.0,783.0
2017-09-01,AA,2566,DFW,SLC,1.0,989.0
2017-09-05,EV,5374,LGA,RDU,1.0,431.0
2017-09-26,WN,1529,DCA,ATL,1.0,547.0
2017-09-16,AA,1666,MCO,PHL,1.0,861.0
2017-09-12,WN,6387,OAK,BOI,1.0,512.0
2017-09-20,AA,776,PHX,PHL,1.0,2075.0
2017-09-16,F9,1990,LAS,MEM,1.0,1416.0
2017-09-30,EV,4268,IAH,OMA,1.0,781.0
2017-09-30,WN,1290,ATL,HOU,1.0,696.0
2017-09-01,WN,5756,LAX,SJC,1.0,308.0
2017-09-26,UA,2122,DEN,SJC,1.0,948.0
2017-09-10,DL,2324,JFK,FLL,1.0,1069.0
2017-09-19,OO,5256,SFO,MCI,1.0,1499.0
2017-09-01,UA,446,ORD,MCI,1.0,403.0
2017-09-20,F9,1362,SAN,CLE,1.0,2026.0
2017-09-29,UA,628,LGA,ORD,1.0,733.0
2017-09-05,AA,63,MIA,IAH,1.0,964.0
2017-09-28,AA,1104,DFW,LGA,1.0,1389.0
2017-09-17,OO,5873,SNA,SFO,1.0,372.0
2017-09-07,AS,871,HNL,ANC,1.0,2777.0
2017-09-10,UA,1044,DEN,CID,1.0,692.0
2017-09-13,F9,753,DEN,PHX,1.0,602.0
2017-09-12,AA,1254,MIA,SJU,1.0,1045.0
2017-09-21,DL,1106,LAX,DTW,1.0,1979.0
2017-09-12,WN,1754,TPA,PVD,1.0,1136.0
2017-09-03,WN,3734,MCO,MEM,1.0,684.0
2017-09-09,AA,2061,MYR,CLT,1.0,157.0
2017-09-28,DL,1403,ECP,ATL,1.0,240.0
2017-09-25,UA,1204,SFO,IAH,1.0,1635.0
2017-09-02,AS,658,SEA,DFW,1.0,1660.0
2017-09-17,DL,1625,ATL,BWI,1.0,577.0
2017-09-24,OO,4714,RST,MSP,1.0,76.0
2017-09-28,UA,1765,PHL,IAH,1.0,1325.0
2017-09-06,EV,3824,COS,ORD,1.0,911.0
2017-09-20,NK,825,IAH,OAK,1.0,1628.0
2017-09-13,AA,2657,MIA,MCO,1.0,192.0
2017-09-09,UA,395,ORD,SAN,1.0,1723.0
2017-09-22,WN,148,DEN,SLC,1.0,391.0
2017-09-15,B6,1427,BOS,BWI,1.0,369.0
2017-09-11,DL,2100,LGA,TPA,1.0,1010.0
2017-09-23,B6,1066,RSW,BOS,1.0,1249.0
2017-09-20,DL,1737,BWI,DTW,1.0,409.0
2017-09-10,B6,815,BOS,BUF,1.0,395.0
2017-09-24,UA,1496,SFO,LAX,1.0,337.0
2017-09-11,NK,600,ATL,PHL,1.0,666.0
2017-09-04,DL,1452,LAX,AUS,1.0,1242.0
2017-09-22,WN,1067,DEN,GEG,1.0,836.0
2017-09-05,WN,1367,PNS,BNA,1.0,391.0
2017-09-25,B6,1281,BOS,RIC,1.0,474.0
2017-09-24,WN,4009,DTW,DEN,1.0,1123.0
2017-09-08,OO,5113,DEN,RKS,1.0,260.0
2017-09-17,AA,1488,PHX,ONT,1.0,325.0
2017-09-01,DL,2429,BWI,DTW,1.0,409.0
2017-09-28,UA,1075,LAS,EWR,1.0,2227.0
2017-09-14,EV,3832,ORD,MHT,1.0,843.0
2017-09-18,UA,217,SFO,GEG,1.0,733.0
2017-09-10,NK,206,SEA,LAX,1.0,954.0
2017-09-20,AA,1368,STL,MIA,1.0,1068.0
2017-09-30,B6,615,JFK,SFO,1.0,2586.0
2017-09-16,WN,440,MCO,IND,1.0,829.0
2017-09-22,EV,4344,MLU,IAH,1.0,262.0
2017-09-15,AS,158,ANC,SEA,1.0,1448.0
2017-09-21,NK,481,ATL,MSY,1.0,425.0
2017-09-25,F9,1971,FSD,LAS,1.0,1104.0
2017-09-11,UA,635,ORD,SEA,1.0,1721.0
2017-09-04,AA,2066,BOS,CLT,1.0,728.0
2017-09-16,OO,5365,ORD,ATL,1.0,606.0
2017-09-02,AA,2244,IAH,DFW,1.0,224.0
2017-09-20,WN,1782,SAN,OAK,1.0,446.0
2017-09-14,DL,356,ATL,MSP,1.0,907.0
2017-09-17,OO,3569,ICT,MSP,1.0,545.0
2017-09-10,WN,4812,MCI,MKE,1.0,436.0
2017-09-10,OO,3565,FWA,DTW,1.0,128.0
2017-09-09,DL,1309,ATL,AUS,1.0,813.0
2017-09-20,UA,1872,TUL,DEN,1.0,541.0
2017-09-24,AA,1623,SEA,DFW,1.0,1660.0
2017-09-20,WN,1500,LAS,SMF,1.0,397.0
2017-09-08,UA,640,ORD,PHL,1.0,678.0
2017-09-24,DL,2268,ATL,BNA,1.0,214.0
2017-09-19,OO,4529,MSP,DLH,1.0,144.0
2017-09-29,DL,1416,JAX,ATL,1.0,270.0
2017-09-06,EV,4416,DCA,EWR,1.0,199.0
2017-09-15,WN,460,BWI,FLL,1.0,925.0
2017-09-23,WN,3693,PHX,BWI,1.0,1999.0
2017-09-25,DL,2382,SDF,ATL,1.0,321.0
2017-09-29,DL,1118,DTW,BOS,1.0,632.0
2017-09-20,WN,5497,TPA,BWI,1.0,842.0
2017-09-27,DL,738,DTW,BDL,1.0,549.0
2017-09-13,DL,1766,ATL,FNT,1.0,645.0
2017-09-18,NK,954,LAS,FLL,1.0,2173.0
2017-09-12,AA,1252,ORD,RDU,1.0,646.0
2017-09-19,WN,901,TPA,SAT,1.0,972.0
2017-09-29,WN,1690,MCI,MCO,1.0,1072.0
2017-09-30,UA,1711,DEN,CLT,1.0,1337.0
2017-09-17,WN,3676,DEN,GRR,1.0,1015.0
2017-09-04,WN,465,JAX,BWI,1.0,663.0
2017-09-26,OO,4774,PSC,SLC,1.0,521.0
2017-09-10,OO,5865,PIA,ORD,1.0,130.0
2017-09-05,OO,5695,ASE,SFO,1.0,848.0
2017-09-11,OO,4786,DTW,SYR,1.0,374.0
2017-09-30,WN,25,ALB,MCO,1.0,1073.0
2017-09-26,AA,232,ATL,DFW,1.0,731.0
2017-09-28,AA,1685,FLL,PHL,1.0,992.0
2017-09-21,WN,6148,SNA,SJC,1.0,342.0
2017-09-22,DL,2439,DAB,ATL,1.0,366.0
2017-09-21,NK,730,LAX,ORD,1.0,1744.0
2017-09-17,WN,3911,SNA,SFO,1.0,372.0
2017-09-06,DL,1329,ATL,MEM,1.0,332.0
2017-09-14,B6,554,DCA,BOS,1.0,399.0
2017-09-09,WN,2267,DEN,HOU,1.0,883.0
2017-09-10,OO,3561,DTW,DAY,1.0,166.0
2017-09-11,UA,510,LAX,EWR,1.0,2454.0
2017-09-16,OO,3304,SJC,TUS,1.0,722.0
2017-09-08,WN,1751,PHL,ATL,1.0,666.0
2017-09-15,AA,1248,PHX,DEN,1.0,602.0
2017-09-22,AS,412,SEA,LAX,1.0,954.0
2017-09-27,OO,5722,DEN,SLC,1.0,391.0
2017-09-27,B6,732,LGA,BOS,1.0,184.0
2017-09-23,OO,5259,SBN,ORD,1.0,84.0
2017-09-15,AS,660,SEA,DFW,1.0,1660.0
2017-09-06,WN,814,MDW,DCA,1.0,601.0
2017-09-17,OO,7378,SLC,BTM,1.0,358.0
2017-09-15,DL,2064,SLC,BIL,1.0,387.0
2017-09-18,WN,1366,HOU,TPA,1.0,781.0
