DayofMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay
26,3,MQ,11292,12892,0,-10
19,7,UA,11618,13930,-3,-34
8,1,AA,14492,13303,-10,-18
6,2,WN,10693,12892,6,5
28,6,DL,10397,11298,-5,-12
28,5,UA,13495,12266,-3,2
8,6,WN,14492,15016,-3,-12
30,2,UA,11278,12266,-2,-13
10,1,EV,11298,12266,-4,-5
19,4,US,11057,14100,0,7
18,2,YV,14524,11057,58,81
29,4,MQ,11042,13930,16,14
27,2,B6,10721,11292,14,-3
18,4,WN,11259,13198,54,50
17,1,AA,11298,14679,80,101
18,5,DL,13244,10397,-5,-14
6,6,WN,15376,12889,46,37
30,3,WN,13796,12892,-1,-2
15,1,B6,13930,10721,-9,-18
2,7,WN,14771,12892,-2,-11
21,1,WN,14747,13796,12,8
13,2,US,11057,14122,5,13
6,6,WN,13891,14893,-2,-4
5,6,OO,14869,13930,4,63
30,4,DL,15016,11433,230,243
15,7,YV,12264,12339,-5,-10
5,3,DL,12953,13204,-6,-19
3,1,WN,11066,12889,7,-3
10,3,UA,13930,13487,29,19
22,1,DL,10397,10792,-5,-20
7,3,UA,14057,11618,-3,-20
7,1,VX,12889,12478,44,55
19,6,EV,12264,11057,-9,12
21,5,AA,11298,12264,13,15
28,7,WN,14307,10821,11,3
16,2,AS,14057,12889,-12,-8
25,7,UA,13930,14747,-3,-17
8,4,US,14100,14027,-6,-23
1,1,AA,11298,14524,2,-11
28,2,9E,11193,11618,13,19
17,5,B6,10721,12889,-5,-14
9,5,MQ,13930,11292,9,-7
19,5,DL,13487,10397,-4,7
5,5,OO,14771,14869,9,0
11,4,US,14107,12478,19,62
29,1,WN,14831,12892,0,-11
1,3,AA,11298,11697,-2,8
15,1,EV,10792,11618,-10,-21
3,6,AS,12173,10299,-6,-9
26,5,WN,14771,12892,0,0
10,5,US,14100,14747,-8,-21
28,1,AS,14831,14747,-11,8
30,4,UA,11292,12264,-1,-9
10,4,AA,14107,11298,-3,-15
24,1,9E,12264,13487,85,70
21,7,WN,15016,13487,5,-1
29,3,WN,14893,10800,12,6
12,3,WN,13198,11259,50,46
4,2,EV,13487,14524,109,87
3,5,WN,13342,10821,-4,-17
22,7,WN,11259,12191,6,3
20,4,WN,15016,10721,-1,-20
17,5,DL,14100,14869,-3,-35
11,6,WN,12191,11292,8,0
21,7,EV,11433,11618,75,74
2,7,FL,14635,14122,-13,-17
23,4,WN,14869,11292,13,2
13,6,WN,13851,11292,1,-1
20,7,EV,13930,13871,-2,-8
1,1,DL,11057,11433,2,-4
22,1,EV,13930,13871,-4,-9
30,2,AS,14747,10397,0,-2
15,2,MQ,11298,12191,21,31
27,5,EV,10397,11618,2,8
14,7,WN,14771,12889,68,51
16,4,WN,14869,13232,7,0
1,4,OO,15376,12892,-14,-16
1,3,WN,14831,14057,-3,-5
10,6,US,13930,14107,-8,-11
22,7,US,11057,14492,-6,-6
5,4,WN,11292,14869,0,-3
1,7,WN,11292,12953,26,16
15,3,F9,14869,11292,62,81
2,4,FL,12451,10397,-6,0
14,5,B6,11618,15304,-5,-31
18,3,DL,10397,14869,-6,-14
28,3,US,12173,14107,-9,-24
19,7,AA,11298,12266,14,2
26,5,DL,13204,14869,8,8
14,6,US,14107,14057,-4,-8
29,2,B6,10721,11697,-4,-29
8,1,B6,11618,11697,-8,-19
24,5,F9,13232,11292,-9,5
19,3,UA,11292,11298,-6,-14
28,6,UA,14771,11618,0,-16
9,7,AA,13930,11298,10,-4
31,6,UA,11292,14679,-1,-17
18,2,US,11298,11057,-4,-15
26,4,UA,12892,12264,-4,-20
18,2,AA,11298,13495,21,22
13,6,AA,12478,10423,0,10
23,2,DL,14027,10397,-5,-11
1,3,US,11278,10721,6,10
13,1,AA,11298,10821,0,4
16,7,WN,14679,13796,-2,-7
10,3,DL,14908,14869,269,260
19,5,WN,13796,14057,1,-4
12,7,WN,12451,10693,59,60
24,1,WN,14107,14747,1,-12
26,3,B6,14107,10721,-1,-1
29,1,AS,14747,14679,-3,1
19,3,US,11278,15304,5,-4
3,4,OO,11292,13851,31,27
5,3,B6,12478,14843,-1,4
25,2,EV,11278,13244,43,32
7,5,UA,11618,10721,99,129
20,5,DL,12478,12889,-4,-22
10,3,OO,12892,14893,-8,-14
8,4,DL,10397,12889,-5,-15
19,5,B6,14843,13204,-5,-2
22,1,OO,11292,14869,-3,7
29,1,WN,14492,10821,-4,1
23,5,OO,11042,12266,-1,-1
5,5,MQ,11057,12953,37,20
26,6,DL,12478,10721,-5,-6
1,6,OO,14869,13930,-5,-6
18,4,US,11057,14771,-3,-14
17,3,US,10529,11057,-7,-15
2,2,DL,13495,10397,-4,-12
7,1,EV,14307,12264,64,99
15,6,WN,10423,11292,48,46
12,7,B6,14843,12478,12,6
31,3,AA,11278,15016,-7,-16
31,5,US,14100,11298,-3,-8
12,4,DL,11433,12889,-2,-9
11,2,WN,14107,13851,25,20
6,7,UA,11292,10721,1,21
18,3,FL,10397,11433,14,17
18,7,DL,13198,10397,76,69
22,1,DL,13487,14635,-4,-18
20,6,UA,13930,10821,36,82
4,4,AS,10800,14747,-6,-14
2,7,F9,14771,11292,-14,-17
1,3,EV,11618,15016,-4,-32
29,1,AA,11298,14107,-1,-15
14,5,US,14107,13891,-9,-8
12,4,AS,14747,10299,-4,10
13,6,AS,14679,13830,-7,-29
5,5,DL,12953,10397,-4,3
31,6,US,11697,14100,-6,-22
6,4,UA,14771,13930,2,14
26,3,US,11057,14122,11,4
17,3,WN,15016,13851,28,35
26,5,UA,12892,12264,8,-8
23,1,MQ,13342,13930,-5,-27
20,6,DL,12892,10693,131,150
28,6,US,14107,15304,2,13
2,4,FL,15304,10397,-5,-6
15,2,US,14100,11298,-3,-6
9,3,AA,14679,13930,-2,-32
1,1,WN,11292,14107,-4,-12
20,7,YV,13830,12173,-9,-7
4,7,WN,12889,12892,-1,-2
11,5,AA,13303,11298,5,0
11,4,US,14107,14771,-10,12
2,2,9E,11433,10529,-3,-4
12,7,AA,11298,11057,-5,-3
1,2,AA,15304,11298,-4,-7
24,3,OO,11292,13244,-3,-2
20,4,WN,10721,10821,-5,-14
16,4,US,10721,14100,-3,-5
4,4,VX,10721,12892,-1,-11
22,3,EV,11042,13930,115,133
17,6,DL,10397,15304,6,5
8,1,OO,14771,14057,0,0
14,1,UA,11278,13930,-1,-5
16,4,WN,14107,14679,52,49
19,5,WN,14831,14057,46,45
12,5,OO,14107,12892,-7,-10
28,7,DL,11433,10821,-3,2
3,2,UA,12264,13930,16,7
11,4,MQ,12478,14492,0,-6
4,7,UA,14100,11292,9,5
9,3,DL,11618,10397,-4,-14
26,4,WN,14107,14831,-1,-2
9,2,AA,11057,11298,0,-3
2,5,MQ,13930,11618,48,27
8,4,B6,12451,14843,16,12
9,2,DL,11042,10397,160,144
22,4,WN,15304,15016,0,-8
4,5,FL,10792,10397,0,-9
18,4,AA,13204,13303,13,5
2,3,EV,14683,11433,-3,-8
17,1,OO,14570,12892,-6,-12
5,5,WN,13232,10529,-7,-7
14,7,FL,10397,14635,-5,-15
8,7,WN,14893,14679,19,12
27,2,WN,12191,11259,-3,-7
12,7,WN,14869,14107,0,-12
13,1,AS,14869,14747,-4,2
22,7,US,14107,10397,-6,-21
28,6,UA,12173,12892,-5,-27
17,3,WN,12889,10800,-3,-9
3,6,WN,14307,10821,17,15
4,2,WN,14307,10821,0,-2
1,6,DL,14524,10397,-4,-5
13,7,MQ,10397,12953,-4,-9
29,7,US,15304,11057,-7,-9
25,3,US,11057,14107,1,-8
13,5,DL,13342,10397,-5,-7
8,3,UA,12264,13930,-4,-24
11,7,UA,13204,11042,-5,-9
3,3,US,11298,14107,-4,3
10,2,UA,12266,11618,-2,-6
13,6,FL,12339,10397,-8,5
5,7,EV,10693,11618,5,10
20,6,DL,14679,13487,1,-7
23,2,EV,14524,12953,53,51
9,3,MQ,11042,13930,-4,-4
22,1,EV,10397,11618,9,12
11,2,DL,14122,11433,-3,2
30,4,DL,13487,14869,2,-11
19,7,EV,13930,10792,-6,-3
17,2,UA,12892,12266,5,1
21,2,AS,12892,14057,-1,-4
11,5,AA,15016,13930,1,7
20,5,9E,11433,12264,-7,20
18,6,MQ,13303,11057,14,10
9,4,F9,12953,11292,10,8
22,1,DL,14771,10397,-4,8
7,6,US,14683,14107,1,7
17,3,OO,14107,10140,-10,2
8,1,B6,13204,11278,183,173
3,5,B6,14492,10721,-6,-7
13,5,DL,11697,10397,-3,2
12,5,9E,13930,13487,10,-12
27,5,AA,12889,11298,-2,-16
9,2,DL,10397,11433,4,-7
27,5,AA,11298,11057,7,3
26,4,WN,10821,10693,-1,-11
30,3,DL,10397,14122,-4,-13
24,4,US,11057,12451,-1,7
18,4,AA,11433,11298,15,3
1,4,US,14100,14771,61,88
22,1,9E,11433,14122,-1,-7
6,2,UA,10721,11618,2,-10
17,4,VX,14771,12478,0,-12
28,7,OO,12892,14570,7,1
9,5,OO,14831,14869,7,3
15,6,DL,14869,11057,-6,-22
3,3,VX,14771,12478,5,12
20,7,F9,11292,11298,-4,-7
7,7,EV,13871,11292,-6,-12
5,4,OO,13342,13930,-10,-10
18,2,UA,12892,12266,3,-12
5,1,WN,13198,11259,0,-1
18,4,WN,13232,12953,0,-7
15,7,DL,13495,10397,-5,-3
3,4,MQ,11278,12478,-3,-5
16,7,UA,12892,11042,95,62
11,2,OO,12892,14831,-5,6
20,5,WN,12889,10800,-2,-10
12,6,AS,14771,14747,6,2
25,4,DL,12266,10397,9,0
24,2,UA,14771,11618,-3,-27
6,4,MQ,13303,12451,0,0
14,3,DL,11433,10721,8,0
4,4,AA,13303,14843,28,14
25,2,OO,14771,12889,10,3
7,7,WN,12892,10140,0,-11
15,1,OO,12892,10423,19,28
29,2,YV,11042,11057,-7,5
1,2,UA,12478,14771,-1,-25
8,2,DL,13487,10821,-6,-13
12,4,EV,11298,11193,-8,-21
18,3,DL,13244,14869,-4,0
28,5,DL,14747,12889,-1,8
28,1,WN,11259,12191,5,-2
26,5,9E,13487,10423,-6,-5
26,5,F9,13871,11292,-3,-7
12,6,EV,12264,12953,-5,-20
17,3,UA,12266,15304,1,3
25,4,DL,12953,15304,0,0
20,7,OO,14057,10800,-12,-16
6,4,OO,14869,13891,-6,-17
17,1,WN,14683,14107,0,3
12,5,WN,14679,14831,0,8
11,4,OO,11298,14771,129,121
27,7,AA,12339,11298,-1,-6
23,1,WN,13232,13871,17,25
22,7,WN,13232,14679,98,94
24,5,EV,11618,13931,15,2
19,3,B6,10721,14843,3,7
26,5,DL,13487,10821,-4,-11
30,4,MQ,14100,13930,-8,-9
27,7,WN,13232,12191,3,-7
17,5,DL,11066,10397,-5,-14
2,3,WN,14107,14747,12,-6
29,4,HA,12173,12478,-4,0
10,2,OO,10140,12892,-8,-22
29,2,WN,14908,13796,2,1
8,4,FL,13204,12191,14,1
26,5,WN,12889,15304,10,1
29,1,EV,11278,11618,11,-8
24,3,UA,13930,13871,47,42
21,6,EV,12266,10397,1,4
2,5,WN,10423,14679,0,-9
4,4,WN,14107,14747,1,-18
14,3,WN,11433,10821,-4,-6
7,7,AA,10721,13303,-1,-23
19,6,US,11057,14524,-3,-16
19,5,WN,11697,15304,6,10
5,5,WN,13232,12892,-1,-16
10,3,EV,14730,11042,179,192
14,5,FL,10721,10397,30,18
13,2,UA,12173,14771,-8,-6
5,4,EV,12953,14524,-7,-33
24,3,WN,13796,14679,-1,-4
2,7,WN,10693,13198,-5,-13
14,3,WN,14107,14908,32,34
8,1,9E,11433,13342,-1,-2
3,5,DL,14908,13487,-2,10
16,2,EV,12266,10423,-8,-2
15,1,FL,12953,10397,14,36
29,1,US,12451,11057,-5,-6
17,4,WN,10821,11066,-3,1
21,5,EV,13851,10397,-2,-10
7,6,WN,15016,10821,-3,-8
3,2,US,14100,13303,-12,-28
1,3,B6,11057,12478,8,8
13,1,EV,11433,12266,10,3
4,4,WN,13851,12191,-5,-3
22,2,AA,11298,14771,-2,-9
10,3,DL,13303,10397,-5,-11
14,6,EV,12264,14524,-6,3
9,2,EV,10397,11259,26,23
15,2,WN,10821,10693,17,11
24,3,DL,13204,13487,-3,-8
10,6,UA,13930,11292,-6,-17
8,1,AA,14683,11298,-5,-12
28,2,WN,14893,13891,-2,-13
23,1,US,11057,15304,-4,3
18,5,US,11057,12478,-3,-1
8,4,US,11057,10397,2,16
6,7,MQ,13930,10821,13,19
24,1,AS,12889,14057,0,5
17,2,US,14307,14100,-9,-22
20,1,US,11278,15304,-3,5
9,5,WN,11259,13495,0,-8
20,6,DL,14679,10397,-3,5
20,4,OO,12892,11298,3,-9
6,5,WN,12889,14831,1,48
31,6,EV,13495,11618,-10,-20
23,1,MQ,12953,14492,-2,7
13,6,WN,10800,13796,-4,-9
28,3,DL,12892,10693,-6,-1
24,5,AA,13891,11298,16,8
30,1,DL,10397,14730,3,-7
28,7,AA,13303,12478,-2,-19
6,5,UA,14747,14771,10,-3
23,3,AA,13198,11298,1,-7
16,2,B6,10529,14843,-4,-15
16,3,UA,13930,12266,-5,0
31,3,UA,11292,12266,-5,-20
26,7,MQ,12451,13930,-12,-26
14,3,OO,13930,13244,-7,-11
16,2,WN,13487,11292,1,-25
8,6,MQ,14492,11278,226,230
25,7,EV,13871,13487,-5,-10
4,5,AA,11298,10821,27,19
6,6,EV,10397,11618,5,-12
20,1,F9,14869,11292,-6,-4
6,7,WN,12892,15376,4,-3
19,1,WN,13495,12191,1,-3
21,7,WN,13204,13495,-1,-11
7,1,UA,11618,14771,0,56
9,1,WN,10693,12892,2,-20
20,5,DL,12173,14869,4,-4
23,5,UA,14679,14771,69,75
11,6,FL,10397,13487,5,-10
17,3,AS,14057,14831,-6,-9
30,3,UA,14679,13930,-6,6
23,1,DL,12478,11697,57,78
2,3,WN,15016,11066,-1,-2
1,4,MQ,13930,13198,3,-3
9,2,WN,12191,11697,-2,-9
1,4,FL,15016,13204,-3,-16
11,5,WN,10140,11259,17,7
26,7,AA,13871,11298,-1,-7
2,2,EV,13930,11433,3,17
1,1,WN,14107,10792,0,27
29,1,DL,12889,13487,-3,-13
19,5,EV,11618,15016,-6,20
24,1,DL,14122,10397,-2,-13
28,7,US,10821,11057,-6,-9
6,6,OO,13487,12266,-2,-16
6,5,US,14100,12451,-10,-31
20,5,WN,14100,15016,5,-16
5,4,WN,14679,14831,10,7
16,7,OO,14679,12892,-6,-7
14,7,DL,14869,11193,-1,-3
23,4,OO,13851,14771,106,104
18,3,WN,12892,10423,30,38
14,3,DL,12892,14771,-6,-10
23,1,UA,11618,14771,2,1
15,2,AA,15376,11298,2,29
6,5,AS,10299,14057,-1,-3
24,1,US,14492,14100,9,14
30,4,WN,13796,10800,0,-4
10,4,MQ,14524,13930,-5,-17
16,5,OO,11292,14831,-4,-13
28,1,US,14679,11057,5,-23
14,7,US,14570,14107,-9,-1
12,6,YV,14683,12264,-7,-22
1,2,HA,13796,13830,-3,-11
2,4,EV,10721,14492,-7,-21
28,6,DL,11433,11292,11,28
20,5,WN,13487,13342,20,13
14,3,DL,14908,10397,-1,-15
10,5,B6,12478,13204,-3,-19
24,3,WN,11292,10140,5,3
1,7,MQ,12266,12892,-4,-27
1,4,DL,11278,10397,-2,0
8,1,AS,12889,14747,-10,-7
25,4,AA,10721,11298,5,7
26,1,UA,13930,14057,-5,-18
1,4,DL,10529,10397,13,10
8,3,AS,14893,14747,-12,-3
6,4,EV,13342,13244,-5,-18
4,2,AA,13930,11278,-5,-15
25,7,UA,14908,12266,-5,-8
30,1,AS,14747,12889,-5,-9
18,4,AA,11298,14869,9,-2
30,5,DL,10397,12892,5,-23
8,3,WN,11292,10397,37,43
28,7,DL,10397,11292,-2,34
28,5,YV,13930,14100,11,1
8,3,MQ,10792,13930,-12,-24
16,2,US,11057,12953,27,18
22,7,WN,10821,10693,17,6
11,6,MQ,11278,14492,8,30
25,4,OO,14570,14869,-7,-13
2,1,EV,11618,12451,-10,-18
14,2,US,11057,14100,1,9
26,1,VX,11618,14771,-8,-46
8,3,OO,12892,14831,-8,-8
13,6,WN,14100,14027,-6,-11
30,3,AA,15016,11278,-6,-14
8,7,AA,15016,13930,-12,-15
25,3,AS,12889,14057,-11,4
3,2,AA,11298,13930,3,0
18,5,WN,14107,14747,5,-14
20,6,OO,13891,14771,10,9
20,2,OO,14869,13930,-4,15
7,1,US,14683,11057,43,28
2,7,AA,12889,13303,-4,6
5,6,US,11433,14100,-1,-1
3,2,UA,12266,14679,-4,-35
19,3,AS,14831,14057,15,28
29,1,UA,12266,11618,27,19
14,6,DL,10397,10423,-3,-16
25,4,AA,11298,13930,-1,-13
13,2,DL,11292,10397,8,-2
22,6,AS,13204,14747,-10,-23
26,1,WN,12889,14107,46,43
21,1,WN,12889,14107,18,22
24,5,WN,11433,10693,14,-3
20,4,US,11057,11292,-1,13
3,1,WN,13232,11433,49,36
5,6,UA,12892,13930,-4,-20
7,5,UA,13871,11292,0,-9
13,4,EV,11618,13871,-7,2
22,6,US,11057,14635,-6,-9
14,3,9E,11433,14524,6,10
19,5,VX,14057,12892,-4,-15
5,7,B6,12478,14027,-4,-5
11,5,DL,11278,13487,17,25
14,7,F9,14747,11292,-5,-14
10,4,MQ,13930,10792,-5,4
26,5,VX,14771,10721,80,85
30,2,WN,11292,10423,1,7
26,5,WN,10821,14843,52,36
13,6,DL,10821,11433,-7,-6
17,3,WN,13342,13487,6,18
3,6,UA,13930,14679,14,0
1,2,DL,12953,11697,-6,-29
6,2,WN,13796,12892,5,-3
5,6,DL,10397,12451,-1,-14
29,4,YV,12451,13930,-6,-13
15,4,WN,10140,12892,4,-1
11,4,OO,12892,14869,-6,-2
1,4,AA,12266,12478,24,67
24,3,MQ,14122,12478,-3,-11
14,2,WN,14908,14107,-1,-6
4,7,WN,14107,10800,26,9
23,5,UA,13204,12266,-2,-9
18,4,OO,13930,13244,227,316
6,6,AA,11298,14747,1,-9
18,4,DL,13487,14771,7,68
18,5,EV,13487,11057,4,-17
21,1,WN,11066,13232,0,-5
30,3,DL,12889,14869,3,-8
22,1,US,11278,12953,9,35
3,4,B6,12478,13204,-8,-23
19,5,DL,12339,10397,-3,-10
18,5,UA,11042,11697,-2,-8
6,4,OO,10423,14771,4,1
5,7,WN,10693,14492,1,9
2,3,WN,10693,11697,-4,-13
16,1,US,14908,14107,-4,-19
3,3,MQ,13930,10693,-1,0
20,1,AS,14747,14908,2,0
5,5,DL,14869,14893,-10,-9
7,2,AA,11298,14492,-3,-8
14,7,EV,10397,10693,-1,-17
21,7,DL,14057,11433,-4,-9
25,3,US,14107,11292,-9,-15
9,2,UA,10721,11292,0,-27
21,3,WN,14831,12889,3,8
14,7,EV,12266,14107,-3,-15
18,5,DL,10693,11433,-5,-20
24,5,DL,10397,11042,-1,-2
9,2,HA,12173,13796,1,14
4,7,DL,10397,12953,72,50
9,7,FL,10397,12953,-5,11
27,2,FL,14122,11697,-3,-1
21,1,UA,11278,12266,-7,6
29,3,DL,10397,12339,-2,-18
14,7,DL,13487,12892,0,-7
11,6,DL,10693,10397,-2,-7
6,5,US,11057,11278,3,-9
8,6,AA,11298,11697,-2,-3
31,3,DL,14679,10397,-4,2
5,5,OO,11292,13851,-2,5
15,6,DL,10397,13232,46,30
10,3,MQ,12451,13303,-6,-8
20,7,DL,10397,12953,-2,-12
22,3,F9,11292,14747,-1,-9
31,4,EV,11618,11433,-4,0
14,7,DL,13851,10397,-7,-4
11,6,US,10721,14100,-9,11
7,3,WN,14831,10800,33,29
20,4,WN,14831,11292,4,1
7,1,UA,12266,10821,-7,-8
20,6,WN,11292,10423,0,-9
14,6,WN,15016,11292,1,-14
23,5,AA,12953,13303,-1,-31
14,5,EV,11259,12266,12,7
10,3,WN,11292,12889,3,6
14,7,DL,10792,10397,0,16
26,3,9E,11042,13487,99,107
21,1,VX,12892,11298,-7,6
24,6,9E,13930,13487,19,4
31,3,WN,11259,13495,2,-8
11,4,EV,14683,12266,13,7
10,3,FL,14635,10821,-2,-16
23,4,MQ,13930,11193,74,59
2,2,WN,13931,13204,-1,1
11,5,WN,10821,13232,14,-2
27,4,AA,11298,14100,0,0
22,7,AA,13342,11298,-2,-18
28,1,WN,14908,14107,9,-4
12,7,DL,13232,10397,-6,-23
24,1,HA,12173,14771,34,36
29,4,WN,14908,12889,1,-5
12,4,WN,14869,14747,2,-7
24,3,AA,13303,15016,18,22
20,7,B6,11697,10721,4,-14
20,6,WN,10693,12451,0,2
26,5,WN,12191,13495,-2,-6
3,3,B6,14679,10721,-3,2
22,3,MQ,11278,12478,3,16
25,4,OO,14570,14771,15,25
7,5,DL,10397,14730,-4,44
7,7,WN,12191,11259,-1,-1
30,4,WN,12889,14570,-3,-11
5,5,AA,13930,11278,7,-7
13,1,DL,11433,15016,10,4
7,3,WN,13342,14107,-3,8
29,1,US,10397,11057,-3,-7
17,2,YV,12264,11433,-3,-13
7,3,DL,12892,15304,42,28
14,1,F9,14107,11292,-4,23
22,1,WN,12889,13871,28,20
28,5,WN,14107,10792,-1,6
30,7,MQ,13930,14869,14,4
25,2,WN,12889,15376,12,10
9,1,DL,11278,10397,-3,-17
25,3,DL,10529,10397,-1,1
18,4,UA,11618,12266,-2,-6
15,7,MQ,10821,13930,-9,-16
29,2,OO,14057,12892,-7,-18
3,1,EV,11292,11193,-5,-18
26,5,WN,10693,11292,-1,4
14,5,9E,11433,12264,-4,-13
8,1,9E,12478,13487,45,18
23,1,UA,14492,13930,1,-5
6,7,US,12892,11057,-1,20
16,1,DL,10397,13487,0,-11
5,4,US,14908,14107,-2,-6
19,3,WN,13487,15016,6,-4
13,5,VX,12892,12478,-1,-2
22,6,WN,12191,10397,1,-5
19,3,DL,14869,12889,-2,-3
25,6,MQ,11433,13930,-7,-12
31,6,UA,13930,14057,-4,8
10,3,AA,10821,11298,25,48
13,6,WN,14679,14831,-2,-9
25,2,UA,11618,14771,5,52
16,4,UA,14771,14100,2,-16
17,6,WN,15304,14843,2,-2
24,4,US,12339,11057,2,2
15,6,WN,13796,10800,-2,-6
25,4,HA,12173,13830,-8,-4
7,7,DL,14831,13487,-5,-15
6,6,AA,12892,10423,-3,-6
10,6,US,11618,11057,2,-5
29,6,9E,10821,13487,3,-11
6,4,US,10721,12953,-5,-4
16,2,9E,13198,11193,-6,-17
27,1,US,11057,14100,-1,-7
5,5,WN,13198,10721,9,-11
6,6,DL,12478,11697,-5,-26
30,2,WN,11292,13495,1,20
17,6,9E,10397,12264,-3,-14
22,3,DL,10397,12953,10,12
25,3,DL,10397,10140,0,3
25,3,EV,13244,12266,-17,-20
22,6,AA,11292,11298,2,-2
1,1,OO,14869,15016,-7,-12
10,3,F9,11292,13198,-1,-4
19,6,WN,13232,12953,66,61
3,3,WN,14747,14831,-1,-6
21,5,US,14100,10721,-11,-15
19,7,WN,12889,14679,-2,-5
27,7,DL,11433,13204,-1,-9
7,5,AA,12953,13303,-3,35
16,2,MQ,11042,13930,-9,-20
22,1,UA,10721,11292,18,57
14,3,WN,10821,10423,0,-2
31,6,AA,10693,12892,24,2
7,5,WN,11697,15304,27,43
30,7,US,14107,11292,4,5
5,3,DL,15304,11433,-8,-17
24,2,OO,13930,11193,-8,-8
22,6,US,13930,11057,-5,0
8,1,UA,12264,13930,5,-10
3,4,OO,14057,14747,-2,10
26,5,AS,14747,14771,1,11
1,3,MQ,12953,11066,31,10
15,6,UA,12264,14107,1,2
25,6,WN,10140,12892,32,23
8,1,AA,11298,12264,-4,-12
2,4,DL,14869,13487,0,2
26,5,WN,12191,14107,2,5
10,4,AA,11278,13303,-1,-21
26,4,HA,12173,13830,-4,-6
1,7,WN,10800,14831,-3,-5
9,1,HA,12892,12173,-6,-19
18,2,AA,13303,10821,-4,-15
19,3,OO,11433,13342,-6,-7
23,4,AA,11298,12892,7,-3
21,7,UA,11278,13930,1,-4
27,7,WN,11259,14683,0,0
21,6,DL,10397,10529,0,-4
27,4,OO,13796,12892,-1,5
6,4,WN,10821,10792,4,-7
9,2,DL,11433,10397,-1,-6
2,2,WN,13891,14893,-6,-8
18,3,AA,11298,11618,-2,0
7,2,UA,11292,14679,-2,11
13,6,WN,13232,13891,73,44
12,3,B6,11618,13204,-10,-28
16,4,MQ,12478,14492,0,-3
10,3,WN,10693,11066,17,8
17,4,WN,14893,14908,32,22
15,4,DL,11298,10397,0,-5
15,2,DL,10397,12478,1,-3
2,7,UA,13204,11292,-8,-31
20,4,9E,11433,14730,-1,-1
6,5,UA,14771,12266,-3,-12
19,1,UA,13930,14747,-5,-27
30,1,WN,11066,14107,7,-18
18,6,WN,10140,14107,-1,-15
10,5,UA,14771,12478,13,16
7,3,US,10397,11057,81,70
31,3,9E,11193,13198,-4,16
8,3,F9,11292,10423,109,133
13,4,DL,12173,10397,0,-18
22,7,EV,11618,11057,-1,-2
1,4,MQ,11298,12191,-6,-11
26,5,DL,12478,12889,104,104
5,1,OO,14869,14831,5,-9
12,5,VX,11697,12892,-6,-3
19,3,MQ,13930,14122,0,-9
28,7,US,12266,14107,-9,-14
22,4,HA,14747,12173,-2,14
14,6,EV,13198,12266,-2,-9
28,6,UA,15304,11618,-1,-1
18,4,AA,11298,14107,11,17
20,4,FL,11697,14122,290,313
23,4,AA,12266,11298,2,-7
25,4,AA,14107,11298,29,18
31,5,WN,15376,10140,-5,-7
19,5,9E,13232,11433,0,0
7,1,WN,15016,13232,3,0
14,7,EV,13930,13931,11,17
13,2,EV,12451,11618,0,0
5,4,OO,14869,11292,6,2
18,5,AS,12173,14679,9,-21
16,7,US,13204,11278,117,116
12,1,AA,10693,12892,-8,12
13,5,DL,12478,14869,-5,-18
27,4,AA,11298,14057,148,137
10,3,VX,12892,14771,-3,-5
14,5,WN,13232,10397,1,-10
19,7,MQ,13930,14683,-4,-11
3,5,9E,11298,13487,-5,-13
18,4,FL,10821,15304,1,0
29,6,UA,13930,14107,-1,3
24,5,EV,11618,14492,67,66
26,3,MQ,13303,13931,-5,-7
18,4,WN,14771,11292,1,-4
12,6,UA,13204,11618,17,27
23,2,B6,11298,10721,31,35
23,2,WN,13851,13232,1,-14
14,7,WN,12892,15376,4,-5
17,6,WN,11618,13495,4,3
7,5,F9,14771,11292,-6,-2
8,1,WN,12892,14893,25,34
6,6,OO,14679,12892,-1,-8
8,1,DL,14524,10397,-2,-11
30,3,OO,14831,12892,-7,-15
11,4,UA,14027,11618,1,-4
21,6,UA,12889,14771,9,2
30,2,US,14100,14027,21,0
27,7,AA,10721,12478,11,-11
21,7,WN,13796,14908,1,-1
5,6,OO,10397,11292,0,2
27,6,WN,10693,10821,5,-5
22,2,9E,14524,11433,-17,-26
22,2,UA,14771,12889,50,35
23,2,OO,14107,12892,36,49
8,2,WN,14107,10821,9,-3
19,6,WN,10423,14107,13,13
28,2,WN,14908,14831,-3,-2
19,7,AA,11057,11298,-3,12
20,1,US,11057,14100,0,-3
2,2,DL,14843,12478,10,18
9,2,EV,12266,13871,48,42
26,1,UA,10721,13930,10,-1
21,1,AA,10423,13930,-4,-17
1,4,MQ,13930,11433,14,2
21,5,WN,12191,10693,-3,-6
3,3,US,14100,11057,42,33
6,6,OO,11298,12892,0,1
8,4,9E,12478,13487,6,21
17,3,WN,10423,14831,21,30
11,3,DL,13244,12892,-2,-24
5,1,WN,10821,11042,2,3
12,6,B6,14843,11697,-8,-18
19,4,9E,12953,10792,52,40
8,6,AA,13303,13495,7,-3
12,3,AA,13303,12953,34,25
8,4,AA,12889,11298,-4,5
1,4,US,14100,13495,43,67
14,7,US,14107,15304,-5,-2
5,6,WN,13204,14107,13,6
11,7,WN,10792,13232,-1,-1
9,7,DL,12953,10397,22,14
23,2,YV,13198,12264,-8,-17
8,1,WN,10529,12889,-1,3
30,3,DL,10529,13487,-4,1
