DayofMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay
2,2,DL,10397,11042,-5,-37
13,4,YV,11057,13930,20,51
8,1,EV,14524,12264,-4,-10
28,2,EV,10693,13930,-3,-4
26,5,WN,10423,14107,2,4
11,5,YV,14524,11057,-7,-9
16,3,OO,14893,12892,0,6
18,3,MQ,13930,10693,-8,-9
1,6,WN,13342,14107,0,-7
21,2,AA,11298,14831,142,139
15,1,OO,10423,14771,23,8
26,5,UA,12173,12264,-8,-3
19,5,US,11278,12953,-3,5
19,5,VX,14771,10299,4,7
10,3,US,11057,11618,-2,-10
31,4,DL,13487,14869,9,-4
18,5,DL,10397,13244,-4,-18
7,1,UA,10423,11618,91,113
15,6,DL,10397,15304,-2,-11
6,6,EV,11618,14524,-3,-19
26,7,WN,12892,10423,42,34
16,5,EV,12266,13871,5,12
12,3,US,12451,11057,-1,-2
29,1,FL,11697,10397,-1,43
25,4,EV,11618,11057,-3,38
21,7,UA,12266,11618,14,-9
8,4,AA,11298,13303,17,0
21,5,AA,14730,11298,-11,-9
20,4,FL,12339,13204,-5,43
5,5,WN,10529,10821,8,-1
19,7,US,11057,13930,-2,-26
3,5,UA,11292,11618,-4,-7
25,4,AA,14747,11298,0,-8
23,4,OO,14570,14771,-11,-15
10,3,DL,14869,14747,0,-8
12,5,MQ,13851,13930,0,-1
13,6,UA,11292,14107,0,-19
1,1,AS,14747,12889,-1,7
13,7,MQ,10397,12953,63,71
27,6,US,11057,15304,-2,7
18,6,9E,12478,12264,-6,-15
11,3,UA,13930,12892,6,33
16,5,OO,10800,14869,-5,3
9,5,AA,13930,12892,1,-8
13,2,YV,11433,12264,-9,-12
9,2,DL,10397,11057,-3,-17
4,3,WN,12191,13495,10,7
8,4,EV,14492,11618,115,97
12,5,DL,11193,13204,-4,-4
9,4,DL,10721,14869,-1,-31
24,2,MQ,13930,13244,-5,34
29,1,US,12892,14100,-7,-14
23,5,AS,14747,14771,-7,-2
10,1,EV,12266,14683,50,35
20,4,DL,12478,14869,-5,-18
19,5,WN,14679,15376,0,4
26,1,WN,14843,10821,41,44
24,3,US,11057,13495,-2,5
1,4,WN,14869,12892,25,20
20,2,DL,11292,11433,-5,-2
28,7,YV,10693,11057,-6,-6
12,1,US,10721,12953,-9,-7
30,1,WN,14908,14831,-1,-8
6,6,FL,11697,10397,-2,-14
10,1,EV,12266,10397,15,94
7,3,WN,12892,14107,32,29
28,6,WN,12889,14831,-4,-2
21,7,WN,15016,11259,0,3
21,1,WN,13342,10721,-1,-14
11,2,UA,12892,12173,6,-5
31,4,EV,12266,14524,30,21
28,6,VX,14771,12889,4,-3
12,4,DL,12889,10397,0,28
20,4,WN,13232,10821,-2,-16
19,6,MQ,12953,11066,-8,-18
10,3,EV,13495,13244,-3,0
6,5,DL,14492,10397,-3,-7
25,4,US,14107,14570,3,6
22,4,DL,13930,13487,119,118
26,5,B6,12478,13204,-1,4
18,7,EV,10397,11618,10,-25
21,7,WN,12889,13796,1,-6
25,6,EV,11042,10397,1,-8
26,3,UA,13851,12266,-5,-12
7,7,US,10821,11057,-3,10
25,7,DL,10397,15304,-1,-12
26,3,HA,13830,12173,-11,-9
26,5,YV,13931,11057,-1,-6
1,3,WN,12191,11259,0,-3
8,1,DL,13871,13487,-7,-13
6,5,YV,12264,10721,-3,-6
1,1,FL,10397,14027,11,3
22,1,EV,14492,11618,93,139
30,2,AS,14747,12889,-1,3
4,3,WN,11292,14683,-2,3
1,1,AS,14679,14057,0,-7
21,6,DL,10397,15016,6,-7
19,6,DL,10397,14524,-6,-12
23,5,FL,13204,12339,-7,4
16,4,VX,12889,12892,-3,1
17,1,UA,14908,14771,-4,-3
31,6,WN,10821,14307,11,10
11,7,WN,15304,13232,-1,-8
25,2,DL,12451,10397,1,3
2,1,DL,13244,11433,-3,-11
3,3,WN,14570,14107,-1,-13
2,5,US,10721,14107,5,20
9,3,WN,14679,14771,5,6
23,2,FL,10397,14683,21,45
15,6,WN,14679,13198,23,13
23,1,OO,11292,14679,16,6
1,6,AA,15016,11298,56,50
2,2,AA,11298,10140,72,67
23,7,MQ,11066,13930,35,36
7,5,MQ,14100,13930,242,240
20,1,AA,11292,11298,3,-13
9,2,DL,14027,10397,-5,-12
1,3,OO,13487,13851,-3,4
6,6,DL,13931,10397,-5,-8
15,6,UA,13204,13930,68,45
30,2,MQ,14524,13930,27,17
2,1,AA,13930,14100,-1,29
30,2,DL,14107,12478,-5,-19
4,7,UA,11292,11298,49,43
6,6,AS,14869,14747,-6,-3
26,4,DL,14869,14908,-5,6
12,6,WN,10140,13232,-2,-8
15,6,OO,12266,10423,1,-6
24,4,WN,12191,13232,35,20
11,7,WN,12339,10821,1,-18
30,2,DL,11433,13244,-8,-27
2,3,FL,13342,13204,-8,-5
24,3,DL,14747,10397,-4,-28
18,3,WN,10423,13232,-8,26
14,1,DL,14869,14570,-4,-10
28,1,WN,12889,13232,5,-11
4,7,AA,13303,11433,7,4
19,5,WN,11259,12191,11,5
14,1,UA,14122,12266,4,-7
30,1,DL,10397,13931,-1,-6
22,1,UA,10721,13930,122,117
18,6,WN,10800,14107,-3,-15
30,2,UA,12892,13830,-4,-40
13,6,AA,11278,13930,-5,-17
13,4,F9,13232,11292,4,9
4,3,DL,14107,14869,-7,-17
21,2,9E,12478,10721,50,42
31,4,WN,10693,13232,-2,-7
26,5,OO,11292,14869,-7,-18
9,2,AA,14908,11298,-5,0
21,6,VX,12478,14771,47,48
15,4,UA,13930,14771,0,-7
25,4,OO,14570,14771,15,25
17,3,EV,11042,11298,-2,27
18,6,9E,12478,14100,-5,18
6,7,9E,14492,13204,-2,-16
24,1,EV,13244,11298,-2,-11
20,2,AA,13930,12953,-1,-15
16,7,MQ,10693,13930,8,10
23,7,YV,10800,14107,-3,-4
25,2,VX,14747,12892,138,133
10,3,9E,12478,14122,0,0
3,2,UA,11618,14771,-6,-5
17,4,AA,11298,13891,9,11
28,1,WN,14683,11259,0,1
23,7,DL,10397,14683,2,-8
17,3,WN,12889,13891,4,-8
12,3,US,14771,14107,-2,-18
14,1,EV,11618,11057,-3,-27
1,3,OO,11298,14771,-6,12
25,2,9E,14122,11193,-6,-14
8,4,DL,12339,10397,22,14
16,2,AA,11298,13204,196,163
5,4,MQ,12478,11278,-7,-18
25,7,UA,13930,12266,-5,-6
19,1,WN,14893,14679,12,10
10,3,UA,11278,12266,216,205
29,4,B6,11278,10721,55,75
27,7,US,11066,11057,-5,-9
25,4,B6,14100,10721,-9,-15
29,2,US,12892,11057,14,-8
22,1,US,11057,14492,-1,-3
25,4,UA,12266,14831,14,0
26,5,WN,14747,11292,-2,-7
31,4,AS,14893,14747,-1,13
25,5,AS,14057,14831,-6,3
22,3,9E,13232,13487,87,84
29,3,WN,15304,14107,11,-8
4,6,WN,13891,14831,7,-2
8,1,VX,14057,12892,58,64
24,3,WN,14107,10800,7,10
2,2,US,10721,11278,-2,-3
14,3,WN,13232,11042,23,24
1,1,OO,11292,13891,4,-5
21,6,WN,11278,12191,-3,15
30,1,WN,12953,13232,2,-16
5,4,US,11278,11057,-13,-7
31,4,AA,13198,11298,-1,12
4,5,WN,14679,14107,-2,-6
22,4,WN,14683,15016,-3,-11
3,3,B6,10721,14635,7,16
13,2,US,11057,13495,11,9
19,4,AA,12892,10423,4,-3
21,5,WN,13796,10140,-1,-12
16,7,WN,11292,14107,0,4
29,4,WN,14107,14057,0,-9
25,4,WN,10423,13204,0,-9
6,2,WN,11259,10423,6,2
4,5,AA,11298,11618,7,1
29,3,US,14747,14100,-3,48
19,3,AA,11298,14908,0,7
28,1,FL,10397,14122,1,-5
25,4,WN,13232,11433,-2,-3
22,3,WN,13851,14107,2,-5
1,7,WN,11292,15016,3,-4
26,6,WN,14893,12892,-1,-8
6,1,WN,14107,14869,4,1
29,4,DL,12889,14869,-4,-3
10,3,WN,13204,10423,62,44
23,5,AS,14057,12892,-7,-8
22,6,UA,10299,14771,-5,-17
27,4,YV,11057,14524,4,10
27,2,UA,14771,12889,4,-1
2,2,WN,13232,15304,1,-13
21,1,OO,13930,13303,-2,-5
13,6,AA,12339,13930,1,-6
4,7,WN,11292,10397,12,-1
6,2,EV,11433,15016,58,36
15,1,US,10721,14107,-1,-30
4,4,WN,11259,12191,2,-1
9,7,UA,12264,11292,-2,-13
21,6,UA,12264,13930,-1,-10
30,4,WN,14831,12892,-2,-15
16,5,DL,11042,10397,7,13
14,7,B6,14057,10721,-10,-22
24,3,UA,13930,14524,-3,-21
17,5,MQ,13930,11042,18,20
14,7,YV,14107,13796,73,64
22,1,WN,11259,12191,50,35
13,2,AA,14492,11298,-3,-17
26,5,EV,10693,11618,21,31
16,2,B6,11697,12478,36,22
26,1,US,14107,14908,-7,5
28,3,MQ,14492,11278,-6,-4
30,4,DL,10397,13871,-4,-14
21,1,UA,12266,11292,-6,-19
2,3,US,11618,11057,-4,-11
2,1,FL,10397,14122,17,4
22,6,DL,13487,13244,-2,5
14,3,9E,13244,11193,-5,-3
15,1,VX,14771,12478,6,-11
7,3,AA,11697,11298,-6,1
9,2,DL,14524,10397,7,15
18,4,AA,11298,12889,13,10
24,3,EV,14492,10721,-4,-23
28,7,DL,14893,10397,-3,0
14,1,UA,13495,14771,0,7
2,1,WN,10397,13232,2,6
21,2,9E,13487,13232,24,20
3,2,DL,13487,12953,-1,-9
20,4,EV,11042,14730,-8,-15
7,7,FL,10397,15304,-1,-15
22,4,B6,12478,12954,-2,2
28,6,WN,10423,11278,21,8
2,3,EV,13930,11433,9,9
24,3,US,14107,10821,-5,-10
2,4,DL,10397,11697,35,19
21,7,AA,11298,14057,-2,39
21,7,DL,10721,11433,0,-21
7,5,DL,11193,14747,0,22
19,7,B6,12478,13495,-4,-7
6,2,AA,10397,11298,5,-6
3,2,WN,10423,13796,9,-6
1,3,WN,14831,12892,20,17
2,2,AA,11298,13930,45,29
5,5,WN,14683,14107,-3,-5
6,2,UA,12892,14771,-2,14
3,5,DL,15304,12478,-4,-9
7,7,MQ,12892,11292,-5,-5
31,3,WN,14908,12889,4,-7
20,6,US,14027,11057,21,15
8,3,AA,12478,13303,30,37
5,5,EV,14730,11292,-5,-20
16,1,US,12953,10721,-7,-11
18,7,WN,11292,10821,0,-14
19,5,B6,11618,10721,36,35
3,3,MQ,11042,12953,-9,-16
11,4,US,14100,10397,30,29
26,4,DL,10397,11697,2,-12
2,3,F9,11292,12953,-7,-14
7,7,US,14122,14107,-8,-23
24,3,UA,11433,12266,-11,-11
9,2,WN,14307,13204,9,-1
6,7,WN,14107,12892,0,1
31,3,UA,13204,11618,-6,-18
7,3,FL,10397,10821,-2,51
28,5,FL,14492,10397,50,54
8,1,WN,15304,13232,1,-8
30,1,OO,14057,14771,56,65
12,3,AS,14747,12889,-4,5
8,3,US,12892,11057,-6,23
17,4,UA,11618,14107,11,6
24,6,WN,10721,13232,-1,-22
22,3,DL,10397,13303,-2,-18
10,6,US,11433,11057,-1,0
21,7,US,15016,11057,-6,-5
23,5,AA,15376,13930,-8,-13
9,4,YV,10800,14107,-6,-2
15,1,MQ,13930,10821,65,62
28,6,B6,13204,14307,-5,14
7,1,UA,11292,11618,2,0
18,4,DL,11433,14122,-5,-5
22,4,9E,11433,13931,-1,-3
19,7,YV,10140,14107,-6,-11
22,1,WN,13891,13796,58,50
30,7,HA,13830,12173,-6,-2
8,4,OO,14107,12892,-8,-9
11,7,VX,14771,12892,48,76
16,2,AA,12889,12892,-1,6
3,1,US,11057,11278,61,49
27,5,HA,13830,12173,-6,-1
29,2,WN,13796,14679,18,6
12,5,AA,12892,13303,1,6
31,6,OO,14869,12954,-4,-13
18,2,AA,14747,11298,-5,-2
4,3,US,10721,11057,-6,-15
29,1,US,11618,11057,-7,-28
2,2,WN,11433,12889,3,1
4,7,WN,12264,11292,0,-4
15,6,UA,12266,11697,-6,-18
28,6,AS,14747,11697,-2,-30
6,6,AS,10397,14747,-9,-32
10,1,DL,14869,14893,0,-9
23,2,OO,10423,12892,-4,-3
18,4,AA,11298,12266,58,58
23,2,AS,13930,14747,1,-4
20,5,B6,13796,12478,-9,-21
13,5,US,11298,11057,1,1
12,3,WN,12889,13891,21,21
26,5,UA,14027,11618,-5,-20
1,1,DL,14122,10397,2,-11
5,6,DL,10397,11433,0,-13
7,1,WN,14679,14107,10,1
24,4,F9,12339,11292,60,59
28,5,US,14100,14027,14,-5
30,2,WN,15376,11292,-3,-15
6,7,UA,10423,14771,-5,-4
23,2,AA,11298,13487,57,43
18,7,DL,13487,10721,18,21
10,5,WN,10821,10397,8,48
7,3,WN,12889,13891,3,8
28,1,US,11057,11618,-6,0
25,3,DL,13495,10397,21,19
25,4,OO,12266,15376,23,16
5,5,DL,10792,10397,-9,3
14,3,UA,13930,11618,12,-6
22,6,WN,14683,12191,0,-9
14,7,FL,11697,10821,23,20
25,4,AA,15016,11298,1,16
23,1,DL,10397,12451,-4,-15
5,5,B6,13495,12478,-5,-7
12,3,WN,11292,14771,1,7
5,5,9E,12339,11433,-7,-9
7,5,AA,14679,13930,-9,-19
3,5,WN,14908,12889,1,-4
28,7,WN,13204,11057,29,25
28,2,9E,14492,12478,-2,16
25,4,UA,12892,11618,26,13
24,3,OO,14683,12266,1,-9
9,4,AA,11298,14771,20,19
21,3,US,15304,11057,49,41
21,7,HA,13830,12173,-10,-9
13,2,FL,11433,10397,-7,5
23,5,B6,11697,11278,-1,-8
4,2,B6,10821,10721,-12,-21
7,3,UA,13930,14771,3,8
16,2,DL,10397,14122,2,-10
14,7,WN,14679,14570,15,19
13,4,WN,14893,12889,82,82
24,6,EV,13487,12266,-7,-2
25,7,B6,14843,13204,22,19
22,1,DL,12478,10397,3,3
13,6,AA,13303,11278,0,0
16,2,DL,11278,10397,-6,-6
19,6,US,14100,11292,-5,-16
22,7,WN,12889,12892,48,77
23,7,EV,12264,12953,-2,0
22,1,MQ,11042,13930,-7,-12
4,5,WN,14679,12889,176,173
5,1,MQ,14730,11298,16,34
31,5,US,11278,10721,-5,-9
29,2,B6,10721,14100,-3,-7
25,5,VX,14771,14747,-2,-15
5,1,US,12266,14100,-9,-24
18,4,WN,12889,14893,38,29
14,7,B6,12451,12478,-4,20
25,5,UA,11057,13930,-5,-12
28,2,AA,13930,10423,-7,-17
15,1,WN,12889,10821,7,-16
15,3,WN,14831,14908,-3,-8
22,2,WN,13891,14893,15,8
8,3,DL,13487,10721,8,21
16,5,AA,13930,11298,0,0
13,6,9E,11193,11433,-4,-8
18,5,WN,11259,10423,1,-1
27,6,B6,14831,10721,-3,-15
2,2,WN,12191,14100,5,-19
10,3,WN,10821,11057,39,25
10,6,HA,12173,13830,-5,-1
21,2,AA,14524,11298,0,0
16,2,WN,12889,13198,11,0
29,2,F9,11292,11298,-5,-9
31,3,B6,11697,12953,-4,0
27,1,B6,12954,10423,-5,-14
28,1,WN,13232,10821,8,8
11,4,AA,12892,14771,47,70
11,3,WN,12889,15016,21,33
18,7,WN,13796,14679,19,19
30,3,DL,14492,10397,29,27
21,7,DL,12953,10397,345,317
13,6,DL,14908,13487,-2,-5
8,1,WN,10821,10693,-5,-14
15,4,AA,10721,11298,-2,1
27,4,MQ,13930,13244,56,48
11,2,US,11057,13204,40,27
16,2,UA,11618,11042,-7,-2
23,1,EV,10792,13930,-7,-11
15,1,WN,14683,11292,-2,5
24,3,MQ,12451,13303,-3,1
2,5,DL,11292,11433,2,-18
19,3,WN,13232,10529,11,15
11,4,OO,13891,14869,-11,-17
22,6,WN,14307,10821,8,-1
30,2,AA,11298,15016,8,-5
18,6,DL,13244,10397,-7,-17
30,2,EV,14100,13487,-4,-25
23,4,DL,13487,14908,-2,-8
9,3,OO,14831,12892,-5,9
22,7,AA,11066,11298,-7,-42
7,7,B6,12478,14831,5,2
7,6,EV,12264,11618,9,0
25,4,DL,14492,10397,-2,-7
18,5,EV,12266,14869,-1,-2
22,1,B6,14771,12478,65,83
15,3,WN,11259,12191,6,9
3,3,MQ,12953,11433,-10,-7
18,5,OO,13487,12266,-6,3
28,3,WN,10800,14893,2,-1
10,1,9E,13930,11193,-5,0
11,3,FL,13232,10397,-5,-12
21,1,AS,14747,14771,65,43
27,6,YV,13930,12451,-5,-11
23,3,UA,14843,12264,57,45
29,6,US,13871,14107,-3,-4
20,2,WN,14908,12889,1,3
19,7,WN,15304,14307,-3,-5
29,3,US,12892,11057,-5,-20
8,4,US,11057,11697,-4,2
5,5,DL,10821,11433,-2,-6
13,4,F9,10693,11292,-6,-17
13,7,US,12953,14100,-7,-9
8,1,HA,12173,13830,6,6
13,1,9E,11433,15016,-4,-19
4,7,US,14107,12889,4,1
9,2,AA,14683,11298,-6,7
18,5,9E,11193,11618,9,-1
30,3,MQ,11433,13930,49,39
7,5,US,12889,14107,-9,-4
30,5,AS,14831,14747,-5,-1
13,4,WN,13891,14831,0,0
1,1,UA,14027,11618,143,125
5,1,AA,11298,12266,-5,-13
31,3,AA,11066,11298,-4,-20
27,7,UA,14893,12264,-7,-12
19,7,WN,14107,13796,35,28
8,3,WN,15016,14492,46,37
29,1,EV,12266,12451,7,0
12,3,WN,10693,13198,15,7
26,5,VX,12892,14100,-6,-7
24,5,US,14107,14831,-2,-1
2,4,AA,14100,11298,0,-8
12,5,EV,13930,11193,-1,-5
11,4,US,14107,14908,-7,11
19,1,WN,14771,13232,-1,-1
21,6,WN,13487,13232,4,3
9,3,WN,13232,11066,14,12
26,4,US,12451,11057,-5,0
25,4,B6,12191,12478,4,-15
17,1,US,11057,14492,4,2
24,2,WN,13198,13232,3,-7
13,6,WN,15376,14679,-6,-11
24,1,US,11057,13931,0,-3
1,4,WN,14683,11259,2,-2
1,3,AA,13930,13487,-9,-15
11,6,DL,14771,13487,-6,13
30,2,F9,10693,11292,0,5
9,2,WN,12889,14893,16,10
19,5,WN,14771,14679,15,6
23,1,YV,14730,11057,-11,-18
16,7,OO,14683,13930,-3,-3
27,5,AA,11298,14683,-1,-3
11,7,AS,13204,14747,18,-2
28,5,MQ,12478,11278,-7,-17
22,4,F9,11292,14747,2,-5
11,6,WN,11292,12889,2,-15
14,6,DL,13487,14771,36,25
26,3,DL,12953,10397,-2,-3
8,1,B6,12264,12954,-5,7
15,6,UA,13930,14771,-6,-11
4,2,AA,13930,14107,-7,-6
16,5,US,12266,11057,-5,-18
30,5,WN,10821,13495,-1,-14
27,6,WN,12892,11292,-1,-12
4,4,MQ,11057,12953,-12,16
1,3,AA,10721,13303,-4,30
21,5,DL,14869,14679,-2,-7
27,4,WN,14831,12892,18,11
11,4,DL,12892,11433,-1,-3
1,3,EV,13871,12266,-7,-12
6,4,WN,10693,12953,1,-16
10,3,AA,13303,13930,2,10
15,1,DL,10792,11433,-5,12
25,4,YV,11057,14730,6,-4
5,1,UA,11618,14771,-4,-11
6,6,OO,14771,14057,-5,-18
20,6,FL,13342,11278,-10,-16
24,3,OO,14831,12892,151,164
16,2,US,12889,14100,2,20
4,3,WN,11292,14107,-3,-13
26,5,WN,11259,15016,2,2
18,3,WN,10423,14679,-1,0
15,2,EV,11042,12264,-7,-5
11,5,WN,15016,13342,-4,-8
24,3,WN,15016,13487,-3,-13
20,1,WN,12191,13851,0,-6
6,2,DL,15016,13487,-3,-15
16,5,B6,11057,10721,16,17
19,3,MQ,13930,12451,70,100
8,1,UA,12266,13930,-2,13
27,7,US,11697,11057,29,24
4,4,B6,12478,13930,17,26
6,4,US,13930,14107,-2,-12
13,1,WN,13871,13232,32,22
25,4,AS,14057,14679,-8,7
27,1,EV,11193,12264,-6,-5
17,3,WN,14057,13796,1,-26
6,7,OO,13495,11292,-2,-8
30,7,US,14107,12339,27,40
16,3,9E,14492,13487,-5,-12
8,7,DL,10721,11433,-5,2
9,7,DL,12892,13487,-5,-13
10,2,DL,10397,12451,2,17
16,2,AS,12892,11278,-5,-8
12,7,OO,11292,14869,-2,-17
14,2,WN,11433,13232,-3,19
2,2,US,14100,12266,15,37
20,2,EV,12264,12266,-9,-13
7,1,EV,14683,11433,-16,-26
12,5,WN,14100,13232,21,1
21,5,WN,13796,14869,0,-8
17,3,AA,15304,11298,-4,-6
29,1,DL,10397,11618,-1,-14
5,3,DL,13204,11433,-7,-15
14,6,US,11057,12889,-3,-20
17,4,B6,12954,12889,-3,-2
17,3,WN,14869,11292,187,186
8,6,MQ,10397,13930,0,0
24,4,DL,14843,10397,3,8
4,5,MQ,11193,11298,-8,-20
13,6,UA,15304,11618,7,-5
9,5,WN,12191,11259,13,14
2,2,9E,11193,14492,-8,-11
23,2,FL,13495,13204,-9,-23
7,7,9E,10821,12478,-18,-25
5,5,AA,13204,13303,-2,-4
8,2,WN,14107,11292,0,-11
22,6,UA,13930,14908,137,113
11,4,DL,10397,13204,13,21
8,4,EV,12266,10693,-7,-24
7,1,DL,11057,10397,18,20
13,5,MQ,11298,11193,-2,10
1,7,WN,12889,13891,0,-8
5,3,AS,15376,14747,-11,-11
4,7,YV,12953,11057,75,88
23,4,AA,11298,10423,92,84
12,1,OO,13244,14869,-9,21
5,5,DL,10397,15016,-1,-9
6,1,OO,14771,10800,-7,-8
24,6,AS,11278,14057,-13,-42
19,4,9E,11433,11193,27,31
28,2,UA,15304,11292,-3,-13
14,7,UA,11292,12892,0,-25
26,3,DL,13198,10397,13,6
10,5,WN,13204,13232,30,18
2,3,B6,12478,12451,-6,-21
20,1,MQ,11278,12478,-2,-17
18,4,YV,11057,11066,-4,3
10,5,US,11057,14869,-5,-24
15,3,B6,12478,13930,-3,-2
10,6,AA,13303,13930,-3,-13
22,3,B6,12954,14869,-9,-13
2,2,US,14122,11057,-5,-13
6,5,US,11057,14027,-7,-9
3,2,WN,15016,15304,-4,5
14,1,9E,11433,12478,-2,3
4,7,DL,11278,11433,-4,-13
11,4,FL,12953,10397,5,12
14,1,DL,10397,12451,-5,-4
2,1,WN,12889,13198,-3,-5
16,3,WN,10821,10693,93,94
4,7,UA,14771,10821,-1,-26
1,4,US,11278,10721,-5,-10
20,5,WN,12191,11259,44,80
15,1,EV,11618,13851,23,19
7,2,DL,10397,13930,2,-6
17,1,EV,12266,12339,43,37
4,7,OO,14747,14771,102,84
15,6,OO,14057,14747,-2,0
13,2,DL,10397,12953,27,80
9,2,AS,13204,14679,-3,-26
9,7,WN,10693,12953,4,-16
10,4,AA,11298,15376,-2,4
20,7,UA,12892,11618,-6,-29
16,2,DL,12889,13487,0,-7
19,6,F9,11292,14771,-8,-20
25,5,F9,13342,11292,-4,-6
21,2,US,14107,12889,1,4
25,2,OO,14570,14771,0,0
7,7,WN,14908,13232,-3,-23
18,7,DL,10397,11042,22,-2
23,5,WN,11697,10821,70,58
25,6,DL,13303,10397,439,442
9,3,B6,12954,14747,-9,-13
11,2,UA,10721,12266,-6,-12
21,1,HA,12173,13830,-7,0
16,4,DL,11278,11433,-6,-5
31,5,B6,12954,12264,34,68
29,7,MQ,14122,13930,4,0
11,4,UA,10721,12266,3,-8
15,2,DL,10397,13198,-2,-12
21,7,B6,14831,10721,-2,-4
17,6,AA,10693,12892,-3,-4
28,3,OO,13930,14492,4,0
29,6,YV,10529,13930,-9,-22
7,6,B6,10721,14122,-7,-18
18,7,DL,10397,12953,65,31
14,5,AS,14747,11292,-2,-20
9,7,MQ,11433,13930,-6,-17
23,3,UA,13930,14893,-6,-25
15,7,9E,13487,13871,-1,6
31,4,DL,14869,14057,4,-1
29,2,UA,11618,12889,-4,5
14,7,B6,10721,11697,-7,-13
3,5,UA,13204,12892,18,-7
26,5,DL,14869,11278,-5,-8
7,7,EV,14730,13930,3,-18
3,4,DL,10397,13931,-2,-6
5,6,AA,11298,13931,43,46
9,4,AS,10721,14747,37,23
3,3,UA,11042,12266,-7,24
25,4,F9,12892,11292,2,2
30,3,UA,11292,13495,-2,-10
29,1,WN,11618,13232,-1,-13
11,4,WN,11259,12191,9,3
14,7,WN,14307,15304,28,12
21,7,AA,12266,11298,52,31
18,2,DL,12451,10397,0,40
12,7,OO,11292,13891,67,40
24,4,MQ,14831,12892,-7,-6
9,2,FL,14635,11066,-6,-3
2,3,AA,11298,11433,155,145
18,3,AA,13930,10721,-3,8
11,6,WN,14893,14747,-2,-4
10,3,DL,10721,10397,54,59
9,7,WN,14107,10397,5,-4
1,2,WN,11292,14107,-4,-18
6,4,UA,12266,14570,29,26
10,5,WN,12191,12892,63,50
27,7,UA,13930,12953,-4,-16
19,5,YV,10792,13930,36,26
8,2,OO,12266,14869,0,-14
25,5,DL,11433,11278,-5,7
27,6,DL,14635,11433,21,84
20,6,VX,14747,14771,17,18
26,5,OO,14869,12892,154,152
30,7,WN,14679,11292,8,51
26,4,WN,12953,13232,-3,-7
17,1,WN,12191,13796,-1,12
17,3,WN,10821,11697,156,141
13,6,US,14100,10529,1,-6
23,2,US,11278,10721,-1,-9
27,1,AA,11298,13487,5,7
31,5,MQ,13930,10397,-5,-7
23,2,FL,13204,10397,32,48
22,1,UA,14771,13930,-7,-23
16,5,WN,13495,13204,-4,-26
22,4,9E,11433,10423,-4,4
1,1,AS,14679,14747,32,33
28,5,DL,11433,14100,378,375
24,3,YV,13830,12173,3,18
29,1,US,10721,11278,-4,6
25,6,UA,11618,13204,-3,-24
28,2,WN,10821,10529,59,68
13,7,WN,13342,10821,-5,-13
17,3,AA,12892,13930,3,23
9,3,OO,14771,14057,5,34
8,7,OO,13851,14869,-9,-16
21,7,AA,12953,13303,-8,-19
22,4,WN,10397,13931,10,11
3,2,WN,12889,14679,20,14
28,7,MQ,12953,10693,0,8
14,7,WN,10397,13232,1,-14
25,4,OO,13851,14771,-1,6
9,2,UA,14771,12478,19,32
3,3,OO,14771,14869,91,94
5,4,FL,13198,13204,-9,-3
13,6,AA,13930,13303,-1,29
5,6,DL,10397,10721,-3,-21
16,3,US,14107,11298,-7,-17
19,7,WN,14107,12892,2,-3
4,2,EV,11193,13487,-4,-23
7,2,AA,11298,13204,-8,-17
15,2,AA,11697,13930,-1,-5
12,3,DL,10397,14100,-4,-15
9,1,WN,14908,14771,0,-14
5,7,US,11057,11697,-2,8
16,1,UA,12889,12266,-6,-13
2,7,UA,14683,11618,147,136
22,3,US,15016,11057,-2,-7
2,7,UA,13303,11618,0,0
12,5,OO,14869,11292,-3,-12
20,6,MQ,13930,10792,36,25
31,5,WN,13495,11259,-1,-6
7,1,AA,11298,10529,-1,2
29,7,DL,10397,11618,1,-12
19,5,YV,11057,13931,0,0
10,6,AA,14908,11298,-7,-18
3,6,AA,14747,13930,36,14
17,3,WN,14831,13891,32,25
20,6,9E,13487,13851,-4,-9
29,1,AA,12892,12264,-6,1
12,7,MQ,11278,12478,30,15
31,5,UA,10792,13930,-5,-17
19,3,AA,13930,10721,-1,-3
8,1,AS,14747,13891,-1,6
22,7,OO,14831,12892,0,-7
30,4,AS,14908,14747,-5,-3
4,2,9E,11433,11193,-2,-12
13,7,WN,12889,14771,14,37
11,7,AA,14843,13303,-11,-26
14,2,UA,12266,10721,21,4
21,5,WN,10693,10721,2,13
1,2,OO,14893,12892,-10,-12
4,4,UA,11292,12953,1,-3
18,4,WN,12889,14570,-3,-11
29,1,B6,10721,14057,79,89
10,4,UA,11042,12892,28,16
3,4,DL,13871,13487,-6,13
10,3,UA,14771,12266,-5,-19
20,5,WN,13796,14908,-2,-9
22,1,FL,14635,12339,0,17
7,1,DL,12892,10397,-6,-4
10,1,AA,13871,11298,-1,-10
18,4,US,13204,11278,122,129
12,4,WN,14908,14831,27,21
28,1,DL,13487,14771,-2,-11
4,4,MQ,11618,13930,-11,-12
23,2,WN,11618,15016,1,-3
23,7,YV,10423,11057,4,0
3,3,9E,11433,13232,75,65
16,4,DL,13487,10529,10,-8
18,5,AA,12889,12892,-6,-16
30,7,US,11278,11057,86,80
8,1,AA,11298,14771,25,8
