product_category,customer_age,region,sales_rep,quarter,sales_amount,profit_margin,units_sold,discount_rate,customer_satisfaction,sale_date,profit_amount,month
Clothing,32,North,Diana,Q3,53.2642154646272,0.3096095106460098,3,0.03567020201466081,4.58008392285176,2023-05-30,16.491107684946854,2023-05
Electronics,43,South,Eve,Q2,258.55739544308057,0.16600055242439707,7,0.1992293735695869,2.0231772998437756,2023-05-07,42.92067047696466,2023-05
Clothing,58,North,Bob,Q2,418.8146769138572,0.278381734477817,12,0.20227159426105829,2.2687829579476384,2023-11-15,116.59035618404612,2023-11
Electronics,62,East,Bob,Q1,275.6358279248102,0.1955506022440235,8,0.19607493302109438,4.074139879662656,2023-10-01,53.90075215072667,2023-10
Sports,43,South,Charlie,Q2,288.2941357682161,0.31523395458210063,9,0.2263134382061293,3.938983204194541,2023-11-29,90.88010050104378,2023-11
Sports,64,West,Diana,Q1,338.3994911126671,0.23812045595754144,7,0.16109598975233919,1.0,2023-05-19,80.57984111954828,2023-05
Electronics,49,South,Alice,Q4,198.65962411276462,0.31511547569824505,6,0.125570292095025,5.0,2023-04-13,62.60072195432838,2023-04
Sports,27,North,Diana,Q1,370.31322067603924,0.3249196854950756,8,0.04154778593461829,4.71735384344312,2023-08-30,120.32205519672719,2023-08
Sports,33,North,Diana,Q4,99.22153894656802,0.2291470190675015,7,0.07870942098781467,4.057909788649734,2023-04-27,22.736319876896065,2023-04
Sports,24,South,Alice,Q1,82.35745252212787,0.2500885279201216,6,0.1996626980663596,3.789547097983249,2023-08-02,20.596654064510265,2023-08
Books,34,West,Charlie,Q3,116.56870409759969,0.3247774612070276,8,0.20338593084881207,4.728326264756005,2023-01-17,37.858887773011666,2023-01
Home,40,West,Diana,Q2,250.85568946343275,0.25379353667179894,8,0.09640976012888211,1.9953398455893743,2023-06-28,63.66555262316712,2023-06
Clothing,43,West,Bob,Q4,210.77176706693396,0.2659223481872991,15,0.25293765884384534,3.5133721065488595,2023-08-12,56.048923230025515,2023-08
Books,38,North,Alice,Q1,128.98630148480657,0.25588341533159376,4,0.04625890410215899,1.9752388323169652,2023-09-27,33.00545535492293,2023-09
Sports,39,South,Eve,Q2,223.8891996734108,0.23192825811818782,5,0.0924737806482609,4.197176133403897,2023-11-09,51.92623209172931,2023-11
Electronics,24,East,Charlie,Q1,333.00300848006873,0.2990318551041713,9,0.2788563260260529,4.381183237220663,2023-12-15,99.57850738106504,2023-12
Sports,31,North,Alice,Q2,141.98198517509422,0.2536947348705192,7,0.17532631091698278,4.326570464198243,2023-05-14,36.02008208538552,2023-05
Home,32,West,Eve,Q2,163.2818047935363,0.17365632506562767,5,0.20008310321296272,1.405999154756598,2023-04-24,28.354918170528705,2023-04
Sports,70,South,Eve,Q1,192.0009301669357,0.3330376399666556,6,0.18015219079958691,2.8635857921311154,2023-05-12,63.94353665419891,2023-05
Electronics,24,West,Diana,Q4,145.18117788911474,0.3083296404787793,5,0.03190830052342625,3.692609274548557,2023-05-19,44.76366038283645,2023-05
Home,26,East,Diana,Q4,279.4893170356959,0.23618735157028928,9,0.16966070637430447,4.244606908481062,2023-12-31,66.01184158284994,2023-12
Sports,68,West,Diana,Q3,261.6474466940075,0.27757258057264445,6,0.06315556184348013,3.844931997703529,2023-08-20,72.6261569790991,2023-08
Home,65,West,Alice,Q2,611.7656301306396,0.1417137065861609,12,0.18520913226667413,3.0018786840780667,2023-04-02,86.69557500783128,2023-04
Clothing,25,East,Alice,Q3,98.1374450364197,0.12183432208717151,3,0.15660003827712807,4.224060103250614,2023-09-24,11.95650908737925,2023-09
Clothing,67,South,Charlie,Q3,267.26542948900686,0.31673064699822406,8,0.17739527679382563,3.6063293311161555,2023-04-09,84.65115240231138,2023-04
Sports,40,North,Diana,Q1,156.3136746972273,0.31836409122092324,10,0.05488168404676985,3.1586401530354147,2023-07-26,49.76466099038579,2023-07
Home,46,South,Eve,Q1,194.53165895132398,0.2261838024412307,8,0.1355474997663697,4.061530894735196,2023-01-08,43.99991031681113,2023-01
Electronics,35,East,Bob,Q1,118.8562564658401,0.29861257638503624,8,0.2694967193156294,3.6636667348028897,2023-11-17,35.49197296274514,2023-11
Sports,48,West,Charlie,Q2,153.7796362696762,0.45,8,0.18396084122100093,2.350806627067608,2023-04-03,69.20083632135429,2023-04
Clothing,47,South,Alice,Q1,201.71068689317016,0.2995276228996259,6,0.15235835366316894,2.1225928582364317,2023-06-07,60.41792255856199,2023-06
Clothing,69,North,Charlie,Q1,549.2759024532145,0.21636477869001547,14,0.19430207962568435,3.895857408950671,2023-12-26,118.84395907404827,2023-12
Sports,56,East,Charlie,Q2,198.75351604842052,0.145569888646374,9,0.0831628254936479,2.8648744937581716,2023-04-09,28.932527199243882,2023-04
Home,52,South,Charlie,Q2,187.88638043011636,0.3143628610687533,9,0.23075719199702432,3.877941213717997,2023-08-13,59.064500107863594,2023-08
Clothing,35,North,Charlie,Q4,125.20382886102253,0.3684876683384006,6,0.16220501296928214,4.013189560833473,2023-12-06,46.136066964038335,2023-12
Home,59,East,Bob,Q1,257.0033213024366,0.3260048614040353,9,0.30848225110602184,2.562297898058959,2023-07-27,83.78433214157758,2023-07
Clothing,56,North,Diana,Q1,220.0048784817303,0.23496967752804854,7,0.019583799760707912,1.365406841415893,2023-03-14,51.69447535144967,2023-03
Clothing,34,East,Eve,Q1,172.44766412501136,0.309062831190718,3,0.22845130027637153,5.0,2023-02-28,53.29716330670202,2023-02
Books,31,West,Charlie,Q4,191.7039833066391,0.2021323865005228,11,0.20797896488971304,3.9497534945378625,2023-10-14,38.74958364742734,2023-10
Clothing,48,South,Charlie,Q1,179.83976286911602,0.2830225508816769,6,0.10569336633216714,3.878605155138952,2023-03-05,50.89870843717309,2023-03
Electronics,41,North,Charlie,Q4,313.9037127335787,0.37861255258178733,11,0.14803719411989316,3.993046688564542,2023-09-13,118.84788594296033,2023-09
Sports,52,East,Diana,Q3,210.78724158590123,0.2365221792936372,5,0.06702468020249003,4.043968547675962,2023-02-17,49.85585774719175,2023-02
Sports,61,North,Alice,Q4,320.75452503490715,0.3905448128972339,7,0.19316063112526263,4.909970991174375,2023-10-06,125.26901596569894,2023-10
Home,62,North,Alice,Q3,244.45008549530388,0.3091881919650168,6,0.16544442414446214,4.299725517994869,2023-07-17,75.58107995998678,2023-07
Clothing,51,South,Bob,Q1,269.13753342968164,0.2693498569953588,8,0.3299424412950877,2.5727675486974304,2023-06-07,72.49215614136834,2023-06
Electronics,20,West,Alice,Q3,256.6645935947176,0.15522933090473567,8,0.1601476967140983,3.786419149019579,2023-11-07,39.84187313064392,2023-11
Home,54,North,Charlie,Q4,216.0679278585385,0.31857716047639195,5,0.2166122093444779,4.232572597559217,2023-01-07,68.8343069271911,2023-01
Books,60,East,Charlie,Q2,191.88327448525075,0.22595324900682656,7,0.23860053706902537,4.097282962743661,2023-09-05,43.356649300011114,2023-09
Home,57,East,Charlie,Q3,168.91542603632948,0.31797067632113385,6,0.20772133632538636,3.796137624877487,2023-08-20,53.71015225784414,2023-08
Home,43,West,Bob,Q3,273.648940404895,0.377373013572101,12,0.23079083985241103,5.0,2023-04-16,103.2677253014075,2023-04
Clothing,72,East,Charlie,Q1,287.8280311476473,0.30316161674530817,10,0.1514852777369232,3.7621118664740716,2023-04-08,87.25841126733968,2023-04
Books,40,West,Alice,Q4,144.71795869663495,0.18793160748534532,6,0.14601332862357316,2.9069652507662322,2023-09-25,27.197078609856415,2023-09
Home,61,East,Diana,Q3,453.59427873334556,0.3301172873422069,12,0.1598291894905045,2.313115683662736,2023-03-01,149.73931284939692,2023-03
Electronics,56,South,Diana,Q3,545.2656848518134,0.2621430996630173,12,0.08169484690735242,4.279925073119554,2023-11-04,142.9376367669323,2023-11
Electronics,32,North,Eve,Q3,356.07704428903935,0.45,12,0.23260767630898493,1.086471027329177,2023-05-20,160.23466993006772,2023-05
Sports,73,South,Alice,Q3,326.9072802471453,0.25031743687207547,9,0.16613161591551526,2.68465528882402,2023-11-24,81.83059248628668,2023-11
Books,66,North,Charlie,Q2,201.91277838697485,0.2531620007020745,6,0.11733469384002591,3.886703454971569,2023-07-09,51.11664294376114,2023-07
Books,21,North,Diana,Q4,90.2903208799508,0.3616512980517102,4,0.15017676295952137,4.028939692842812,2023-05-05,32.65361174773964,2023-05
Sports,46,North,Alice,Q1,302.1586037590499,0.2897857542155525,11,0.1570960506426176,5.0,2023-06-12,87.56125888303457,2023-06
Home,39,South,Diana,Q1,193.370370665146,0.23642007917694188,6,0.09247378944048534,2.465289169907188,2023-03-01,45.716638343128416,2023-03
Books,42,North,Charlie,Q2,240.41080785655882,0.2257219175699558,6,0.18637142863571343,2.7383567859300424,2023-01-31,54.26598855392465,2023-01
Electronics,30,South,Diana,Q4,537.5207608063625,0.22020521497572693,18,0.09441744883579643,2.3385810176366526,2023-11-29,118.36487468728136,2023-11
Electronics,35,West,Eve,Q3,371.2490374190589,0.2624643757992349,13,0.21238360323448885,4.408050123338199,2023-03-17,97.43964687226008,2023-03
Clothing,50,East,Eve,Q2,157.04785194718562,0.2697321059410498,5,0.19160198151767238,2.97908587881666,2023-08-31,42.36084783923258,2023-08
Books,33,East,Diana,Q4,104.61502309372194,0.2327290110055343,4,0.04350378839951918,4.461520222366973,2023-11-13,24.34695086092304,2023-11
Home,62,North,Alice,Q3,378.1643724985344,0.3230583304276236,11,0.14309821890588797,2.779988653673571,2023-09-15,122.16915080658647,2023-09
Sports,59,South,Alice,Q2,240.1464080600456,0.1561222066526533,9,0.1278658052284595,3.547228178780914,2023-07-09,37.492187146042845,2023-07
Sports,61,East,Alice,Q4,306.41253071318806,0.1872804319580804,8,0.18177931771493974,5.0,2023-11-11,57.38507110933443,2023-11
Home,19,South,Diana,Q1,136.42571047326567,0.28676289365811525,5,0.1639884247972872,1.3884114728836583,2023-10-23,39.1218315046779,2023-10
Clothing,72,South,Alice,Q1,245.6820905557324,0.27942001424698276,7,0.1245499119084745,4.383408757594639,2023-06-26,68.64849324331125,2023-06
Sports,52,North,Charlie,Q4,373.21900768027905,0.19539164154557181,11,0.1405302261707124,3.7409666181362264,2023-10-15,72.9238745666591,2023-10
Books,59,East,Eve,Q1,229.73394817657444,0.133635596285403,10,0.11599229761205196,5.0,2023-10-21,30.700633151576397,2023-10
Clothing,51,North,Charlie,Q4,223.03815561336373,0.21930063636827452,7,0.13929814384912959,4.251945414088013,2023-12-14,48.9124094604169,2023-12
Books,47,North,Alice,Q3,156.02866851354554,0.28973608044214416,6,0.13383656128038648,4.090293313969508,2023-07-26,45.20713485172128,2023-07
Electronics,72,East,Charlie,Q4,381.35926351913264,0.37234796598124054,10,0.11303683319228928,5.0,2023-08-03,141.99834607945294,2023-08
Clothing,30,East,Alice,Q3,218.04022115310212,0.2677804345749984,9,0.19465682961651098,3.878486242839617,2023-12-10,58.386905175206444,2023-12
Sports,30,West,Diana,Q2,124.10159753464099,0.19845111610175747,4,0.13310809802203472,3.9788152569035473,2023-05-21,24.628100540760617,2023-05
Clothing,35,West,Charlie,Q4,262.2193960009775,0.27188689832664487,8,0.17397916429900503,2.070857138451649,2023-03-26,71.294018259792,2023-03
Clothing,49,South,Diana,Q2,312.5686217680798,0.22087871078003357,9,0.11916643478024323,4.24976624177086,2023-07-01,69.03975420642541,2023-07
Clothing,49,East,Diana,Q1,127.44048033528284,0.16951941540376017,5,0.13530224767925564,4.9416620806394596,2023-11-28,21.603635725211543,2023-11
Clothing,52,West,Bob,Q3,274.7305013000885,0.14999496920650313,6,0.2816547488934754,5.0,2023-05-08,41.208193082593944,2023-05
Books,56,South,Alice,Q4,162.23921469793953,0.12214419983077653,4,0.19045038184236326,5.0,2023-09-26,19.816579060453382,2023-09
Electronics,63,South,Eve,Q2,314.67189827149076,0.42838812279263494,10,0.18454345023434598,4.844578654279498,2023-02-08,134.80170379611891,2023-02
Home,69,South,Alice,Q3,683.037860374077,0.29879851522188905,15,0.14290325266078563,3.950602186087029,2023-01-23,204.09069852011018,2023-01
Clothing,46,West,Eve,Q3,137.0683906637788,0.21250271531717102,6,0.20864850529720821,5.0,2023-08-30,29.12740520020777,2023-08
Sports,66,East,Alice,Q1,268.3898436647383,0.3686613458263145,7,0.1408619336007684,4.578258512241123,2023-04-17,98.94496097155657,2023-04
Clothing,46,North,Diana,Q1,226.2146714802107,0.2545554969870828,6,0.16361587079434353,4.1907877856143365,2023-12-14,57.5841881244147,2023-12
Sports,70,South,Charlie,Q3,298.44032142279036,0.31601443175789834,12,0.2413661219069049,2.7641291189897355,2023-05-22,94.31144858806763,2023-05
Books,61,West,Charlie,Q3,211.51342196653252,0.2664245165655564,6,0.19720366572640807,3.059451680916935,2023-05-25,56.35236119455996,2023-05
Sports,74,West,Bob,Q4,352.7144808972927,0.20729190001621622,11,0.20459041793533814,5.0,2023-10-07,73.1148549084332,2023-10
Home,33,North,Eve,Q3,218.87799144726822,0.3543856276663176,8,0.22542005604160378,3.7562294297881382,2023-09-02,77.56721438138304,2023-09
Electronics,73,North,Eve,Q4,390.05114787673915,0.3110015658178948,15,0.21918495271054134,2.6764859389982076,2023-07-10,121.3065177387331,2023-07
Sports,61,West,Eve,Q3,205.64782780152086,0.2918614217743461,6,0.15039789873412518,2.8965050950331133,2023-10-17,60.02066740695778,2023-10
Sports,64,East,Diana,Q1,216.37059842098577,0.2972405618547287,12,0.13912999796643633,5.0,2023-06-28,64.31411824349769,2023-06
Electronics,74,North,Eve,Q4,313.89001592313724,0.31640118182967425,9,0.1727904740676994,3.5892357262473844,2023-04-22,99.3151720026159,2023-04
Home,27,West,Charlie,Q2,74.16649076136324,0.3240443110469396,5,0.2173046907538641,3.792076363698528,2023-08-02,24.03322940153516,2023-08
Clothing,47,North,Diana,Q1,207.9094415434487,0.45,8,0.14501352609,4.082097965544202,2023-05-18,93.55924869455193,2023-05
Sports,42,East,Alice,Q4,210.76989275906257,0.37990335204396464,9,0.1611493269417862,4.327155626094645,2023-07-19,80.07218876911482,2023-07
Electronics,56,South,Eve,Q4,275.26179724159397,0.24757161282264364,7,0.20192733669445848,2.087063222928631,2023-01-07,68.14700709156094,2023-01
Books,37,North,Eve,Q2,128.57225594311643,0.27515144680803416,6,0.09333139633318305,4.112405435179808,2023-12-12,35.376842242121356,2023-12
Electronics,22,East,Alice,Q4,549.3132266918792,0.26394120655984066,13,0.08928624476713318,5.0,2023-01-13,144.98639583233387,2023-01
Books,18,West,Eve,Q3,75.85676969841575,0.15950965643116405,3,0.19345993901050645,4.479177343142894,2023-03-21,12.099887272572232,2023-03
Home,47,North,Alice,Q2,231.71746558907293,0.3531634834042573,7,0.2259691773901768,4.445653566059642,2023-10-13,81.83414731304312,2023-10
Clothing,66,North,Diana,Q1,402.7591586175604,0.2188061846673326,11,0.14823405340663898,1.0,2023-06-08,88.12619483693342,2023-06
Electronics,20,West,Charlie,Q1,317.62910803372705,0.23020365503605894,13,0.27070231645294573,4.029417373740364,2023-09-29,73.1193816152072,2023-09
Sports,62,South,Alice,Q3,239.4622468970996,0.28362789623215995,9,0.15414935968271215,1.2737547593254261,2023-07-20,67.91817331445043,2023-07
Home,31,West,Bob,Q1,101.97525299809398,0.24101397569627792,3,0.24845746180873637,4.509936019306372,2023-05-30,24.577461147704415,2023-05
Electronics,73,North,Alice,Q4,510.53912254605166,0.2606169607576598,11,0.22125625932935197,4.19229598335557,2023-10-23,133.0551544658344,2023-10
Sports,47,West,Eve,Q4,224.9676341883529,0.16420154511154855,5,0.19203928475803259,4.742244110641865,2023-10-20,36.94003313381718,2023-10
Electronics,67,East,Diana,Q3,324.34646623750007,0.3764261385843849,10,0.07067650467594082,3.7818961394689263,2023-11-30,122.09248784927271,2023-11
Books,21,West,Diana,Q1,68.70618125413479,0.19334225076376968,7,0.13583770588086821,2.790290471721175,2023-09-29,13.28380772505794,2023-09
Electronics,35,North,Alice,Q1,257.2219414267955,0.25312993384416405,11,0.2061256990996197,4.092255664375183,2023-02-12,65.11057301663219,2023-02
Electronics,54,West,Charlie,Q3,397.01018161171817,0.11666164641329109,8,0.13870262434593952,3.8560533845126637,2023-11-15,46.315861429662746,2023-11
Electronics,42,South,Bob,Q2,592.9210102521662,0.228411116175368,20,0.2794521769839016,1.0866013504780643,2023-01-15,135.42974975552409,2023-01
Home,65,West,Diana,Q1,283.52200757051037,0.23333640909107528,9,0.11533817456678351,3.6465132958214688,2023-09-05,66.15600714479555,2023-09
Electronics,18,South,Eve,Q2,279.835403103208,0.24454863335747304,10,0.22256748922835282,4.866725263544262,2023-06-21,68.43336539392709,2023-06
Sports,70,East,Eve,Q1,320.15420556265923,0.1860294658433941,8,0.21567669385225494,2.5912552530235367,2023-08-06,59.55811584833769,2023-08
Books,63,South,Charlie,Q1,216.47285773968122,0.28873446348281084,6,0.15928478041820865,3.6359411655727594,2023-05-17,62.50317443805769,2023-05
Books,32,West,Diana,Q1,181.27297770296332,0.1128631557723107,6,0.11469060694757288,5.0,2023-11-17,20.459040319800152,2023-11
Electronics,26,North,Alice,Q1,106.22911044786025,0.29262580000140753,2,0.13233860866330976,3.997413431750681,2023-08-15,31.085378428242986,2023-08
Home,32,South,Eve,Q4,189.58960638545523,0.2392390626511667,10,0.20593741100198618,3.884165587186452,2023-02-13,45.35723972005996,2023-02
Home,66,East,Charlie,Q2,284.56148425829224,0.2846219205364868,10,0.1376951399330219,3.200203028317611,2023-01-20,80.9924361603084,2023-01
Sports,74,South,Diana,Q2,373.46021446173916,0.24262038969282143,10,0.0896457532252588,3.3438208267951155,2023-04-29,90.60906276747183,2023-04
Electronics,41,South,Diana,Q1,267.86485759385704,0.2930937347408693,8,0.09930197972403539,4.672184699336526,2023-08-22,78.50951151801466,2023-08
Books,21,South,Diana,Q1,49.73866138901222,0.33597589639784403,2,0.13958514528106947,4.5116119054090325,2023-12-02,16.710991345802217,2023-12
Home,29,East,Diana,Q2,178.18317544324117,0.26755136573496474,9,0.049223303535591026,5.0,2023-12-22,47.67315194083201,2023-12
Electronics,54,West,Diana,Q4,342.1646849536077,0.1825725891888309,10,0.11464351825795341,2.5401576298970383,2023-09-19,62.46989246096077,2023-09
Home,54,South,Eve,Q3,240.54604339996368,0.2748573825834205,9,0.16458955012232407,3.699255285577903,2023-03-24,66.11585587971189,2023-03
Home,60,South,Charlie,Q3,433.9725740467687,0.2075808492204647,11,0.15942940431575336,2.8794424659975557,2023-01-31,90.08439545901926,2023-01
Books,23,North,Diana,Q2,108.34473919751603,0.40116957692977434,2,0.08699154012424515,2.15196896152082,2023-11-18,43.46461318643425,2023-11
Clothing,56,East,Bob,Q1,501.9170189486198,0.23184267085022994,11,0.25972859904581547,4.0282949563835295,2023-10-01,116.36578221823348,2023-10
Sports,73,South,Bob,Q1,350.345720937837,0.16135912890937754,8,0.242144335254055,3.5580919784264653,2023-08-22,56.531480347657244,2023-08
Sports,63,East,Charlie,Q4,345.44325619039694,0.2915035000762142,11,0.21558051118272936,2.504474691698845,2023-01-28,100.69791825722504,2023-01
Books,41,South,Alice,Q3,144.58572138015694,0.09076657670104062,3,0.17008657027083196,3.077702416075122,2023-09-09,13.123550969527303,2023-09
Home,28,West,Alice,Q4,147.86530020429097,0.22260570289933734,5,0.0731476957804977,4.036012165104826,2023-11-20,32.915659086397724,2023-11
Electronics,30,West,Alice,Q3,291.22546416863725,0.23361275387133212,9,0.10200004713523356,4.937036939716547,2023-09-10,68.03398268189231,2023-09
Home,51,South,Bob,Q2,325.0626734685988,0.24763778566181457,10,0.2413446356937994,5.0,2023-08-27,80.49780065907329,2023-08
Books,42,West,Alice,Q3,221.71107189869724,0.1802982322983841,7,0.14785324029984623,2.3740437382683783,2023-11-10,39.974114344315055,2023-11
Sports,24,South,Eve,Q4,83.13538232260487,0.15963996221856389,3,0.15641096151270883,5.0,2023-06-24,13.271729293006505,2023-06
Home,69,West,Diana,Q4,553.5318994925353,0.352553095255712,13,0.18519871852572736,3.717504893560721,2023-07-13,195.149384488867,2023-07
Sports,21,North,Bob,Q4,203.24748476214398,0.29892308363314785,7,0.29323438703861177,5.0,2023-06-29,60.75536488578131,2023-06
Electronics,25,North,Charlie,Q2,255.2142089916302,0.36917097471223687,9,0.09776295787512218,2.9471074552129983,2023-10-22,94.21767829385264,2023-10
Sports,37,North,Charlie,Q3,185.58825778852813,0.256657007889323,8,0.19727131801792425,4.014999289878258,2023-08-03,47.63252694339597,2023-08
Sports,46,East,Diana,Q3,203.63249365868734,0.27564392300633,5,0.11771017316387772,4.803902588502111,2023-07-22,56.13005940364219,2023-07
Clothing,71,East,Bob,Q4,332.51561773844105,0.29716275416233706,7,0.31219375202856303,2.677675935401015,2023-09-07,98.811256769146,2023-09
Clothing,70,North,Alice,Q3,220.79013305875003,0.4398043926098611,7,0.07150580362281839,4.702101693928481,2023-12-28,97.10447036415397,2023-12
Clothing,68,East,Alice,Q1,260.78326344736,0.2625905455862815,9,0.2529927405620025,4.6361617258794325,2023-09-14,68.47921942841324,2023-09
Sports,62,West,Eve,Q1,288.80199202639665,0.24669848850236975,6,0.15785271692000238,4.097017675932825,2023-03-16,71.2470149093855,2023-03
Books,63,South,Eve,Q1,254.87342656008101,0.31785224221893904,6,0.21892634094660124,2.9531220823429694,2023-12-10,81.01209011414583,2023-12
Sports,27,South,Alice,Q3,227.8094809183792,0.199615084921193,9,0.11968215115471656,3.330704656648729,2023-07-21,45.47420887937516,2023-07
Books,60,South,Charlie,Q2,258.0995343955055,0.25277033533382026,7,0.1611920540619488,2.704706269971991,2023-05-22,65.2399058586548,2023-05
Books,51,North,Charlie,Q2,192.65999604856088,0.38087673651352255,9,0.09552910052598791,5.0,2023-07-25,73.37971055168401,2023-07
Clothing,74,East,Eve,Q2,285.1520998591199,0.23393265026408475,11,0.2598443381958281,3.415913342184182,2023-07-18,66.70638644841287,2023-07
Home,43,West,Diana,Q2,293.5672848211552,0.28723699571869254,10,0.10651763238792468,3.9945328496587837,2023-06-20,84.32338493332236,2023-06
Electronics,58,West,Alice,Q1,358.6389889441685,0.3996440568116011,9,0.13991710436501617,3.666675453486615,2023-11-12,143.32794047245844,2023-11
Clothing,66,North,Eve,Q1,236.03801687569685,0.37370544390705224,10,0.315624095275804,3.520870635616113,2023-08-16,88.20869187547258,2023-08
Clothing,20,West,Eve,Q4,92.3511796461387,0.28279464557478495,8,0.24797213544982938,2.9658948974432686,2023-06-28,26.11641911644309,2023-06
Home,73,West,Alice,Q3,372.31683730548565,0.24205429505338935,8,0.11658193619138404,4.02043619405464,2023-10-02,90.12088959048678,2023-10
Electronics,23,West,Alice,Q3,160.14297292958327,0.21165453749801297,5,0.11948720498177616,4.9386838657620675,2023-03-03,33.894986868967756,2023-03
Sports,22,West,Charlie,Q2,57.600482197714705,0.18094512614113545,3,0.1929900605297432,1.3207969360877927,2023-11-23,10.422526517055713,2023-11
Sports,22,East,Diana,Q1,101.21413818194955,0.40076991679725427,4,0.15853649567568867,5.0,2023-07-23,40.56358173788572,2023-07
Clothing,71,West,Diana,Q2,244.47939120600324,0.36523768362959996,8,0.20762210249040708,4.141802167466057,2023-05-13,89.29308653925541,2023-05
Electronics,64,South,Alice,Q4,426.4428347425966,0.1774308417967538,10,0.06959503206055886,4.157939791976365,2023-03-13,75.66411114657288,2023-03
Clothing,40,North,Bob,Q3,184.79215279392818,0.3270149598462511,8,0.2863509653677041,3.905333421342311,2023-03-19,60.42979842580873,2023-03
Books,66,East,Eve,Q3,247.43966611325553,0.28890611988050485,7,0.24438346557175236,2.9985245774800124,2023-07-08,71.4868338413083,2023-07
Clothing,26,West,Eve,Q2,165.95311013160915,0.3547532369059259,3,0.16052465743323052,4.123490036022205,2023-12-22,58.872402993793955,2023-12
Clothing,52,East,Alice,Q4,214.07460968101336,0.310624095864108,5,0.1319870049236359,4.904978551170161,2023-03-12,66.4967320796266,2023-03
Sports,37,West,Bob,Q3,225.41277393674673,0.25817449914157214,10,0.16848341777221149,3.198254151239835,2023-09-20,58.19583001123201,2023-09
Sports,66,South,Charlie,Q4,290.0199839753754,0.18666515181634558,11,0.1549553152174385,3.6831472854286638,2023-11-02,54.13662433853756,2023-11
Sports,59,North,Alice,Q4,212.76626852018242,0.32726942761006617,7,0.1616047042361221,1.0,2023-02-15,69.63189491332975,2023-02
Books,52,West,Alice,Q2,87.99921901188405,0.2321453943229904,4,0.22970587307610116,3.685926071096864,2023-08-12,20.428613397629015,2023-08
Sports,67,West,Eve,Q1,391.69550121207766,0.2776547956103873,9,0.2843182729474326,3.7994133658073603,2023-11-24,108.75613433054764,2023-11
Electronics,35,West,Alice,Q2,146.89094538017224,0.2539223136433349,5,0.09853502491928069,3.913814732412999,2023-09-07,37.29888870419007,2023-09
Home,34,West,Alice,Q1,201.13602847962048,0.23020064961038825,7,0.2228929589928404,2.3087273410061973,2023-03-17,46.30164441606219,2023-03
Electronics,41,North,Alice,Q4,328.64505515204047,0.22218073810945443,10,0.052532737239457575,5.0,2023-03-15,73.01860092970271,2023-03
Electronics,20,North,Eve,Q1,180.97043347567916,0.3411356202197841,9,0.1707535040715859,2.6147076804644747,2023-05-22,61.73546106516899,2023-05
Sports,49,South,Charlie,Q4,203.0984791903188,0.23340562731032263,7,0.1649094946461601,3.5794118598279323,2023-03-14,47.40432794118887,2023-03
Home,52,North,Charlie,Q3,223.32746213225818,0.4429936684373142,6,0.19258946953771736,3.875200741324722,2023-04-12,98.93265171276443,2023-04
Home,55,West,Alice,Q3,360.42271911564234,0.17741241292979132,12,0.15532551702734432,5.0,2023-04-04,63.94346427302253,2023-04
Home,30,South,Eve,Q3,167.56060365728698,0.2800238553786393,6,0.21828492621090298,3.4208930834383917,2023-03-10,46.92096624568563,2023-03
Books,73,South,Charlie,Q2,201.04843629059152,0.22338828255786874,8,0.17085212872448918,4.522770500919142,2023-03-06,44.91186489390033,2023-03
Sports,64,South,Charlie,Q2,240.92898176781884,0.3979806718661246,9,0.22797943441897497,4.1117057393410175,2023-07-12,95.88507803597783,2023-07
Home,42,West,Charlie,Q4,335.9086335618658,0.3039177533649174,11,0.2145917818705359,3.8794382615572225,2023-03-03,102.08859724800155,2023-03
Books,26,East,Eve,Q3,30.0,0.30597508653080674,6,0.18552185642764438,3.902733764522945,2023-01-20,9.179252595924202,2023-01
Clothing,21,West,Eve,Q2,354.405832989942,0.2535918052020944,11,0.2421196845095174,4.680727436327142,2023-08-29,89.87441496207137,2023-08
Clothing,31,North,Alice,Q3,99.29212363890278,0.24375031562675042,6,0.25342176702605396,3.933981025764127,2023-07-22,24.20248647623288,2023-07
Books,54,North,Diana,Q2,293.65572519302805,0.32491142341127444,6,0.08633707726051654,4.667246162033911,2023-10-27,95.41209966533678,2023-10
Books,51,West,Charlie,Q1,211.34977298717462,0.14941579126905907,8,0.2637668257967038,2.9202447229546937,2023-07-14,31.578993565414702,2023-07
Sports,28,West,Diana,Q1,95.31726821523577,0.15309727291320233,4,0.09082623417000049,5.0,2023-03-03,14.592813825288856,2023-03
Sports,58,South,Eve,Q3,198.5314523472046,0.3109950749463596,9,0.2705162977975249,2.1893712559968104,2023-04-17,61.742303901928516,2023-04
Clothing,73,West,Eve,Q4,237.18089685502244,0.11903006887647478,10,0.17270319998233669,4.574125483206694,2023-05-05,28.231658488837382,2023-05
Home,20,South,Eve,Q2,138.7536830818647,0.20443411533673303,5,0.238283121257813,4.157907168910599,2023-10-28,28.36598645055443,2023-10
Clothing,45,North,Diana,Q2,223.99905149193512,0.2160698806992833,8,0.12898165552989846,4.052355420849042,2023-09-24,48.39944833261504,2023-09
Home,46,South,Eve,Q1,173.00007814290575,0.19780234460882695,3,0.11073707660380551,3.1658686822537154,2023-07-21,34.219821074177034,2023-07
Home,26,West,Alice,Q1,190.0629436759108,0.2747636241871477,6,0.24577761862428257,3.767260549175408,2023-06-11,52.222383228070974,2023-06
