,gender,age,num_friends,num_liked,num_calls,event,time
1154,1,29.0,71.0,161.0,1257.0,False,500
1155,0,24.0,37.0,164.0,641.0,False,500
1156,1,24.0,43.0,114.0,686.0,False,500
1157,1,22.0,31.0,204.0,487.0,False,500
1158,1,29.0,32.0,159.0,398.0,False,500
1159,1,19.0,56.0,154.0,747.0,False,500
1160,1,24.0,72.0,93.0,921.0,False,500
1161,1,17.0,13.0,88.0,172.0,True,107
1162,1,25.0,14.0,108.0,205.0,False,500
1163,1,15.0,37.0,214.0,633.0,False,500
1164,0,30.0,26.0,183.0,359.0,True,118
1165,1,21.0,39.0,253.0,673.0,False,500
1166,0,29.0,47.0,99.0,796.0,False,500
1167,1,26.0,17.0,78.0,227.0,False,500
1168,0,20.0,7.0,141.0,99.0,True,36
1169,1,26.0,48.0,131.0,675.0,False,500
1170,1,12.0,15.0,164.0,199.0,False,500
1171,1,33.0,34.0,149.0,483.0,True,20
1172,1,31.0,28.0,137.0,369.0,True,10
1173,1,22.0,21.0,143.0,385.0,False,500
1174,1,26.0,29.0,194.0,441.0,False,500
1175,1,19.0,20.0,111.0,241.0,False,500
1176,1,16.0,32.0,178.0,478.0,False,500
1177,0,22.0,25.0,161.0,400.0,False,500
1178,1,22.0,15.0,40.0,267.0,True,12
1179,0,32.0,36.0,111.0,463.0,True,55
1180,1,24.0,31.0,93.0,540.0,False,500
1181,0,36.0,39.0,107.0,473.0,False,500
1182,1,24.0,39.0,139.0,496.0,False,500
1183,0,27.0,32.0,101.0,634.0,False,500
1184,0,20.0,41.0,179.0,646.0,False,500
1185,0,27.0,22.0,210.0,399.0,False,500
1186,0,23.0,19.0,157.0,287.0,False,500
1187,1,36.0,64.0,64.0,896.0,True,382
1188,0,27.0,42.0,104.0,690.0,False,500
1189,0,21.0,15.0,412.0,251.0,False,500
1190,1,23.0,50.0,241.0,1011.0,False,500
1191,0,28.0,20.0,85.0,269.0,False,500
1192,0,35.0,73.0,163.0,1121.0,False,500
1193,0,28.0,39.0,127.0,688.0,False,500
1194,0,16.0,39.0,103.0,587.0,False,500
1195,1,22.0,30.0,184.0,426.0,False,500
1196,0,17.0,15.0,147.0,204.0,False,500
1197,0,27.0,9.0,103.0,150.0,True,139
1198,0,21.0,38.0,137.0,642.0,False,500
1199,1,19.0,52.0,311.0,770.0,False,500
1200,1,17.0,23.0,204.0,371.0,False,500
1201,0,26.0,27.0,207.0,385.0,False,500
1202,1,15.0,4.0,68.0,63.0,True,1
1203,0,18.0,24.0,247.0,329.0,False,500
1204,1,18.0,30.0,63.0,409.0,False,500
1205,1,40.0,34.0,210.0,521.0,True,18
1206,1,25.0,39.0,59.0,460.0,False,500
1207,0,30.0,21.0,72.0,319.0,True,5
1208,0,14.0,32.0,102.0,500.0,False,500
1209,0,25.0,28.0,21.0,508.0,False,500
1210,1,29.0,27.0,141.0,508.0,False,500
1211,1,19.0,5.0,145.0,73.0,True,4
1212,1,36.0,29.0,218.0,448.0,True,105
1213,0,27.0,55.0,112.0,870.0,False,500
1214,0,35.0,26.0,214.0,476.0,True,129
1215,0,32.0,22.0,209.0,305.0,True,37
1216,1,35.0,26.0,148.0,410.0,True,63
1217,1,28.0,47.0,187.0,616.0,False,500
1218,1,21.0,14.0,138.0,171.0,True,80
1219,1,22.0,73.0,74.0,1178.0,False,500
1220,0,17.0,24.0,132.0,399.0,False,500
1221,1,27.0,8.0,131.0,112.0,True,5
1222,1,25.0,14.0,127.0,237.0,False,500
1223,1,32.0,54.0,191.0,889.0,False,500
1224,0,17.0,60.0,190.0,904.0,False,500
1225,0,26.0,26.0,155.0,439.0,False,500
1226,1,33.0,45.0,160.0,641.0,True,432
1227,1,21.0,11.0,144.0,168.0,False,500
1228,1,31.0,72.0,180.0,1176.0,False,500
1229,1,26.0,22.0,136.0,403.0,False,500
1230,0,23.0,10.0,97.0,142.0,True,261
1231,0,16.0,13.0,188.0,178.0,False,500
1232,1,25.0,15.0,253.0,243.0,False,500
1233,1,15.0,60.0,94.0,1025.0,False,500
1234,1,19.0,81.0,173.0,1011.0,False,500
1235,0,20.0,18.0,112.0,297.0,False,500
1236,1,18.0,21.0,97.0,294.0,False,500
1237,0,22.0,49.0,82.0,760.0,False,500
1238,1,16.0,23.0,103.0,381.0,False,500
1239,1,29.0,23.0,111.0,276.0,False,500
1240,1,24.0,22.0,186.0,275.0,False,500
1241,0,28.0,33.0,328.0,499.0,False,500
1242,1,15.0,70.0,242.0,993.0,False,500
1243,1,24.0,37.0,103.0,660.0,False,500
1244,1,24.0,54.0,184.0,997.0,False,500
1245,1,10.0,16.0,130.0,308.0,False,500
1246,1,24.0,17.0,201.0,252.0,False,500
1247,1,25.0,33.0,289.0,585.0,False,500
1248,0,23.0,13.0,124.0,188.0,False,500
1249,1,24.0,51.0,247.0,808.0,False,500
1250,1,19.0,10.0,160.0,152.0,True,220
1251,0,20.0,15.0,98.0,201.0,False,500
1252,0,30.0,30.0,114.0,415.0,True,409
1253,1,15.0,62.0,123.0,813.0,False,500
1254,0,18.0,54.0,136.0,744.0,False,500
1255,1,25.0,38.0,216.0,419.0,False,500
1256,1,12.0,8.0,23.0,130.0,True,1
1257,0,16.0,35.0,158.0,581.0,False,500
1258,1,32.0,17.0,114.0,298.0,True,5
1259,0,26.0,54.0,87.0,738.0,False,500
1260,0,23.0,23.0,39.0,321.0,False,500
1261,1,22.0,58.0,145.0,1153.0,False,500
1262,1,26.0,81.0,241.0,1111.0,False,500
1263,1,32.0,51.0,145.0,749.0,False,500
1264,1,21.0,8.0,139.0,104.0,True,27
1265,1,24.0,41.0,27.0,748.0,False,500
1266,0,25.0,34.0,84.0,502.0,False,500
1267,0,28.0,38.0,136.0,553.0,False,500
1268,1,23.0,47.0,253.0,666.0,False,500
1269,0,16.0,13.0,145.0,209.0,False,500
1270,0,31.0,28.0,128.0,354.0,True,50
1271,0,26.0,14.0,174.0,199.0,False,500
1272,0,28.0,33.0,263.0,506.0,False,500
1273,1,16.0,28.0,110.0,409.0,False,500
1274,1,16.0,20.0,45.0,179.0,True,117
1275,0,28.0,49.0,133.0,802.0,False,500
1276,0,19.0,45.0,326.0,641.0,False,500
1277,0,19.0,33.0,75.0,531.0,False,500
1278,1,25.0,47.0,77.0,742.0,False,500
1279,1,23.0,19.0,203.0,265.0,False,500
1280,0,31.0,75.0,204.0,1098.0,False,500
1281,0,23.0,28.0,293.0,375.0,False,500
1282,1,21.0,55.0,87.0,685.0,False,500
1283,1,29.0,32.0,113.0,507.0,False,500
1284,0,22.0,6.0,104.0,89.0,True,28
1285,0,29.0,29.0,57.0,454.0,False,500
1286,0,41.0,25.0,105.0,308.0,True,1
1287,1,22.0,16.0,21.0,260.0,True,108
1288,1,27.0,11.0,182.0,132.0,True,91
1289,1,17.0,25.0,132.0,293.0,False,500
1290,0,23.0,23.0,141.0,347.0,False,500
1291,0,28.0,78.0,231.0,1116.0,False,500
1292,0,26.0,92.0,215.0,1732.0,False,500
1293,1,15.0,55.0,126.0,860.0,False,500
1294,1,18.0,22.0,52.0,357.0,False,500
1295,0,28.0,20.0,120.0,264.0,False,500
1296,0,16.0,11.0,169.0,168.0,False,500
1297,1,24.0,59.0,54.0,1019.0,False,500
1298,1,32.0,43.0,77.0,680.0,True,387
1299,1,24.0,54.0,217.0,694.0,False,500
1300,0,14.0,15.0,233.0,213.0,False,500
1301,0,27.0,46.0,147.0,625.0,False,500
1302,0,33.0,49.0,144.0,691.0,False,500
1303,0,19.0,14.0,230.0,212.0,False,500
1304,0,16.0,68.0,61.0,1024.0,False,500
1305,1,25.0,69.0,288.0,1102.0,False,500
1306,0,16.0,27.0,160.0,502.0,False,500
1307,0,34.0,22.0,83.0,299.0,True,33
1308,0,23.0,27.0,237.0,395.0,False,500
1309,1,21.0,72.0,111.0,1167.0,False,500
1310,1,24.0,16.0,186.0,264.0,False,500
1311,1,19.0,34.0,182.0,461.0,False,500
1312,0,17.0,38.0,137.0,630.0,False,500
1313,1,43.0,52.0,88.0,933.0,True,7
1314,1,13.0,11.0,240.0,231.0,False,500
1315,0,15.0,23.0,192.0,359.0,False,500
1316,0,16.0,77.0,352.0,1348.0,False,500
1317,0,18.0,53.0,124.0,716.0,False,500
1318,1,30.0,16.0,166.0,216.0,True,2
1319,0,23.0,25.0,197.0,424.0,False,500
1320,0,23.0,33.0,226.0,499.0,False,500
1321,1,16.0,31.0,185.0,488.0,False,500
1322,1,25.0,25.0,279.0,358.0,False,500
1323,0,22.0,14.0,107.0,235.0,False,500
1324,1,28.0,23.0,122.0,261.0,False,500
1325,1,27.0,40.0,195.0,505.0,False,500
1326,1,18.0,33.0,217.0,475.0,False,500
1327,1,17.0,9.0,278.0,136.0,True,104
1328,1,22.0,8.0,176.0,126.0,True,44
1329,1,21.0,23.0,129.0,425.0,False,500
1330,1,18.0,15.0,262.0,230.0,False,500
1331,1,18.0,34.0,86.0,533.0,False,500
1332,1,20.0,26.0,211.0,440.0,False,500
1333,0,32.0,28.0,47.0,374.0,True,45
1334,1,15.0,31.0,278.0,526.0,False,500
1335,0,21.0,45.0,57.0,639.0,False,500
1336,0,24.0,39.0,217.0,533.0,False,500
1337,1,15.0,18.0,213.0,258.0,False,500
1338,0,27.0,34.0,192.0,532.0,False,500
1339,0,28.0,10.0,109.0,140.0,False,500
1340,0,31.0,28.0,93.0,469.0,True,195
1341,0,21.0,52.0,189.0,992.0,False,500
1342,1,21.0,42.0,298.0,542.0,False,500
1343,1,16.0,44.0,138.0,676.0,False,500
1344,0,27.0,15.0,162.0,228.0,False,500
1345,0,22.0,61.0,98.0,805.0,False,500
1346,1,26.0,20.0,123.0,306.0,False,500
1347,0,21.0,42.0,252.0,604.0,False,500
1348,1,34.0,30.0,122.0,487.0,True,76
1349,1,28.0,22.0,59.0,305.0,False,500
1350,0,19.0,11.0,277.0,159.0,False,500
1351,0,14.0,80.0,190.0,1141.0,False,500
1352,1,23.0,10.0,83.0,153.0,True,84
1353,1,21.0,12.0,55.0,169.0,True,51
1354,1,30.0,27.0,110.0,505.0,True,16
1355,0,23.0,24.0,162.0,323.0,False,500
1356,0,23.0,32.0,74.0,595.0,False,500
1357,1,14.0,21.0,195.0,292.0,False,500
1358,1,32.0,22.0,186.0,415.0,True,7
1359,1,27.0,25.0,129.0,387.0,False,500
1360,1,10.0,29.0,241.0,351.0,False,500
1361,1,27.0,44.0,139.0,699.0,False,500
1362,1,23.0,27.0,200.0,364.0,False,500
1363,0,21.0,37.0,227.0,779.0,False,500
1364,0,20.0,23.0,130.0,387.0,False,500
1365,0,17.0,32.0,131.0,504.0,False,500
1366,1,25.0,23.0,187.0,340.0,False,500
1367,1,28.0,58.0,126.0,926.0,False,500
1368,1,16.0,42.0,112.0,647.0,False,500
1369,0,17.0,39.0,243.0,636.0,False,500
1370,0,40.0,18.0,66.0,266.0,True,2
1371,1,18.0,55.0,264.0,714.0,False,500
1372,1,23.0,29.0,183.0,349.0,False,500
1373,0,26.0,12.0,115.0,179.0,False,500
1374,0,22.0,32.0,75.0,538.0,False,500
1375,1,22.0,48.0,102.0,731.0,False,500
1376,0,29.0,59.0,247.0,861.0,False,500
1377,1,33.0,6.0,124.0,73.0,True,1
1378,0,24.0,35.0,31.0,623.0,False,500
1379,1,14.0,24.0,182.0,403.0,False,500
1380,0,24.0,42.0,190.0,642.0,False,500
1381,0,22.0,16.0,158.0,228.0,False,500
1382,1,39.0,26.0,130.0,293.0,True,5
1383,1,24.0,58.0,80.0,1030.0,False,500
1384,0,24.0,6.0,42.0,97.0,True,1
1385,0,24.0,17.0,278.0,265.0,False,500
1386,1,24.0,23.0,172.0,317.0,False,500
1387,0,28.0,45.0,256.0,596.0,False,500
1388,0,20.0,8.0,154.0,111.0,True,270
1389,1,25.0,16.0,233.0,264.0,False,500
1390,1,25.0,30.0,128.0,498.0,False,500
1391,1,24.0,35.0,101.0,448.0,False,500
1392,1,24.0,38.0,155.0,690.0,False,500
1393,1,26.0,39.0,151.0,577.0,False,500
1394,0,38.0,22.0,67.0,353.0,True,24
1395,1,25.0,57.0,161.0,1029.0,False,500
1396,1,19.0,15.0,128.0,223.0,False,500
1397,0,36.0,19.0,155.0,302.0,True,92
1398,0,23.0,70.0,97.0,1047.0,False,500
1399,0,22.0,54.0,162.0,740.0,False,500
1400,1,16.0,17.0,270.0,234.0,False,500
1401,1,23.0,17.0,184.0,206.0,False,500
1402,1,26.0,65.0,218.0,910.0,False,500
1403,0,38.0,46.0,233.0,729.0,False,500
1404,1,20.0,34.0,111.0,466.0,False,500
1405,1,37.0,48.0,151.0,732.0,True,91
1406,1,10.0,36.0,149.0,710.0,False,500
1407,0,20.0,25.0,96.0,297.0,False,500
1408,1,19.0,46.0,110.0,705.0,False,500
1409,1,25.0,18.0,203.0,217.0,False,500
1410,1,21.0,53.0,146.0,651.0,False,500
1411,0,23.0,10.0,79.0,130.0,True,360
1412,1,23.0,56.0,83.0,1026.0,False,500
1413,1,27.0,19.0,87.0,280.0,True,56
1414,1,37.0,20.0,144.0,258.0,True,2
1415,0,26.0,23.0,244.0,327.0,False,500
1416,1,21.0,16.0,251.0,307.0,False,500
1417,0,18.0,14.0,141.0,188.0,False,500
1418,0,19.0,17.0,276.0,210.0,False,500
1419,0,24.0,13.0,79.0,178.0,False,500
1420,0,23.0,13.0,64.0,216.0,False,500
1421,0,29.0,13.0,195.0,172.0,False,500
1422,0,29.0,39.0,164.0,615.0,False,500
1423,1,24.0,58.0,93.0,884.0,False,500
1424,1,20.0,32.0,129.0,546.0,False,500
1425,1,23.0,20.0,242.0,287.0,False,500
1426,0,15.0,18.0,203.0,266.0,False,500
1427,0,27.0,39.0,249.0,687.0,False,500
1428,1,19.0,30.0,309.0,306.0,False,500
1429,0,32.0,18.0,105.0,218.0,True,11
1430,1,25.0,11.0,73.0,139.0,True,28
1431,1,35.0,39.0,83.0,525.0,True,1
1432,1,25.0,40.0,293.0,611.0,False,500
1433,0,26.0,22.0,248.0,337.0,False,500
1434,1,21.0,27.0,135.0,386.0,False,500
1435,1,37.0,50.0,209.0,593.0,True,132
1436,1,29.0,11.0,115.0,167.0,True,249
1437,1,25.0,19.0,86.0,315.0,False,500
1438,0,32.0,41.0,177.0,578.0,True,459
1439,1,23.0,11.0,134.0,149.0,True,20
1440,1,33.0,30.0,72.0,445.0,True,1
1441,0,20.0,22.0,95.0,287.0,False,500
1442,1,24.0,32.0,147.0,445.0,False,500
1443,0,25.0,9.0,156.0,104.0,True,19
1444,1,20.0,25.0,107.0,303.0,False,500
1445,0,25.0,44.0,146.0,798.0,False,500
1446,0,24.0,27.0,223.0,346.0,False,500
1447,1,18.0,9.0,224.0,129.0,True,6
1448,1,15.0,19.0,265.0,288.0,False,500
1449,1,23.0,17.0,315.0,190.0,False,500
1450,0,29.0,28.0,114.0,372.0,False,500
1451,0,33.0,11.0,141.0,144.0,True,2
1452,1,24.0,16.0,100.0,238.0,False,500
1453,1,25.0,16.0,157.0,253.0,False,500
1454,0,30.0,24.0,144.0,366.0,True,36
1455,1,21.0,37.0,297.0,545.0,False,500
1456,0,23.0,21.0,61.0,250.0,False,500
1457,1,21.0,21.0,122.0,237.0,False,500
1458,1,16.0,9.0,295.0,130.0,True,11
1459,1,17.0,6.0,55.0,78.0,True,1
1460,0,25.0,44.0,210.0,744.0,False,500
1461,0,16.0,47.0,241.0,667.0,False,500
1462,1,29.0,56.0,369.0,896.0,False,500
1463,1,25.0,7.0,75.0,101.0,True,3
1464,0,18.0,40.0,142.0,659.0,False,500
1465,1,29.0,34.0,153.0,457.0,False,500
1466,0,21.0,37.0,105.0,524.0,False,500
1467,0,29.0,40.0,71.0,668.0,False,500
1468,0,33.0,43.0,163.0,673.0,False,500
1469,0,21.0,16.0,117.0,205.0,False,500
1470,1,28.0,28.0,184.0,397.0,False,500
1471,0,24.0,11.0,178.0,187.0,False,500
1472,0,27.0,27.0,146.0,448.0,False,500
1473,1,14.0,5.0,207.0,80.0,True,2
1474,0,15.0,28.0,94.0,420.0,False,500
1475,0,21.0,40.0,164.0,625.0,False,500
1476,1,15.0,11.0,163.0,167.0,True,237
1477,0,31.0,34.0,98.0,463.0,True,429
1478,0,21.0,20.0,127.0,264.0,False,500
1479,1,36.0,8.0,182.0,126.0,True,1
1480,0,39.0,52.0,157.0,886.0,False,500
1481,0,14.0,33.0,233.0,580.0,False,500
1482,1,17.0,12.0,104.0,172.0,True,110
1483,0,23.0,24.0,188.0,302.0,False,500
1484,1,17.0,16.0,271.0,307.0,False,500
1485,1,26.0,53.0,118.0,752.0,False,500
1486,0,28.0,13.0,196.0,170.0,False,500
1487,0,22.0,45.0,133.0,500.0,False,500
1488,0,35.0,30.0,192.0,378.0,True,291
1489,0,24.0,50.0,126.0,655.0,False,500
1490,0,21.0,52.0,118.0,843.0,False,500
1491,1,24.0,17.0,130.0,213.0,False,500
1492,1,16.0,20.0,94.0,317.0,False,500
1493,1,35.0,36.0,96.0,701.0,True,163
1494,0,35.0,25.0,103.0,376.0,True,139
1495,1,14.0,13.0,48.0,129.0,True,2
1496,1,31.0,48.0,135.0,802.0,False,500
1497,1,29.0,31.0,231.0,559.0,False,500
1498,0,14.0,11.0,37.0,175.0,True,108
1499,1,31.0,38.0,155.0,640.0,True,20
1500,1,34.0,9.0,54.0,141.0,True,1
1501,1,33.0,24.0,193.0,341.0,True,8
1502,0,20.0,10.0,72.0,158.0,True,224
1503,0,18.0,20.0,191.0,321.0,False,500
1504,1,23.0,31.0,104.0,472.0,False,500
1505,0,25.0,10.0,130.0,143.0,False,500
1506,0,27.0,20.0,191.0,332.0,False,500
1507,1,24.0,75.0,192.0,763.0,False,500
1508,0,20.0,34.0,187.0,406.0,False,500
1509,1,26.0,24.0,71.0,370.0,False,500
1510,0,20.0,48.0,91.0,733.0,False,500
1511,0,15.0,41.0,228.0,615.0,False,500
1512,0,26.0,5.0,166.0,81.0,True,3
1513,0,22.0,24.0,105.0,400.0,False,500
1514,0,28.0,19.0,132.0,316.0,False,500
1515,0,22.0,28.0,105.0,406.0,False,500
1516,0,20.0,18.0,223.0,202.0,False,500
1517,0,23.0,40.0,71.0,703.0,False,500
1518,0,31.0,63.0,119.0,861.0,False,500
1519,1,24.0,32.0,347.0,535.0,False,500
1520,1,19.0,9.0,120.0,121.0,True,1
1521,1,28.0,19.0,111.0,293.0,False,500
1522,0,28.0,41.0,217.0,631.0,False,500
1523,0,26.0,56.0,60.0,747.0,False,500
1524,0,26.0,14.0,147.0,225.0,False,500
1525,1,30.0,34.0,96.0,565.0,True,171
1526,0,23.0,9.0,168.0,125.0,True,454
1527,0,21.0,29.0,147.0,453.0,False,500
1528,1,24.0,20.0,80.0,254.0,False,500
1529,1,28.0,5.0,82.0,75.0,True,3
1530,1,21.0,109.0,345.0,1578.0,False,500
1531,0,21.0,19.0,91.0,291.0,False,500
1532,1,17.0,16.0,213.0,205.0,False,500
1533,1,21.0,21.0,158.0,320.0,False,500
1534,1,28.0,42.0,76.0,473.0,False,500
1535,1,26.0,38.0,180.0,412.0,False,500
1536,1,23.0,32.0,178.0,575.0,False,500
1537,1,26.0,46.0,156.0,572.0,False,500
1538,0,24.0,19.0,312.0,291.0,False,500
1539,1,25.0,34.0,140.0,477.0,False,500
1540,0,24.0,21.0,122.0,296.0,False,500
1541,1,14.0,19.0,48.0,287.0,False,500
1542,1,27.0,32.0,143.0,439.0,False,500
1543,0,28.0,61.0,117.0,764.0,False,500
1544,1,25.0,27.0,107.0,401.0,False,500
1545,0,24.0,16.0,127.0,223.0,False,500
1546,0,18.0,39.0,136.0,648.0,False,500
1547,1,16.0,16.0,119.0,228.0,False,500
1548,1,28.0,17.0,186.0,320.0,False,500
1549,0,24.0,20.0,160.0,291.0,False,500
1550,1,25.0,17.0,124.0,266.0,False,500
1551,1,13.0,43.0,311.0,555.0,False,500
1552,1,40.0,62.0,56.0,785.0,True,101
1553,1,27.0,24.0,106.0,354.0,False,500
1554,0,26.0,26.0,112.0,291.0,False,500
1555,1,20.0,24.0,159.0,367.0,False,500
1556,1,13.0,31.0,63.0,504.0,False,500
1557,1,19.0,28.0,162.0,353.0,False,500
1558,0,29.0,42.0,60.0,567.0,False,500
1559,0,18.0,83.0,192.0,1550.0,False,500
1560,1,26.0,14.0,126.0,220.0,False,500
1561,1,23.0,35.0,386.0,379.0,False,500
1562,0,35.0,44.0,238.0,715.0,False,500
1563,1,21.0,17.0,277.0,223.0,False,500
1564,0,24.0,16.0,234.0,255.0,False,500
1565,0,20.0,7.0,67.0,118.0,True,12
1566,1,32.0,22.0,168.0,331.0,True,4
1567,1,35.0,28.0,207.0,369.0,True,72
1568,0,32.0,54.0,112.0,893.0,False,500
1569,0,19.0,18.0,120.0,309.0,False,500
1570,1,26.0,14.0,47.0,132.0,True,6
1571,0,19.0,19.0,193.0,281.0,False,500
1572,0,20.0,21.0,169.0,249.0,False,500
1573,0,16.0,28.0,100.0,289.0,False,500
1574,0,30.0,43.0,237.0,752.0,False,500
1575,1,20.0,52.0,54.0,733.0,False,500
1576,0,23.0,30.0,87.0,487.0,False,500
1577,0,18.0,47.0,182.0,599.0,False,500
1578,1,16.0,18.0,127.0,205.0,False,500
1579,1,35.0,11.0,44.0,170.0,True,1
1580,0,16.0,23.0,157.0,353.0,False,500
1581,1,30.0,29.0,47.0,455.0,True,3
1582,0,22.0,45.0,85.0,687.0,False,500
1583,0,26.0,22.0,63.0,337.0,False,500
1584,0,29.0,34.0,83.0,485.0,False,500
1585,0,30.0,15.0,101.0,245.0,True,5
1586,1,25.0,40.0,218.0,466.0,False,500
1587,0,18.0,29.0,135.0,390.0,False,500
1588,1,20.0,24.0,56.0,384.0,False,500
1589,0,27.0,43.0,390.0,627.0,False,500
1590,0,15.0,12.0,137.0,153.0,False,500
1591,1,27.0,10.0,200.0,125.0,True,97
1592,1,28.0,40.0,172.0,672.0,False,500
1593,0,31.0,8.0,36.0,123.0,True,2
1594,0,21.0,33.0,210.0,485.0,False,500
1595,0,31.0,18.0,94.0,272.0,True,14
1596,0,21.0,6.0,224.0,99.0,True,29
1597,0,26.0,28.0,71.0,424.0,False,500
1598,0,18.0,16.0,80.0,197.0,False,500
1599,1,22.0,7.0,141.0,101.0,True,4
1600,0,28.0,39.0,131.0,652.0,False,500
1601,0,38.0,19.0,75.0,247.0,True,2
1602,1,32.0,12.0,144.0,195.0,True,1
1603,0,19.0,3.0,133.0,40.0,True,1
1604,0,40.0,19.0,269.0,284.0,True,11
1605,1,45.0,78.0,103.0,1368.0,True,240
1606,1,46.0,39.0,79.0,541.0,True,7
1607,0,20.0,33.0,215.0,538.0,False,500
1608,1,31.0,16.0,187.0,234.0,True,2
1609,1,13.0,41.0,322.0,746.0,False,500
1610,1,21.0,45.0,108.0,628.0,False,500
1611,1,21.0,22.0,356.0,306.0,False,500
1612,1,17.0,14.0,151.0,158.0,True,161
1613,0,21.0,33.0,149.0,482.0,False,500
1614,1,23.0,15.0,119.0,220.0,False,500
1615,0,18.0,9.0,228.0,150.0,False,500
1616,1,17.0,20.0,79.0,326.0,False,500
1617,0,36.0,82.0,79.0,1017.0,False,500
1618,0,20.0,46.0,147.0,526.0,False,500
1619,0,36.0,31.0,172.0,439.0,False,500
1620,1,16.0,20.0,89.0,356.0,False,500
1621,0,15.0,37.0,171.0,572.0,False,500
1622,0,17.0,36.0,221.0,576.0,False,500
1623,0,20.0,39.0,165.0,515.0,False,500
1624,0,22.0,6.0,126.0,96.0,True,12
1625,1,23.0,24.0,152.0,345.0,False,500
1626,1,34.0,3.0,78.0,37.0,True,1
1627,1,27.0,17.0,201.0,282.0,False,500
1628,1,26.0,7.0,240.0,95.0,True,5
1629,0,39.0,22.0,173.0,396.0,True,39
1630,0,21.0,25.0,93.0,338.0,False,500
1631,1,21.0,5.0,164.0,83.0,True,7
1632,0,32.0,40.0,186.0,421.0,False,500
1633,0,26.0,20.0,214.0,340.0,False,500
1634,1,18.0,31.0,135.0,404.0,False,500
1635,0,19.0,56.0,160.0,885.0,False,500
1636,0,30.0,18.0,173.0,348.0,True,181
1637,1,26.0,21.0,99.0,379.0,False,500
1638,0,20.0,62.0,146.0,721.0,False,500
1639,1,21.0,13.0,238.0,159.0,True,254
1640,1,20.0,22.0,153.0,329.0,False,500
1641,0,28.0,33.0,210.0,386.0,False,500
1642,1,17.0,14.0,235.0,209.0,False,500
1643,0,21.0,56.0,136.0,774.0,False,500
1644,1,22.0,16.0,220.0,291.0,False,500
1645,1,21.0,59.0,136.0,698.0,False,500
1646,0,17.0,16.0,136.0,303.0,False,500
1647,1,26.0,30.0,188.0,517.0,False,500
1648,0,36.0,42.0,171.0,572.0,False,500
1649,0,21.0,128.0,67.0,1585.0,False,500
1650,1,26.0,32.0,269.0,446.0,False,500
1651,0,21.0,17.0,71.0,239.0,False,500
1652,0,25.0,41.0,181.0,554.0,False,500
1653,1,21.0,41.0,85.0,700.0,False,500
1654,1,28.0,12.0,80.0,184.0,True,226
1655,1,18.0,119.0,147.0,1611.0,False,500
1656,1,18.0,17.0,68.0,323.0,False,500
1657,1,13.0,16.0,123.0,287.0,False,500
1658,0,30.0,46.0,147.0,673.0,False,500
1659,0,14.0,30.0,90.0,382.0,False,500
1660,1,25.0,23.0,64.0,309.0,False,500
1661,1,18.0,18.0,171.0,310.0,False,500
1662,1,24.0,42.0,103.0,597.0,False,500
1663,1,31.0,10.0,155.0,160.0,True,1
1664,1,20.0,3.0,209.0,45.0,True,2
1665,0,24.0,51.0,94.0,785.0,False,500
1666,0,35.0,14.0,145.0,222.0,True,14
1667,1,22.0,51.0,109.0,643.0,False,500
1668,0,23.0,40.0,143.0,654.0,False,500
1669,1,31.0,49.0,251.0,817.0,False,500
1670,0,16.0,22.0,187.0,290.0,False,500
1671,1,27.0,50.0,77.0,773.0,False,500
1672,0,24.0,18.0,187.0,305.0,False,500
1673,1,22.0,12.0,58.0,204.0,True,254
1674,1,16.0,33.0,158.0,554.0,False,500
1675,1,19.0,9.0,105.0,175.0,True,109
1676,1,31.0,22.0,235.0,335.0,True,14
1677,0,29.0,31.0,218.0,605.0,False,500
1678,0,26.0,53.0,213.0,949.0,False,500
1679,1,17.0,8.0,77.0,109.0,True,6
1680,0,22.0,39.0,146.0,626.0,False,500
1681,0,28.0,14.0,116.0,187.0,False,500
1682,1,23.0,27.0,163.0,376.0,False,500
1683,1,25.0,45.0,229.0,816.0,False,500
1684,1,26.0,35.0,159.0,524.0,False,500
1685,0,17.0,65.0,96.0,827.0,False,500
1686,0,13.0,45.0,82.0,633.0,False,500
1687,0,13.0,46.0,141.0,597.0,False,500
1688,0,25.0,15.0,180.0,227.0,False,500
1689,1,19.0,37.0,160.0,595.0,False,500
1690,0,23.0,3.0,203.0,44.0,True,2
1691,1,22.0,17.0,196.0,243.0,False,500
1692,1,24.0,19.0,102.0,266.0,False,500
1693,1,21.0,47.0,271.0,718.0,False,500
1694,0,16.0,50.0,68.0,903.0,False,500
1695,0,32.0,51.0,264.0,666.0,False,500
1696,0,21.0,10.0,157.0,162.0,False,500
1697,1,21.0,39.0,96.0,792.0,False,500
1698,1,25.0,68.0,166.0,1028.0,False,500
1699,1,32.0,17.0,164.0,245.0,True,2
1700,1,23.0,35.0,185.0,592.0,False,500
1701,0,20.0,56.0,96.0,899.0,False,500
1702,0,11.0,13.0,94.0,200.0,False,500
1703,1,17.0,54.0,183.0,988.0,False,500
1704,0,31.0,25.0,215.0,367.0,True,432
1705,1,19.0,39.0,217.0,616.0,False,500
1706,0,31.0,27.0,177.0,452.0,True,39
1707,1,17.0,24.0,206.0,536.0,False,500
1708,1,26.0,64.0,103.0,957.0,False,500
1709,0,28.0,47.0,114.0,783.0,False,500
1710,0,13.0,27.0,265.0,480.0,False,500
