YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,10,30,5,WN,177,N384SW,12892,13796,1015,1020.0,5.0,8.0,1028.0,70.0,72.0,59.0,337,1127.0,5.0,1125,1132.0,7.0,0,0,,,,,,
2015,7,18,6,OO,5178,N127SY,PIT,ORD,1719,,,,,100.0,,,413,,,1759,,,0,1,B,,,,,
2015,10,26,1,EV,6136,N16981,13930,10994,1042,1040.0,-2.0,17.0,1057.0,132.0,130.0,106.0,760,1343.0,7.0,1354,1350.0,-4.0,0,0,,,,,,
2015,8,24,1,EV,4154,N21154,LEX,ORD,601,556.0,-5.0,14.0,610.0,85.0,87.0,58.0,323,608.0,15.0,626,623.0,-3.0,0,0,,,,,,
2015,3,30,1,DL,1946,N938AT,CLE,ATL,1845,1858.0,13.0,10.0,1908.0,116.0,88.0,74.0,554,2022.0,4.0,2041,2026.0,-15.0,0,0,,,,,,
2015,5,10,7,WN,3674,N215WN,DEN,BNA,2010,2007.0,-3.0,15.0,2022.0,155.0,144.0,126.0,1014,2328.0,3.0,2345,2331.0,-14.0,0,0,,,,,,
2015,10,24,6,DL,2115,N349NB,13487,10140,1135,1130.0,-5.0,17.0,1147.0,159.0,155.0,133.0,981,1300.0,5.0,1314,1305.0,-9.0,0,0,,,,,,
2015,10,18,7,AA,97,N4XSAA,11298,13930,1100,1057.0,-3.0,10.0,1107.0,147.0,133.0,116.0,802,1303.0,7.0,1327,1310.0,-17.0,0,0,,,,,,
2015,4,14,2,DL,2070,N822DN,MSP,PHX,2152,2143.0,-9.0,10.0,2153.0,199.0,249.0,170.0,1276,2243.0,69.0,2311,2352.0,41.0,0,0,,41.0,0.0,0.0,0.0,0.0
2015,8,20,4,EV,4944,N878AS,DTW,SCE,1015,1011.0,-4.0,17.0,1028.0,76.0,71.0,52.0,301,1120.0,2.0,1131,1122.0,-9.0,0,0,,,,,,
2015,7,12,7,WN,858,7819A,OAK,LAX,1030,,,,,75.0,,,337,,,1145,,,0,1,A,,,,,
2015,6,10,3,EV,4367,N12996,IAH,MCI,1918,1915.0,-3.0,31.0,1946.0,126.0,140.0,100.0,643,2126.0,9.0,2124,2135.0,11.0,0,0,,,,,,
2015,12,28,1,VX,205,N841VA,ORD,SFO,1450,,,,,285.0,,,1846,,,1735,,,0,1,C,,,,,
2015,5,7,4,DL,1908,N138DL,DTW,SFO,2005,2006.0,1.0,31.0,2037.0,311.0,307.0,265.0,2079,2202.0,11.0,2216,2213.0,-3.0,0,0,,,,,,
2015,7,14,2,WN,2960,N655WN,BWI,CLT,1735,,,,,90.0,,,361,,,1905,,,0,1,B,,,,,
2015,6,3,3,EV,4171,N25134,EWR,MSN,1443,1442.0,-1.0,19.0,1501.0,153.0,135.0,111.0,799,1552.0,5.0,1616,1557.0,-19.0,0,0,,,,,,
2015,7,21,2,WN,380,N906WN,MDW,BWI,720,723.0,3.0,8.0,731.0,110.0,91.0,80.0,611,951.0,3.0,1010,954.0,-16.0,0,0,,,,,,
2015,3,24,2,US,1753,N713UW,ROC,CLT,825,820.0,-5.0,19.0,839.0,133.0,121.0,91.0,573,1010.0,11.0,1038,1021.0,-17.0,0,0,,,,,,
2015,4,17,5,EV,5111,N867AS,MYR,ATL,1410,1401.0,-9.0,12.0,1413.0,81.0,85.0,60.0,317,1513.0,13.0,1531,1526.0,-5.0,0,0,,,,,,
2015,8,6,4,AS,65,N756AS,WRG,PSG,1053,1059.0,6.0,4.0,1103.0,20.0,17.0,11.0,31,1114.0,2.0,1113,1116.0,3.0,0,0,,,,,,
2015,12,8,2,DL,2774,N996AT,LAX,SFO,1800,1752.0,-8.0,28.0,1820.0,82.0,87.0,55.0,337,1915.0,4.0,1922,1919.0,-3.0,0,0,,,,,,
2015,5,24,7,DL,2092,N376DA,MSP,MSY,915,910.0,-5.0,20.0,930.0,160.0,171.0,139.0,1039,1149.0,12.0,1155,1201.0,6.0,0,0,,,,,,
2015,5,3,7,US,634,N819AW,PHX,PIT,1459,1452.0,-7.0,15.0,1507.0,235.0,238.0,219.0,1814,2146.0,4.0,2154,2150.0,-4.0,0,0,,,,,,
2015,9,18,5,WN,235,N617SW,ATL,MCO,1115,1110.0,-5.0,15.0,1125.0,90.0,86.0,63.0,404,1228.0,8.0,1245,1236.0,-9.0,0,0,,,,,,
2015,12,28,1,WN,3136,N211WN,LAS,ATL,550,,,,,225.0,,,1747,,,1235,,,0,1,A,,,,,
2015,6,2,2,HA,153,N489HA,HNL,LIH,1320,1315.0,-5.0,17.0,1332.0,39.0,43.0,21.0,102,1353.0,5.0,1359,1358.0,-1.0,0,0,,,,,,
2015,1,8,4,US,2041,N730US,CLT,ATL,1759,1757.0,-2.0,15.0,1812.0,76.0,66.0,45.0,226,1857.0,6.0,1915,1903.0,-12.0,0,0,,,,,,
2015,6,25,4,DL,630,N837DN,DTW,ATL,1748,1747.0,-1.0,16.0,1803.0,121.0,103.0,84.0,594,1927.0,3.0,1949,1930.0,-19.0,0,0,,,,,,
2015,9,8,2,AA,228,N3JCAA,PHL,DFW,1340,1335.0,-5.0,18.0,1353.0,212.0,193.0,160.0,1303,1533.0,15.0,1612,1548.0,-24.0,0,0,,,,,,
2015,8,15,6,OO,4779,N935SW,DIK,MSP,525,517.0,-8.0,10.0,527.0,97.0,80.0,66.0,481,733.0,4.0,802,737.0,-25.0,0,0,,,,,,
2015,7,9,4,B6,1352,N561JB,MCO,BOS,2059,2114.0,15.0,21.0,2135.0,169.0,182.0,154.0,1121,9.0,7.0,2348,16.0,28.0,0,0,,13.0,0.0,15.0,0.0,0.0
2015,2,15,7,WN,3121,N7701B,MCI,FLL,1345,1411.0,26.0,3.0,1414.0,180.0,157.0,151.0,1242,1745.0,3.0,1745,1748.0,3.0,0,0,,,,,,
2015,8,21,5,OO,4977,N718SK,IAH,GRR,1252,1308.0,16.0,27.0,1335.0,160.0,155.0,124.0,1042,1639.0,4.0,1632,1643.0,11.0,0,0,,,,,,
2015,2,10,2,AA,1347,N403AA,DFW,DSM,1503,1518.0,15.0,12.0,1530.0,107.0,102.0,86.0,624,1656.0,4.0,1650,1700.0,10.0,0,0,,,,,,
2015,12,22,2,DL,1360,N968AT,TLH,ATL,1803,1804.0,1.0,23.0,1827.0,76.0,67.0,38.0,223,1905.0,6.0,1919,1911.0,-8.0,0,0,,,,,,
2015,9,4,5,DL,2116,N585NW,LAX,MSP,650,645.0,-5.0,15.0,700.0,212.0,185.0,168.0,1535,1148.0,2.0,1222,1150.0,-32.0,0,0,,,,,,
2015,6,7,7,WN,271,N364SW,STL,BWI,1910,1930.0,20.0,10.0,1940.0,120.0,124.0,93.0,738,2213.0,21.0,2210,2234.0,24.0,0,0,,4.0,0.0,0.0,20.0,0.0
2015,5,22,5,B6,8,N507JB,LAS,FLL,2230,2227.0,-3.0,15.0,2242.0,274.0,276.0,255.0,2173,557.0,6.0,604,603.0,-1.0,0,0,,,,,,
2015,2,24,2,MQ,3062,N624MQ,ORD,OKC,855,932.0,37.0,10.0,942.0,134.0,121.0,103.0,693,1125.0,8.0,1109,1133.0,24.0,0,0,,0.0,0.0,16.0,8.0,0.0
2015,3,16,1,OO,7397,N452SW,SLC,SGU,2200,2158.0,-2.0,14.0,2212.0,62.0,64.0,46.0,272,2258.0,4.0,2302,2302.0,0.0,0,0,,,,,,
2015,3,11,3,US,2121,N945UW,BOS,LGA,1100,1054.0,-6.0,27.0,1121.0,73.0,79.0,45.0,184,1206.0,7.0,1213,1213.0,0.0,0,0,,,,,,
2015,6,4,4,OO,3489,N227AG,FAT,SEA,600,546.0,-14.0,23.0,609.0,129.0,146.0,103.0,748,752.0,20.0,809,812.0,3.0,0,0,,,,,,
2015,2,11,3,WN,490,N442WN,SJC,BUR,840,836.0,-4.0,7.0,843.0,60.0,54.0,44.0,296,927.0,3.0,940,930.0,-10.0,0,0,,,,,,
2015,7,27,1,WN,565,N457WN,IAD,DEN,1640,1638.0,-2.0,30.0,1708.0,245.0,233.0,198.0,1452,1826.0,5.0,1845,1831.0,-14.0,0,0,,,,,,
2015,2,16,1,HA,384,N491HA,LIH,HNL,1418,1420.0,2.0,7.0,1427.0,34.0,43.0,24.0,102,1451.0,12.0,1452,1503.0,11.0,0,0,,,,,,
2015,1,5,1,WN,518,N900WN,DAL,BWI,715,727.0,12.0,22.0,749.0,170.0,153.0,126.0,1209,1055.0,5.0,1105,1100.0,-5.0,0,0,,,,,,
2015,5,7,4,OO,4657,N613SK,SEA,SJC,715,,,,,128.0,,,697,,,923,,,0,1,A,,,,,
2015,4,17,5,EV,5089,N691CA,ATL,TUL,1614,1618.0,4.0,17.0,1635.0,126.0,122.0,101.0,674,1716.0,4.0,1720,1720.0,0.0,0,0,,,,,,
2015,6,19,5,DL,1103,N962DN,FLL,MSP,1542,1541.0,-1.0,13.0,1554.0,231.0,207.0,188.0,1487,1802.0,6.0,1833,1808.0,-25.0,0,0,,,,,,
2015,1,26,1,AA,2302,N4WMAA,MSP,DFW,1749,1745.0,-4.0,18.0,1803.0,156.0,135.0,109.0,852,1952.0,8.0,2025,2000.0,-25.0,0,0,,,,,,
2015,9,9,3,UA,658,N463UA,DEN,OKC,2005,1950.0,-15.0,23.0,2013.0,96.0,90.0,63.0,495,2216.0,4.0,2241,2220.0,-21.0,0,0,,,,,,
2015,9,16,3,UA,656,N801UA,PVD,ORD,930,922.0,-8.0,15.0,937.0,157.0,138.0,118.0,849,1035.0,5.0,1107,1040.0,-27.0,0,0,,,,,,
2015,2,1,7,OO,4493,N431SW,SLC,BZN,1115,1109.0,-6.0,12.0,1121.0,90.0,69.0,53.0,347,1214.0,4.0,1245,1218.0,-27.0,0,0,,,,,,
2015,4,19,7,AS,487,N423AS,SAN,SEA,1420,1421.0,1.0,14.0,1435.0,169.0,161.0,139.0,1050,1654.0,8.0,1709,1702.0,-7.0,0,0,,,,,,
2015,7,2,4,UA,1169,N73276,DEN,CLE,1622,1637.0,15.0,11.0,1648.0,175.0,151.0,136.0,1201,2104.0,4.0,2117,2108.0,-9.0,0,0,,,,,,
2015,8,5,3,WN,251,N528SW,DAL,ELP,1545,1543.0,-2.0,8.0,1551.0,95.0,88.0,77.0,562,1608.0,3.0,1620,1611.0,-9.0,0,0,,,,,,
2015,12,1,2,OO,5655,N594SW,SBA,SFO,1520,1531.0,11.0,17.0,1548.0,70.0,64.0,44.0,262,1632.0,3.0,1630,1635.0,5.0,0,0,,,,,,
2015,10,4,7,AA,341,N3DRAA,13303,13495,2135,2133.0,-2.0,14.0,2147.0,124.0,121.0,102.0,675,2229.0,5.0,2239,2234.0,-5.0,0,0,,,,,,
2015,11,17,2,WN,3078,N495WN,EWR,BNA,1630,1641.0,11.0,26.0,1707.0,155.0,139.0,108.0,748,1755.0,5.0,1805,1800.0,-5.0,0,0,,,,,,
2015,12,7,1,WN,2811,N200WN,MDW,MSY,1955,,,,,145.0,,,825,,,2220,,,0,1,B,,,,,
2015,9,2,3,MQ,3649,N502MQ,BNA,LGA,1805,,,,,131.0,,,764,,,2116,,,0,1,A,,,,,
2015,1,18,7,AA,2237,N3FNAA,DFW,DCA,1430,1443.0,13.0,11.0,1454.0,161.0,165.0,151.0,1192,1825.0,3.0,1811,1828.0,17.0,0,0,,4.0,0.0,13.0,0.0,0.0
2015,1,27,2,UA,395,,LGA,IAH,1452,,,,,257.0,,,1416,,,1809,,,0,1,B,,,,,
2015,10,7,3,AA,152,N3AAAA,11298,11278,850,845.0,-5.0,9.0,854.0,183.0,159.0,144.0,1192,1218.0,6.0,1253,1224.0,-29.0,0,0,,,,,,
2015,4,9,4,EV,4240,N16561,EWR,DCA,2131,46.0,195.0,12.0,58.0,87.0,63.0,42.0,199,140.0,9.0,2258,149.0,171.0,0,0,,0.0,0.0,171.0,0.0,0.0
2015,4,19,7,NK,188,N638NK,LGA,MYR,1830,1923.0,53.0,16.0,1939.0,114.0,109.0,85.0,563,2104.0,8.0,2024,2112.0,48.0,0,0,,1.0,0.0,0.0,22.0,25.0
2015,2,13,5,OO,4680,N549CA,EUG,SLC,1300,1256.0,-4.0,12.0,1308.0,110.0,102.0,85.0,618,1533.0,5.0,1550,1538.0,-12.0,0,0,,,,,,
2015,11,27,5,AA,550,N155UW,DFW,PHX,1845,1840.0,-5.0,18.0,1858.0,162.0,166.0,143.0,868,2021.0,5.0,2027,2026.0,-1.0,0,0,,,,,,
2015,7,12,7,AA,591,N664AW,PHX,PDX,735,727.0,-8.0,23.0,750.0,160.0,160.0,132.0,1009,1002.0,5.0,1015,1007.0,-8.0,0,0,,,,,,
2015,9,6,7,DL,950,N963DL,ATL,TPA,1535,1533.0,-2.0,11.0,1544.0,89.0,77.0,61.0,406,1645.0,5.0,1704,1650.0,-14.0,0,0,,,,,,
2015,3,17,2,WN,4085,N645SW,ELP,PHX,1850,1849.0,-1.0,8.0,1857.0,75.0,77.0,62.0,347,1859.0,7.0,1905,1906.0,1.0,0,0,,,,,,
2015,11,25,3,WN,2174,N419WN,SAN,SJC,1215,1233.0,18.0,14.0,1247.0,85.0,82.0,64.0,417,1351.0,4.0,1340,1355.0,15.0,0,0,,0.0,0.0,0.0,15.0,0.0
2015,2,16,1,B6,2784,N358JB,RDU,BOS,700,658.0,-2.0,16.0,714.0,109.0,181.0,94.0,612,848.0,71.0,849,959.0,70.0,0,0,,70.0,0.0,0.0,0.0,0.0
2015,10,12,1,NK,921,N642NK,12953,13577,1140,1137.0,-3.0,26.0,1203.0,111.0,109.0,77.0,563,1320.0,6.0,1331,1326.0,-5.0,0,0,,,,,,
2015,11,21,6,EV,4388,N14920,EWR,JAX,630,624.0,-6.0,14.0,638.0,152.0,143.0,125.0,820,843.0,4.0,902,847.0,-15.0,0,0,,,,,,
2015,4,8,3,EV,4160,N12135,EWR,CVG,910,925.0,15.0,39.0,1004.0,136.0,160.0,114.0,569,1158.0,7.0,1126,1205.0,39.0,0,0,,24.0,0.0,15.0,0.0,0.0
2015,11,24,2,AS,21,N303AS,ORD,SEA,1940,1935.0,-5.0,29.0,2004.0,275.0,281.0,239.0,1721,2203.0,13.0,2215,2216.0,1.0,0,0,,,,,,
2015,11,23,1,WN,3034,N918WN,OAK,MDW,1105,1104.0,-1.0,7.0,1111.0,245.0,229.0,214.0,1844,1645.0,8.0,1710,1653.0,-17.0,0,0,,,,,,
2015,2,23,1,MQ,2945,N611MQ,ORD,SUX,1920,1938.0,18.0,21.0,1959.0,95.0,93.0,69.0,436,2108.0,3.0,2055,2111.0,16.0,0,0,,0.0,0.0,16.0,0.0,0.0
2015,7,24,5,UA,1961,N63820,BOS,IAH,1719,1731.0,12.0,21.0,1752.0,248.0,226.0,194.0,1597,2006.0,11.0,2027,2017.0,-10.0,0,0,,,,,,
2015,11,9,1,MQ,3502,N651MQ,DFW,GCK,2150,2148.0,-2.0,21.0,2209.0,89.0,98.0,67.0,404,2316.0,10.0,2319,2326.0,7.0,0,0,,,,,,
2015,11,24,2,AA,2232,N4YUAA,SJC,DFW,1146,1138.0,-8.0,21.0,1159.0,209.0,211.0,171.0,1438,1650.0,19.0,1715,1709.0,-6.0,0,0,,,,,,
2015,12,16,3,F9,1040,N948FR,CVG,RSW,1325,1432.0,67.0,9.0,1441.0,150.0,133.0,119.0,879,1640.0,5.0,1555,1645.0,50.0,0,0,,0.0,0.0,50.0,0.0,0.0
2015,4,10,5,EV,5550,N849AS,DTW,AZO,2150,,,,,51.0,,,113,,,2241,,,0,1,B,,,,,
2015,3,1,7,WN,2672,N440LV,DCA,IND,1730,,,,,105.0,,,500,,,1915,,,0,1,B,,,,,
2015,9,30,3,DL,2614,N975AT,ATL,LFT,1956,1954.0,-2.0,15.0,2009.0,101.0,96.0,73.0,503,2022.0,8.0,2037,2030.0,-7.0,0,0,,,,,,
2015,4,24,5,DL,1416,N623DL,ATL,JAX,1454,1513.0,19.0,18.0,1531.0,70.0,64.0,40.0,270,1611.0,6.0,1604,1617.0,13.0,0,0,,,,,,
2015,12,10,4,DL,885,N357NB,GRR,ATL,1743,1811.0,28.0,8.0,1819.0,131.0,116.0,99.0,640,1958.0,9.0,1954,2007.0,13.0,0,0,,,,,,
2015,8,13,4,WN,1964,N7816B,TPA,FLL,645,703.0,18.0,13.0,716.0,55.0,57.0,38.0,197,754.0,6.0,740,800.0,20.0,0,0,,2.0,0.0,18.0,0.0,0.0
2015,7,13,1,DL,1547,N970DL,DTW,MKE,1547,1542.0,-5.0,21.0,1603.0,69.0,71.0,46.0,237,1549.0,4.0,1556,1553.0,-3.0,0,0,,,,,,
2015,12,5,6,WN,3084,N602SW,STL,BWI,815,,,,,115.0,,,738,,,1110,,,0,1,A,,,,,
2015,12,15,2,WN,15,N7741C,HOU,DCA,1135,1135.0,0.0,8.0,1143.0,165.0,157.0,144.0,1218,1507.0,5.0,1520,1512.0,-8.0,0,0,,,,,,
2015,1,15,4,UA,1111,N39450,EWR,LAS,1350,1355.0,5.0,15.0,1410.0,355.0,315.0,291.0,2227,1601.0,9.0,1645,1610.0,-35.0,0,0,,,,,,
2015,7,3,5,NK,446,N622NK,LAS,ORD,815,809.0,-6.0,20.0,829.0,220.0,217.0,185.0,1514,1334.0,12.0,1355,1346.0,-9.0,0,0,,,,,,
2015,3,28,6,DL,1704,N913DE,DTW,FLL,1330,1325.0,-5.0,13.0,1338.0,181.0,170.0,151.0,1127,1609.0,6.0,1631,1615.0,-16.0,0,0,,,,,,
2015,11,5,4,B6,1248,N796JB,LAS,JFK,2359,138.0,99.0,16.0,154.0,281.0,270.0,248.0,2248,902.0,6.0,740,908.0,88.0,0,0,,0.0,0.0,0.0,88.0,0.0
2015,1,13,2,AA,1286,N4XRAA,DFW,OMA,1345,1409.0,24.0,18.0,1427.0,104.0,101.0,80.0,583,1547.0,3.0,1529,1550.0,21.0,0,0,,0.0,0.0,21.0,0.0,0.0
2015,6,27,6,B6,385,N368JB,ROC,JFK,834,834.0,0.0,12.0,846.0,81.0,69.0,54.0,264,940.0,3.0,955,943.0,-12.0,0,0,,,,,,
2015,4,24,5,OO,6418,N118SY,SFO,SLC,1650,1649.0,-1.0,14.0,1703.0,113.0,114.0,95.0,599,1938.0,5.0,1943,1943.0,0.0,0,0,,,,,,
2015,3,3,2,OO,6395,N107SY,ORD,COS,1825,,,,,166.0,,,911,,,2011,,,0,1,B,,,,,
2015,10,15,4,EV,4389,N11539,10874,13930,1414,1407.0,-7.0,8.0,1415.0,85.0,78.0,65.0,343,1420.0,5.0,1439,1425.0,-14.0,0,0,,,,,,
2015,11,13,5,DL,820,N347NB,LGA,MSY,1445,1441.0,-4.0,45.0,1526.0,220.0,243.0,188.0,1183,1734.0,10.0,1725,1744.0,19.0,0,0,,19.0,0.0,0.0,0.0,0.0
2015,7,12,7,AA,1836,N579UW,PHX,LAS,1035,1031.0,-4.0,23.0,1054.0,74.0,75.0,42.0,255,1136.0,10.0,1149,1146.0,-3.0,0,0,,,,,,
2015,3,4,3,AA,2498,N3LBAA,DFW,CLT,2005,,,,,134.0,,,936,,,2319,,,0,1,B,,,,,
2015,8,3,1,B6,1380,N267JB,FLL,DCA,1338,1434.0,56.0,26.0,1500.0,146.0,152.0,122.0,899,1702.0,4.0,1604,1706.0,62.0,0,0,,16.0,0.0,0.0,46.0,0.0
2015,3,14,6,EV,4557,N14950,CRP,IAH,535,530.0,-5.0,10.0,540.0,60.0,50.0,33.0,201,613.0,7.0,635,620.0,-15.0,0,0,,,,,,
2015,5,9,6,AA,2456,N4WMAA,TPA,DFW,1345,1548.0,123.0,10.0,1558.0,168.0,150.0,135.0,929,1713.0,5.0,1533,1718.0,105.0,0,0,,105.0,0.0,0.0,0.0,0.0
2015,8,10,1,WN,435,N222WN,PHX,SMF,2035,2030.0,-5.0,9.0,2039.0,115.0,98.0,85.0,647,2204.0,4.0,2230,2208.0,-22.0,0,0,,,,,,
2015,12,6,7,NK,693,N532NK,BWI,LAS,805,1050.0,165.0,13.0,1103.0,318.0,305.0,288.0,2106,1251.0,4.0,1023,1255.0,152.0,0,0,,152.0,0.0,0.0,0.0,0.0
2015,10,10,6,NK,417,N517NK,11433,11697,620,610.0,-10.0,9.0,619.0,172.0,178.0,157.0,1127,856.0,12.0,912,908.0,-4.0,0,0,,,,,,
2015,8,3,1,AA,1193,N426AA,BNA,DFW,1114,1204.0,50.0,10.0,1214.0,118.0,114.0,91.0,631,1345.0,13.0,1312,1358.0,46.0,0,0,,0.0,0.0,0.0,46.0,0.0
2015,4,22,3,WN,1984,N372SW,DAL,LBB,1135,1132.0,-3.0,10.0,1142.0,65.0,62.0,49.0,293,1231.0,3.0,1240,1234.0,-6.0,0,0,,,,,,
2015,1,27,2,B6,865,N599JB,BOS,RSW,2020,,,,,216.0,,,1249,,,2356,,,0,1,B,,,,,
2015,7,21,2,WN,461,N931WN,SAT,DAL,825,828.0,3.0,9.0,837.0,65.0,58.0,42.0,248,919.0,7.0,930,926.0,-4.0,0,0,,,,,,
2015,2,26,4,DL,758,N964DL,ATL,PWM,2046,2118.0,32.0,18.0,2136.0,147.0,130.0,108.0,1027,2324.0,4.0,2313,2328.0,15.0,0,0,,0.0,0.0,3.0,12.0,0.0
2015,12,4,5,WN,2977,N445WN,DAL,BWI,1445,1446.0,1.0,14.0,1500.0,165.0,157.0,139.0,1209,1819.0,4.0,1830,1823.0,-7.0,0,0,,,,,,
2015,7,13,1,AA,2337,N4XEAA,ORD,DFW,840,838.0,-2.0,43.0,921.0,154.0,160.0,104.0,802,1105.0,13.0,1114,1118.0,4.0,0,0,,,,,,
2015,9,17,4,OO,7378,N418SW,SLC,BTM,2150,2144.0,-6.0,7.0,2151.0,79.0,64.0,53.0,358,2244.0,4.0,2309,2248.0,-21.0,0,0,,,,,,
2015,11,10,2,EV,5496,N854AS,ATL,CHO,1454,1450.0,-4.0,12.0,1502.0,86.0,81.0,66.0,457,1608.0,3.0,1620,1611.0,-9.0,0,0,,,,,,
2015,1,4,7,EV,4225,N11107,EWR,MSY,1237,,,,,211.0,,,1167,,,1508,,,0,1,C,,,,,
2015,7,6,1,WN,807,N614SW,GRR,MCO,1410,1404.0,-6.0,8.0,1412.0,160.0,171.0,155.0,1024,1647.0,8.0,1650,1655.0,5.0,0,0,,,,,,
2015,3,4,3,EV,4629,N29906,CVG,EWR,1622,,,,,113.0,,,569,,,1815,,,0,1,C,,,,,
2015,2,26,4,DL,1916,N530US,ATL,DEN,1056,,,,,209.0,,,1199,,,1225,,,0,1,B,,,,,
2015,8,20,4,WN,2605,N368SW,SFO,SAN,600,602.0,2.0,10.0,612.0,90.0,85.0,70.0,447,722.0,5.0,730,727.0,-3.0,0,0,,,,,,
2015,6,18,4,AA,1371,N3KVAA,DFW,LGA,1000,1012.0,12.0,11.0,1023.0,208.0,188.0,173.0,1389,1416.0,4.0,1428,1420.0,-8.0,0,0,,,,,,
2015,1,7,3,EV,4560,N11539,MCI,ORD,1227,1255.0,28.0,11.0,1306.0,94.0,90.0,69.0,403,1415.0,10.0,1401,1425.0,24.0,0,0,,0.0,0.0,0.0,24.0,0.0
2015,5,27,3,MQ,3227,N935MQ,GRI,DFW,1430,1424.0,-6.0,5.0,1429.0,104.0,95.0,83.0,561,1552.0,7.0,1614,1559.0,-15.0,0,0,,,,,,
2015,2,21,6,US,1748,,DFW,PHL,825,,,,,179.0,,,1303,,,1224,,,0,1,A,,,,,
2015,12,10,4,DL,1261,N807DN,ATL,IND,2056,2100.0,4.0,24.0,2124.0,96.0,88.0,61.0,432,2225.0,3.0,2232,2228.0,-4.0,0,0,,,,,,
2015,2,19,4,OO,6426,N772SK,SFO,SNA,1905,2059.0,114.0,22.0,2121.0,87.0,96.0,69.0,372,2230.0,5.0,2032,2235.0,123.0,0,0,,9.0,0.0,0.0,114.0,0.0
2015,8,23,7,EV,5566,N922EV,ATL,CSG,1344,1355.0,11.0,15.0,1410.0,41.0,35.0,18.0,83,1428.0,2.0,1425,1430.0,5.0,0,0,,,,,,
2015,5,25,1,WN,787,N7739A,TPA,BWI,1740,1753.0,13.0,9.0,1802.0,140.0,130.0,117.0,842,1959.0,4.0,2000,2003.0,3.0,0,0,,,,,,
2015,5,23,6,OO,4525,N693CA,FAR,MSP,1300,1251.0,-9.0,14.0,1305.0,62.0,60.0,42.0,223,1347.0,4.0,1402,1351.0,-11.0,0,0,,,,,,
2015,11,29,7,MQ,3222,N902MQ,ORD,DAY,1201,1217.0,16.0,21.0,1238.0,72.0,72.0,43.0,240,1421.0,8.0,1413,1429.0,16.0,0,0,,0.0,0.0,16.0,0.0,0.0
2015,8,23,7,DL,1105,N144DA,SLC,HNL,1156,1547.0,231.0,14.0,1601.0,399.0,389.0,371.0,2994,1812.0,4.0,1435,1816.0,221.0,0,0,,0.0,0.0,0.0,6.0,215.0
2015,10,26,1,AS,777,N552AS,15304,14747,1820,1809.0,-11.0,17.0,1826.0,368.0,368.0,345.0,2520,2111.0,6.0,2128,2117.0,-11.0,0,0,,,,,,
2015,6,24,3,OO,4656,N821SK,OAK,LAX,1017,1017.0,0.0,9.0,1026.0,88.0,78.0,57.0,337,1123.0,12.0,1145,1135.0,-10.0,0,0,,,,,,
2015,12,3,4,WN,2113,N8309C,RDU,LAS,1755,1800.0,5.0,9.0,1809.0,315.0,303.0,290.0,2026,1959.0,4.0,2010,2003.0,-7.0,0,0,,,,,,
2015,6,27,6,WN,3993,N358SW,SAN,SFO,920,1000.0,40.0,9.0,1009.0,85.0,74.0,59.0,447,1108.0,6.0,1045,1114.0,29.0,0,0,,0.0,0.0,0.0,1.0,28.0
2015,12,21,1,WN,2902,N317WN,MDW,MCI,1945,1944.0,-1.0,13.0,1957.0,90.0,93.0,75.0,405,2112.0,5.0,2115,2117.0,2.0,0,0,,,,,,
2015,3,14,6,DL,2511,N329NB,SLC,IAH,1955,2013.0,18.0,18.0,2031.0,167.0,172.0,146.0,1195,2357.0,8.0,2342,5.0,23.0,0,0,,5.0,0.0,18.0,0.0,0.0
2015,1,8,4,MQ,3003,N909MQ,MSN,ORD,1925,,,,,58.0,,,108,,,2023,,,0,1,C,,,,,
2015,8,16,7,DL,1756,N923DL,ATL,MLB,2116,2135.0,19.0,13.0,2148.0,95.0,79.0,62.0,442,2250.0,4.0,2251,2254.0,3.0,0,0,,,,,,
2015,10,14,3,MQ,3478,N524MQ,15919,12953,1634,1625.0,-9.0,13.0,1638.0,171.0,157.0,138.0,1147,1956.0,6.0,2025,2002.0,-23.0,0,0,,,,,,
2015,9,5,6,DL,1108,N584NW,MSP,ATL,1500,1457.0,-3.0,16.0,1513.0,147.0,136.0,112.0,907,1805.0,8.0,1827,1813.0,-14.0,0,0,,,,,,
2015,4,27,1,B6,1129,N807JB,JFK,RSW,1147,1154.0,7.0,28.0,1222.0,188.0,185.0,154.0,1074,1456.0,3.0,1455,1459.0,4.0,0,0,,,,,,
2015,6,15,1,UA,500,N419UA,SFO,IAD,1100,1139.0,39.0,37.0,1216.0,315.0,317.0,271.0,2419,1947.0,9.0,1915,1956.0,41.0,0,0,,19.0,0.0,0.0,22.0,0.0
